,tissue,simuround,noise,marker,manual_annotation,manual_CLname,manual_CLID,RAG_annotation
2127,Lung,5,0.25,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Club Cells
2128,Lung,5,0.25,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell
2129,Lung,5,0.25,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS",alveolar fibroblast,,,fibroblast
2130,Lung,5,0.25,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic Endothelial Cell
2131,Lung,5,0.25,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,smooth muscle cell
2132,Lung,5,0.25,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell
2133,Lung,5,0.25,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,"club cell, pulmonary alveolar type 2 cell"
2134,Lung,5,0.25,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell
2135,Lung,5,0.25,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,smooth muscle cell
2136,Lung,5,0.25,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,Neuroendocrine cells
2137,Lung,5,0.25,"COX4I2,TPM2,BGN,PDGFRB,HIGD1B,PPP1R14A,INMT,KCNK3,RGN,NDUFA4L2",pericyte cell,pericyte,CL:0000669,pulmonary endothelial cell
2138,Lung,5,0.25,"ITLN1,PRG4,HAS1,CPB1,BCHE,VIPR2,BNC1,SYT4,ROR2,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,club cell
2139,Lung,5,0.25,"AC009269.2,SCN7A,BMP5,AL135910.1,SGIP1,CARMN,CACNA1C,COL1A2,ABCA6,TARID",fibroblast,fibroblast,CL:0000057,fibroblast
2140,Lung,5,0.25,"FCN1,RNASE2,CD300E,VCAN,FGL2,LILRB2,MPEG1,CORO1A,LILRA1,AIF1",intermediate monocyte,intermediate monocyte,CL:0002393,nonclassical monocyte
2141,Lung,5,0.25,"ASCL3,CEL,HEPACAM2,ATP6V1G3,CLCNKB,CLNK,LINC01187,TMPRSS11E,PROX1,DGKI",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,club cell
2142,Lung,5,0.5,"ARHGEF26,GENE100,LMO7,AGER,EMP2,RTKN2,GPRC5A,SPOCK2,GENE70,GENE11,GENE71,DST,SCEL,GENE84,LAMA3",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,alveolar type I epithelial cell
2143,Lung,5,0.5,"GENE21,MS4A1,LINC00926,BLK,GENE89,SP140,CD79A,GENE56,GENE32,BANK1,CD22,VPREB3,CD79B,ADAM28,GENE83",B,B cell,CL:0000236,mast cell
2144,Lung,5,0.5,"CLDN1,S100A2,GENE86,GENE12,KRT15,KRT5,FHL2,DST,KRT17,PERP,GENE81,GENE75,GENE31,ITGA2,KRT19",Basal,basal cell,CL:0000646,basal cell
2145,Lung,5,0.5,"CSF3R,GENE8,S100A9,S100A8,CTSS,METTL9,GENE15,GENE57,CD99,GENE48,VCAN,S100A12,GENE20,FCN1,CD300E",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,nonclassical monocyte
2146,Lung,5,0.5,"CD2,MALAT1,BCL11B,GENE54,GENE3,GENE25,CD6,GENE80,CAMK4,LEF1,TRAT1,IL7R,ITK,MAL,GENE2",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,T cell
2147,Lung,5,0.5,"GENE15,C20orf85,DNAH6,FAM92B,GENE93,GENE53,GENE18,RSPH1,CCDC170,CAPS,ZMYND10,GENE49,CDHR3,SNTN,FANK1",Ciliated,ciliated cell,CL:0000064,goblet cell
2148,Lung,5,0.5,"FCGR2B,HLA-DMB,GENE21,GENE68,HLA-DQA1,CLEC10A,CSF2RA,GENE24,GPR183,FPR3,GENE32,HLA-DPB1,RGS1,GENE31,MS4A6A",Dendritic,dendritic cell,CL:0000451,dendritic cell
2149,Lung,5,0.5,"C1S,LUM,ABLIM1,CFD,GENE61,C3,C1R,GENE11,GENE17,FBLN1,DCN,GENE48,GENE74,SLIT2,ADH1B",Fibroblast,fibroblast,CL:0000057,"The provided markers do not match any known specific lung cell type. Based on limited shared common knowledge and the lack of clear identification markers, one possibility includes fibroblast or endothelial cell lineage."
2150,Lung,5,0.5,"TFF3,GENE7,TFPI,GENE30,GENE78,CCL21,IGFBP7,MMRN1,PKHD1L1,PROX1,PPFIBP1,TIMP3,GENE46,TBX1,GENE51",Lymphatic,,,pulmonary alveolar type 2 cell
2151,Lung,5,0.5,"APOC1,C1QB,GENE72,C1QA,VSIG4,SLCO2B1,GENE53,GENE32,ACP5,GENE91,ITGAX,GENE71,GPD1,MARCO,OLR1",Macrophage,macrophage,CL:0000235,macrophage
2152,Lung,5,0.5,"KLRF1,GENE50,GNLY,GZMB,GENE19,GENE24,FCGR3A,NKG7,PYHIN1,GENE38,KLRD1,SPON2,GENE97,PRF1,CD247",Natural Killer,natural killer cell,CL:0000623,natural killer t cell
2153,Lung,5,0.5,"PRDX4,MANF,GENE13,SSR4,GENE47,XBP1,POU2AF1,TNFRSF17,HSP90B1,GENE49,GENE81,MZB1,DERL3,SEC11C,GENE2",Plasma,plasma cell,CL:0000786,plasma cell
2154,Lung,5,0.5,"GENE22,SFTPA2,GENE3,GENE36,SLC34A2,SFTPC,LAMP3,ABCA3,GENE70,GENE28,SFTPA1,SFTPD,SFTPB,NAPSA,LPCAT1",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,alveolar epithelial cell
2155,Lung,5,0.5,"GENE26,KIT,GENE55,VWA5A,CPA3,HPGDS,GRAP2,GENE61,HDC,CD44,GENE17,MS4A2,TPSAB1,GENE97,GATA2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",mast cell
2156,Lung,5,0.5,"GENE39,LILRB2,GENE36,COTL1,RPS19,LST1,AIF1,FCGR3A,GENE42,GENE48,SAT1,RHOC,GENE20,FCN1,IFITM2",CD16+ Monocyte,,,nonclassical monocyte
2157,Lung,5,0.5,"GENE52,GENE62,CDC42EP1,GENE72,NOSTRIN,PODXL,CDH5,RAMP3,GENE37,BTNL9,CD81,FCN3,EPAS1,FLNB,GENE55",Capillary,,,endothelial cell of artery
2158,Lung,5,0.5,"GENE82,GENE94,CD3D,GZMH,CD3G,CD8B,CCL5,RPL34,NKG7,CD8A,GZMA,RPS27,GENE91,GENE81,GENE75",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,Cytotoxic T Cell
2159,Lung,5,0.5,"GENE63,SCGB3A2,DSTN,GENE33,CYB5A,CEACAM6,GENE56,PIGR,GENE76,CTSE,SFTPB,GENE43,WFDC2,C16orf89,KIAA1324",Club,club cell,CL:0000158,goblet cell
2160,Lung,5,0.5,"GENE26,CALD1,ASPN,COL6A3,POSTN,LTBP1,BGN,GENE18,GENE87,GENE17,COL3A1,COL1A1,COL1A2,GENE88,ITGBL1",Myofibroblast,myofibroblast cell,CL:0000186,fibroblast
2161,Lung,5,0.5,"GENE26,PTPRE,GZMB,IRF7,TYROBP,GENE20,GENE24,GENE34,PLD4,NPC2,PPP1R14B,IL3RA,IRF4,SEC61B,GENE31",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,natural killer t cell
2162,Lung,5,0.5,"TPX2,BIRC5,GENE94,NUSAP1,STMN1,GENE61,GENE79,UBE2C,TYMS,ANLN,KPNA2,CDK1,GENE76,H2AFZ,GENE16",Proliferating Macrophage,,,Proliferating Cell
2163,Lung,5,0.5,"GENE45,BIRC5,GENE19,GENE63,NUSAP1,KIF2C,SMC4,UBE2C,H2AFV,GENE5,AURKB,GENE81,CENPF,HMGB2,TOP2A",Proliferating NK/T,,,pulmonary alveolar type 2 cell
2164,Lung,5,0.5,"GENE26,GENE21,POSTN,GENE74,GENE25,VWF,COL15A1,ZNF385D,ENPP2,PLVAP,EMCN,INHBB,SPARCL1,SPRY1,GENE97",Bronchial Vessel,,,Endothelial Cells
2165,Lung,5,0.5,"GENE39,GENE63,GENE54,GENE68,BPIFB1,SAA1,SCGB1A1,RARRES1,MSMB,SCGB3A1,SLPI,LCN2,GENE53,WFDC2,MUC5B",Mucous,,,goblet cell
2166,Lung,5,0.5,"PTPRB,PRSS23,GENE40,GENE70,TGM2,VWF,LIFR,SELP,PLA1A,GENE92,CPE,GENE85,SRPX,SLCO2A1,GENE59",Vein,,,unidentified cell type
2167,Lung,5,0.5,"GENE22,CHN1,CALD1,COL4A2,GENE94,NID1,COL4A1,LAMB1,GENE92,COX4I2,GENE48,GENE84,TACC1,PDGFRB,LAMC3",Pericyte,pericyte,CL:0000669,endothelial cell of artery
2168,Lung,5,0.5,"GENE22,GENE9,CALD1,TPM2,PLN,DSTN,CSRP1,ACTA2,GENE43,GENE81,CNN1,GENE20,DES,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,smooth muscle cell
2169,Lung,5,0.5,"PTPRB,DKK2,HEY1,GENE21,GJA5,FBLN5,SEMA3G,GENE56,EFNB2,GENE91,BMX,GENE74,EPAS1,GENE16,ARGLU1",Artery,,,endothelial cell
2170,Lung,5,0.5,"HPGD,CYP3A5,CLDN5,GENE59,GENE90,APP,STXBP6,GENE4,TBX2,EMCN,GENE81,SOSTDC1,GENE97,ESAM,EDNRB",Capillary Aerocyte,,,endothelial cell
2171,Lung,5,0.5,"GENE63,IPO7,SH3BP5,RALA,GALNT18,GENE34,GENE60,GENE96,SRSF11,PECAM1,ACVRL1,EPAS1,VAT1,WWTR1,GENE73",Capillary Intermediate,,,pulmonary endothelial cell
2172,Lung,5,0.5,"GENE1,C7,FGF7,C3,WT1,MEDAG,STEAP1,OSR1,CCDC71L,GENE95,CPXM1,GENE77,HAS1,GENE16,GENE83",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,uncharacterized/mixed cell type
2173,Lung,5,0.5,"ALDH1A3,GENE45,PRG4,GENE36,GALNT9,C3,DSC3,ITLN1,MGARP,WT1,DMKN,GENE68,GENE44,SLPI,GENE64",Mesothelial,mesothelial cell,CL:0000077,goblet cell
2174,Lung,5,0.5,"CMTM5,GENE8,TUBB1,GRAP2,ITGA2B,CABP5,GENE96,GENE49,PF4,GENE2,ACRBP,GP6,GENE4,TMEM40,GP9",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556",platelet
2175,Lung,5,0.5,"CD2,GENE22,GNLY,CTSW,S100A6,GENE57,GENE11,CCL5,GENE91,CEBPB,CXCR4,GENE81,CD7,LGALS1,ZFP36L2",Natural Killer T,,,Mixed cell type
2176,Lung,5,0.5,"CLU,CST5,GENE63,GENE62,GENE87,MET,FAM150A,HSPB3,RAMP1,CSRP1,IGF1,SCX,GENE42,GENE74,CNN1",Fibromyocyte,,,smooth muscle cell
2177,Lung,5,0.5,"CXCL17,GENE9,S100P,PSCA,COX5A,TXN,GENE64,AGR2,GENE14,FAM3D,GABRP,CLIC1,GENE23,GENE97,WFDC2",Goblet,goblet cell,CL:0000160,goblet cell
2178,Lung,5,0.5,"TFF3,TMPRSS11E,PHGR1,BSND,GENE66,GENE64,GENE10,FOXI1,HEPACAM2,ATP6V1B1,GENE4,STAC2,GENE85,MFSD6L,ASCL3",Ionocyte,ionocyte,CL:0005006,goblet cell
2179,Lung,5,0.5,"GENE7,PCSK1N,EGR1,FAM46A,PRDX2,CHGA,GENE90,GENE70,SEC11C,GENE17,GENE91,SCGN,CPE,BEX1,NENF",Neuroendocrine,neuroendocrine cell,CL:0000165,mixture of neuroendocrine and other unspecified cell types
2180,Lung,5,0.5,"TCN1,LPO,PHB,LYZ,GENE20,GENE95,TESC,ZG16B,GENE49,PRR4,PRB3,PRH2,GENE64,PRB4,GENE51",Serous,serous secreting cell,CL:0000313,serous cell
2181,Lung,5,0.5,"GENE7,GENE73,C1QB,LYZ,FCER1G,C1QA,LAPTM5,GENE70,GENE60,AIF1,C1QC,HLA-DRB1,CTSZ,GENE64,CTSL",Macrophages,macrophage,CL:0000235,non-classical monocyte
2182,Lung,5,0.5,"GENE21,GNLY,GZMB,GENE15,CTSW,GENE64,CST7,CD7,GENE92,CCL5,NKG7,GZMA,CCL4,GENE99,PRF1",Innate lymphoid cell NK,natural killer cell,CL:0000623,natural killer cell
2183,Lung,5,0.5,"S100A14,GENE7,GENE21,SLC34A2,CYB5A,SLC39A8,SFTA2,GENE34,GENE18,SFTPD,NAPSA,MUC1,SFTA3,PEBP4,GENE55",AT2,type II pneumocyte,CL:0002063,pulmonary alveolar type 2 cell
2184,Lung,5,0.5,"GENE94,GENE7,CLEC14A,ACKR1,GENE72,MGP,RAMP3,RAMP2,GENE12,IGFBP7,GENE18,VWF,GNG11,PECAM1,SPARCL1",EC venous,vein endothelial cell,CL:0002543,endothelial cell
2185,Lung,5,0.5,"CD2,GENE65,CD3D,IL32,GENE35,GENE74,GENE60,CD69,CCL5,TRAC,CXCR4,CD3E,TRBC2,CORO1A,GENE59",T cell lineage,T cell,CL:0000084,T cell
2186,Lung,5,0.5,"GENE39,CLEC14A,TM4SF1,CLDN5,GENE3,GENE40,GENE86,IFI27,SOX17,A2M,CRIP2,GENE46,PECAM1,SPARCL1,GIMAP7",EC arterial,endothelial cell of artery,CL:1000413,basal cell
2187,Lung,5,0.5,"CALD1,LUM,C1S,GENE66,GENE3,BGN,MGP,IGFBP7,GENE5,COL6A1,DCN,COL1A2,GENE96,GENE49,SPARC",Fibroblasts,fibroblast,CL:0000057,lipofibroblast
2188,Lung,5,0.5,"AGER,EMP2,GENE27,FXYD3,SFTA2,GENE67,CEACAM6,GENE77,ADIRF,GENE76,GENE2,CAV1,KRT7,HOPX,TSPAN13",AT1,type I pneumocyte,CL:0002062,alveolar type I cell
2189,Lung,5,0.5,"RP11-356K23.1,C12orf75,GSTA1,CD24,GENE35,FAM229B,GENE24,TMEM231,GENE81,RP11-295M3.4,C11orf97,GENE76,GENE85,C5orf49,SNTN",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,nasal epithelial cell
2190,Lung,5,0.5,"GENE26,GENE62,LTB,MS4A1,GENE57,GENE35,IGHA1,GENE27,IGLC2,CD79A,TSC22D3,IGKC,CORO1A,CD37,ISG20",B cell lineage,B cell,CL:0000236,mast cell
2191,Lung,5,0.5,"CXCL17,GENE39,GENE73,KRT7,BPIFB1,GENE95,CEACAM6,TACSTD2,GENE60,PIGR,MUC1,WFDC2,CP,GENE75,KRT19",Secretory,secretory cell,CL:0000151,pulmonary alveolar type 2 cell
2192,Lung,5,0.5,"CD14,GENE47,GENE52,GENE19,S100A9,S100A8,GENE98,FCER1G,COTL1,LST1,AIF1,VCAN,S100A12,FCN1,GENE59",Monocytes,monocyte,CL:0000576,nonclassical monocyte
2193,Lung,5,0.5,"TCN1,GENE55,GENE9,SELM,GENE15,MARCKSL1,GENE35,LTF,ZG16B,PIP,PIGR,GENE77,CCL28,SEC11C,AZGP1",Submucosal Secretory,,,goblet cell
2194,Lung,5,0.5,"GENE7,GENE9,GENE50,CLEC14A,TM4SF1,CLDN5,AQP1,GENE33,CDH5,IFI27,GENE23,PECAM1,SPARCL1,EGFL7,HYAL2",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell
2195,Lung,5,0.5,"SDPR,TM4SF1,CLDN5,CCL21,RAMP2,ECSCR,IGFBP7,MMRN1,GNG11,GENE71,PPFIBP1,GENE2,GENE75,GENE51,GENE73",Lymphatic EC mature,,,endothelial cell
2196,Lung,5,0.5,"TFF3,SDPR,AKAP12,CLDN5,TCF4,CCL21,GENE68,GENE37,GENE86,GENE87,IGFBP7,GNG11,GENE28,TIMP3,TFPI",Lymphatic EC differentiating,,,endothelial cell
2197,Lung,5,0.5,"HLA-DQB1,GENE79,GENE66,HLA-DQA1,HLA-DPA1,ITGB2,GPR183,GENE11,HLA-DPB1,GENE48,GENE91,HLA-DRB1,HLA-DMA,CORO1A,MS4A6A",Dendritic cells,dendritic cell,CL:0000451,nonclassical monocyte
2198,Lung,5,0.5,"GENE13,CALD1,TPM2,CYR61,GENE72,MT1X,CTGF,GPX3,GENE91,IGFBP5,GENE42,GENE81,SPARCL1,PRELP,TAGLN",Myofibroblasts,myofibroblast cell,CL:0000186,unspecified cell type
2199,Lung,5,0.5,"KIT,GENE7,GENE9,VWA5A,C1orf186,CPA3,HPGDS,GENE63,MS4A2,TPSB2,GENE2,TPSAB1,GENE4,RGS13,GATA2",Mast cells,mast cell,CL:0000097,mast cell
2200,Lung,5,0.5,"GENE22,TPM2,PLN,GENE62,LMOD1,GENE33,IGFBP7,GENE32,FLNA,ACTG2,SELM,PPP1R14A,DES,GENE75,NEXN",Fibromyocytes,,,smooth muscle cell
2201,Lung,5,0.5,"S100A16,EID1,GENE52,GENE57,ECSCR,GENE93,MARCKS,TUBB,ARPC1A,GENE5,HMGN1,GENE42,LSM2,COX20,HMGN2",Lymphatic EC proliferating,,,neutrophil
2202,Lung,5,0.5,"GENE45,GENE1,FBXL7,GENE65,LDB2,TSHZ2,GENE24,MMRN1,PKHD1L1,SEMA3A,KALRN,ST6GALNAC3,PPFIBP1,CD36,GENE20",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,smooth muscle cell
2203,Lung,5,0.5,"LMO7,RAB11FIP1,GENE36,EMP2,GENE93,GENE51,GENE80,GENE60,NCKAP5,RBMS3,NTM,KHDRBS2,LIMCH1,LAMA3,ST6GALNAC5",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,Clara_cell
2204,Lung,5,0.5,"MACROD2,AUTS2,GENE47,GENE79,GENE54,ZNF385B,SFTPC,GENE12,ABCA3,ANK3,SFTPB,PDE4D,LRRK2,ERBB4,GENE83",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,alveolar type II cell
2205,Lung,5,0.5,"GENE82,MACROD2,GLIS3,GENE78,GENE36,SSBP2,GENE90,EYA2,GENE56,XPR1,RBMS3,KRT17,TP63,FAF1,CACHD1",Epithelial cell (basal),basal cell,CL:0000646,Answer not present
2206,Lung,5,0.5,"TMEM232,DNAH12,CFAP54,DNAH7,STK33,GENE58,HYDIN,GENE18,CDHR3,GENE31,LRRIQ1,GENE74,AGBL4,GENE53,C4orf22",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,ciliated epithelial cell
2207,Lung,5,0.5,"NEDD4L,MACROD2,GENE9,GENE94,SCGB3A2,CDK14,GENE66,MECOM,GENE31,BMPR1B,KIAA1217,SFTPB,GENE97,ERBB4,KIAA1324",Epithelial cell (club),club cell,CL:0000158,pulmonary alveolar type 2 cell
2208,Lung,5,0.5,"GENE7,PDK1,FBXW7,ARHGAP15,GENE98,PLCG2,GENE69,ST6GAL1,GENE80,GENE71,CREB3L2,FCHSD2,RALGPS2,DENND5B,MEF2C",Immune (B cell),B cell,CL:0000236,b cell
2209,Lung,5,0.5,"GENE50,GENE21,GENE79,PIP4K2A,B2M,FYN,GENE51,GENE25,SKAP1,ARHGAP15,PRKCH,KLRD1,PARP8,AOAH,CD247",Immune (NK cell),natural killer cell,CL:0000623,Natural Killer T Cell
2210,Lung,5,0.5,"GENE39,GENE65,FYN,FKBP5,GENE25,GENE44,GENE80,BCL2,PTPRC,SYTL3,ARHGAP15,PARP8,THEMIS,ITK,SKAP1",Immune (T cell),T cell,CL:0000084,multiple cell types
2211,Lung,5,0.5,"ZEB2,DOCK8,GENE47,GENE62,FMNL2,GPCPD1,SLC11A1,PPARG,GENE21,RNF149,GENE87,TFRC,PLXDC2,MSR1,GENE41",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,unidentified_cell_type
2212,Lung,5,0.5,"GENE82,KIT,GENE7,SAMSN1,GENE89,IL18R1,FER,TPSB2,SLC24A3,GENE84,SRGN,SYTL3,ARHGAP15,TPSAB1,GENE83",Immune (mast cell),mast cell,CL:0000097,mast cell
2213,Lung,5,0.5,"GENE13,CALD1,GENE63,GENE66,INPP4B,CACNA1C,TPM1,GENE4,GENE84,PRKG1,ACTA2,DMD,EBF1,LPP,MYH11",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",vascular smooth muscle cell
2214,Lung,5,0.5,"PTPRB,PTPRM,TCF4,LDB2,GENE18,GENE56,GENE29,ST6GALNAC3,GENE28,TIMP3,PECAM1,CALCRL,EPAS1,EGFL7,GENE73",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell
2215,Lung,5,0.5,"LAMA2,GENE24,GENE70,PLEKHH2,ROBO2,GENE88,LSAMP,RBMS3,PRKG1,ARHGAP6,RORA,GENE85,SLIT2,PLXDC2,GENE31",Fibroblast,fibroblast,CL:0000057,pulmonary cell type mixture
2216,Lung,5,0.5,"TBXAS1,ZEB2,GENE98,FKBP5,CD74,PIK3R5,CHST11,GENE70,GENE31,GENE28,SRGN,PLXDC2,SLC8A1,GENE16,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",mast cell
2217,Lung,5,0.5,"GENE65,GENE50,PLIN2,GHR,ADIPOQ,LPIN1,PPARG,GENE12,PLIN1,GENE29,GENE91,FOXO1,EBF1,G0S2,ACSL1",Adipocyte,fat cell,CL:0000136,adipocyte
2218,Lung,5,0.5,"AGER,EMP2,GENE71,GENE74,CAV1,PDPN,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,alveolar epithelial type I cell
2219,Lung,5,0.5,"GENE13,NKX2-1,GENE57,SLC34A2,LAMP3,SFTPC,SFTPB",Alveolar Type II,type II pneumocyte,CL:0002063,pulmonary alveolar type 2 cell
2220,Lung,5,0.5,"GENE55,GENE72,CD24,CXCR3,CD1c,FAS,CR2",B cell_memory,memory B cell,CL:0000787,other
2221,Lung,5,0.5,"GENE39,GENE78,GENE89,TUBA1A,HYDIN,FAM92B,GENE81,FOXJ1,DNAH5,DNAI1,DNAI2,CDHR3",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,ciliated epithelial cell
2222,Lung,5,0.5,"GENE19,SCGB3A2,SCGB1A1,BPIFA1,GENE85,SCGB3A1,SLPI,MUC5B,GENE16,CYP2F2",Club Epithelial,club cell,CL:0000158,goblet cell
2223,Lung,5,0.5,"GENE1,GENE30,NEGR1,COL4A1,GENE34,GENE100,COL5A1,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE45,GENE52,HGF,GENE62,COL18A1,COL6A3,GENE17,FBLN1,DCN,GENE85,SLIT2,FN1,GENE4,DDR2,GENE97,CCN2,IGFBP3,COL6A6,IL6,COL3A1,COL6A1,COL1A2,COL6A2,GENE73",Fibroblast,fibroblast,CL:0000057,fibroblast
2224,Lung,5,0.5,"GENE1,GENE7,RELN,FLT4,CCL21,GENE56,MMRN1,PROX1,LYVE1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,pulmonary alveolar type 2 cell
2225,Lung,5,0.5,"GENE9,LYZ,GENE61,C1QA,GENE88,PTPRC,LYVE1,CD68,MSR1,GENE51,SLC11A1,MERTK,CPM,GENE6,CD163,MS4A6A,GENE35,RBPJ,MS4A4A,CD74,GENE11,GENE96,CD36,GENE66,MR1,CSF1R,GENE92,MRC1",Macrophage,macrophage,CL:0000235,macrophage
2226,Lung,5,0.5,"KIT,GENE57,HDC,GENE86,TPSB2,CD69,FCER1A,TPSAB1,GENE83",Mast Cell,mast cell,CL:0000097,mast cell
2227,Lung,5,0.5,"GENE45,MYO1B,GENE52,CSPG4,MCAM,GENE56,GENE85,ACTA2,ANPEP,DES,PDGFRB",Pericyte,pericyte,CL:0000669,fibroblast
2228,Lung,5,0.5,"GENE39,MYOCD,GENE61,SMTN,ACTG2,GUCY1A3,GENE12,PALLD,ACTN1,VCL,DES,GENE47,GENE54,GUCY1B3,GENE76,ACTA2,CNN1,TAGLN,GENE99,MYH11,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,smooth muscle cell
2229,Lung,5,0.5,"GENE1,GENE30,PTPRC,SKAP1,NKG7,TRAC,IL7R,GENE46,CD3E,CD96,THEMIS,CD3D,CD3G,GENE17,GENE29,CD247,TRBC1,CD69,GENE83",T cell,T cell,CL:0000084,T cell
2230,Lung,5,0.5,"PTPRB,GENE45,GENE94,CLDN5,GENE59,NOSTRIN,LDB2,GENE68,RAMP3,VWF,GENE85,EPHB4,PECAM1,BACE2,CD300LG",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell
2231,Lung,5,0.5,"NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,alveolar epithelial cell
2232,Lung,5,0.5,"IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM",neutrophil,neutrophil,CL:0000775,nonclassical monocyte
2233,Lung,5,0.5,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T cell
2234,Lung,5,0.5,"CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,T cell
2235,Lung,5,0.5,"GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,natural killer cell
2236,Lung,5,0.5,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2",bronchial vessel endothelial cell,,,Fibroblast-endothelial mixed cell type
2237,Lung,5,0.5,"ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,smooth muscle cell
2238,Lung,5,0.5,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP",adventitial cell,adventitial cell,CL:0002503,fibroblast
2239,Lung,5,0.5,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4",macrophage,macrophage,CL:0000235,macrophage
2240,Lung,5,0.5,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A",basophil,basophil,CL:0000767,mast cell
2241,Lung,5,0.5,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR",classical monocyte,classical monocyte,CL:0000860,monocyte
