,Unnamed: 0.4,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified_new
47,1547,1547,1547,1547,1547,4,Lung,0.25,"CXCL17,GENE55,S100P,PSCA,COX5A,TXN,AGR2,GENE77,FAM3D,GABRP,CLIC1,WFDC2",Goblet,goblet cell,CL:0000160,Alveolar macrophages,CL:0000583,Pulmonary Neuroendocrine Cells,CL:1000223,Glandular Cells,10. Epithelial cells,CL:0000150,CL:0000066,glandular epithelial cell,epithelial cell,alveolar macrophage,lung neuroendocrine cell,-1,1,-1,-1,0.2500,0.5000,0.6000,0.7500
48,1548,1548,1548,1548,1548,4,Lung,0.25,"TFF3,GENE22,TMPRSS11E,PHGR1,BSND,GENE66,FOXI1,HEPACAM2,ATP6V1B1,STAC2,MFSD6L,ASCL3",Ionocyte,ionocyte,CL:0005006,Club cells,CL:0000158,Mucous Cells,CL:0000319,Salivary Gland Cells,11. Epithelial cells,CL:0009005,CL:0000066,salivary gland cell,epithelial cell,club cell,mucus secreting cell,-1,1,-1,-1,0.4286,0.1429,0.4000,0.7500
49,1549,1549,1549,1549,1549,4,Lung,0.25,"GENE82,PCSK1N,EGR1,GENE61,FAM46A,PRDX2,CHGA,SEC11C,SCGN,CPE,BEX1,NENF",Neuroendocrine,neuroendocrine cell,CL:0000165,Fibroblasts,CL:0000057,Club Cells,CL:0000158,Neuroendocrine Cells,12. Endocrine cells,CL:0000165,CL:0000163,neuroendocrine cell,endocrine cell,fibroblast,club cell,0,1,-1,-1,0.3333,0.3333,1.0000,0.7500
50,1550,1550,1550,1550,1550,4,Lung,0.25,"TCN1,LPO,PHB,LYZ,GENE54,GENE12,TESC,ZG16B,PRR4,PRB3,PRH2,PRB4",Serous,serous secreting cell,CL:0000313,Mucous cells,CL:0000319,Alveolar epithelial cells,CL:0000322,Salivary Gland Cells,13. Salivary gland cells,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,mucus secreting cell,pulmonary alveolar epithelial cell,-1,-1,-1,-1,0.6000,0.1250,0.1667,0.1667
51,1551,1551,1551,1551,1551,4,Lung,0.25,"C1QB,LYZ,FCER1G,C1QA,LAPTM5,AIF1,GENE85,C1QC,HLA-DRB1,GENE75,CTSZ,CTSL",Macrophages,macrophage,CL:0000235,Macrophages,CL:0000235,Macrophages,CL:0000235,Monocytes,14. Macrophages,CL:0000576,CL:0000235,monocyte,macrophage,macrophage,macrophage,1,0,0,0,1.0000,1.0000,0.6667,1.0000
52,1552,1552,1552,1552,1552,4,Lung,0.25,"GENE21,GNLY,GZMB,GENE52,CTSW,CST7,CD7,CCL5,NKG7,GZMA,CCL4,PRF1",Innate lymphoid cell NK,natural killer cell,CL:0000623,Natural Killer (NK) cells,CL:0000623,Cytotoxic T cells,CL:0000910,Cytotoxic T Cells,15. Natural killer cells,CL:0000910,CL:0000623,cytotoxic t cell,natural killer cell,natural killer cell,cytotoxic t cell,-1,0,0,-1,1.0000,0.4167,0.4167,1.0000
53,1553,1553,1553,1553,1553,4,Lung,0.25,"GENE82,S100A14,SLC34A2,CYB5A,SLC39A8,SFTA2,GENE37,SFTPD,NAPSA,MUC1,SFTA3,PEBP4",AT2,type II pneumocyte,CL:0002063,Epithelial cells,CL:0000066,Type 2 alveolar cells,CL:0002063,Alveolar Type II Cells,16. Alveolar cells,CL:0002063,CL:0000583,pulmonary alveolar type 2 cell,alveolar macrophage,epithelial cell,pulmonary alveolar type 2 cell,0,-1,3,0,0.5000,1.0000,1.0000,0.2500
54,1554,1554,1554,1554,1554,4,Lung,0.25,"GENE58,CLEC14A,ACKR1,MGP,RAMP3,RAMP2,IGFBP7,VWF,GNG11,GENE6,PECAM1,SPARCL1",EC venous,vein endothelial cell,CL:0002543,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial Cells,17. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3,0.5000,0.5000,0.5000,0.5000
55,1555,1555,1555,1555,1555,4,Lung,0.25,"CD2,GENE26,CD3D,IL32,CD69,CCL5,TRAC,CXCR4,CD3E,TRBC2,GENE99,CORO1A",T cell lineage,T cell,CL:0000084,T cells,CL:0000084,CD4+ T cells and Th17 cells,CL:0000899,T Cells,18. T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,T-helper 17 cell,0,0,0,-1,1.0000,0.5455,1.0000,1.0000
56,1556,1556,1556,1556,1556,4,Lung,0.25,"CLEC14A,TM4SF1,CLDN5,GENE68,GENE80,IFI27,SOX17,A2M,CRIP2,PECAM1,SPARCL1,GIMAP7",EC arterial,endothelial cell of artery,CL:1000413,Endothelial cells,CL:0000115,Fibroblasts,CL:0000057,Endothelial Cells,19. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,fibroblast,3,3,3,7,0.5000,0.2857,0.5000,0.5000
57,1557,1557,1557,1557,1557,4,Lung,0.25,"CALD1,LUM,C1S,BGN,MGP,IGFBP7,GENE5,COL6A1,DCN,COL1A2,GENE28,SPARC",Fibroblasts,fibroblast,CL:0000057,Fibroblasts,CL:0000057,Clara cells,CL:0000158,Fibroblasts,20. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,club cell,0,0,0,-1,1.0000,0.3333,1.0000,1.0000
58,1558,1558,1558,1558,1558,4,Lung,0.25,"GENE30,GENE54,AGER,EMP2,FXYD3,SFTA2,CEACAM6,ADIRF,CAV1,KRT7,HOPX,TSPAN13",AT1,type I pneumocyte,CL:0002062,Alveolar epithelial cells,CL:0000322,Surfactant-producing cells,CL:0000157,Alveolar Type II Cells,21. Lung epithelial cells,CL:0002063,CL:0000082,pulmonary alveolar type 2 cell,epithelial cell of lung,pulmonary alveolar epithelial cell,surfactant secreting cell,-1,2,1,-1,0.8333,0.1250,0.7143,0.7500
59,1559,1559,1559,1559,1559,4,Lung,0.25,"RP11-356K23.1,GENE52,C12orf75,GSTA1,CD24,FAM229B,GENE25,TMEM231,RP11-295M3.4,C11orf97,C5orf49,SNTN",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,Hepatocytes,CL:0000182,Immune cells including T cells and B cells,CL:0002125,Neurons,22. Epithelial cells,CL:0000540,CL:0000066,neuron,epithelial cell,hepatocyte,CD27-negative gamma-delta T cell,11,2,-1,-1,0.5000,0.1667,0.2857,0.6000
60,1560,1560,1560,1560,1560,4,Lung,0.25,"LTB,MS4A1,IGHA1,GENE18,IGLC2,CD79A,TSC22D3,IGKC,GENE64,CORO1A,CD37,ISG20",B cell lineage,B cell,CL:0000236,B cell,CL:0000236,Lymphocytes,CL:0000542,B Cells,23. B cells,CL:0000236,CL:0000236,b cell,b cell,b cell,lymphocyte,0,0,0,2,1.0000,0.7143,1.0000,1.0000
61,1561,1561,1561,1561,1561,4,Lung,0.25,"CXCL17,GENE65,KRT7,GENE72,BPIFB1,CEACAM6,TACSTD2,PIGR,MUC1,WFDC2,CP,KRT19",Secretory,secretory cell,CL:0000151,Club cell,CL:0000158,Bronchial epithelial cells,CL:0002328,Glandular Cells,24. Mucosal epithelial cells,CL:0000150,CL:0000066,glandular epithelial cell,epithelial cell,club cell,bronchial epithelial cell,-1,12,-1,-1,0.5000,0.1667,0.6667,0.2500
62,1562,1562,1562,1562,1562,4,Lung,0.25,"CD14,S100A9,S100A8,FCER1G,COTL1,LST1,AIF1,VCAN,S100A12,GENE6,FCN1,GENE31",Monocytes,monocyte,CL:0000576,Monocyte,CL:0000576,Monocytes/macrophages,CL:0000235,Monocytes,25. Monocytes,CL:0000576,CL:0000576,monocyte,monocyte,monocyte,macrophage,0,0,0,2,1.0000,0.6667,1.0000,1.0000
63,1563,1563,1563,1563,1563,4,Lung,0.25,"TCN1,GENE73,SELM,GENE58,MARCKSL1,LTF,ZG16B,PIP,PIGR,CCL28,SEC11C,AZGP1",Submucosal Secretory,,,Neutrophil,CL:0000775,Endothelial cells,CL:0000115,Intestinal Epithelial Cells,1. Enterocyte,CL:0002563,CL:0000584,intestinal epithelial cell,enterocyte,neutrophil,endothelial cell,-1,-1,-1,-1,0.1667,0.2500,0.1667,0.2000
64,1564,1564,1564,1564,1564,4,Lung,0.25,"GENE65,CLEC14A,TM4SF1,CLDN5,AQP1,GENE66,CDH5,IFI27,PECAM1,SPARCL1,EGFL7,HYAL2",EC capillary,capillary endothelial cell,CL:0002144,Endothelial cell,CL:0000115,Smooth muscle cells,CL:0000192,Endothelial Cells,2. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,smooth muscle cell,2,2,2,-1,0.6000,0.2500,0.6000,0.6000
65,1565,1565,1565,1565,1565,4,Lung,0.25,"SDPR,TM4SF1,CLDN5,CCL21,RAMP2,ECSCR,GENE93,IGFBP7,MMRN1,GNG11,PPFIBP1,GENE59",Lymphatic EC mature,,,Lymphatic endothelial cell,CL:0002138,Fibroblasts,CL:0000057,Endothelial Cells,3. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell of lymphatic vessel,fibroblast,-1,-1,-1,-1,0.2000,0.2222,0.2500,0.2500
66,1566,1566,1566,1566,1566,4,Lung,0.25,"TFF3,SDPR,AKAP12,CLDN5,TCF4,GENE57,CCL21,IGFBP7,GNG11,GENE76,TIMP3,TFPI",Lymphatic EC differentiating,,,Lung epithelial cells,CL:0000082,Club cells,CL:0000158,Endothelial Cells,4. Endothelial cell,CL:0000115,CL:0000115,endothelial cell,endothelial cell,epithelial cell of lung,club cell,-1,-1,-1,-1,-1,-1,-1,-1
67,1567,1567,1567,1567,1567,4,Lung,0.25,"HLA-DQB1,HLA-DQA1,HLA-DPA1,ITGB2,GPR183,GENE32,HLA-DPB1,HLA-DRB1,HLA-DMA,CORO1A,GENE97,MS4A6A",Dendritic cells,dendritic cell,CL:0000451,Dendritic cell,CL:0000451,Dendritic cells,CL:0000451,B cells,5. B cell,CL:0000236,CL:0000236,b cell,b cell,dendritic cell,dendritic cell,-1,-1,0,0,1.0000,1.0000,0.4444,0.4444
68,1568,1568,1568,1568,1568,4,Lung,0.25,"GENE47,CALD1,TPM2,CYR61,GENE35,MT1X,CTGF,GPX3,IGFBP5,SPARCL1,PRELP,TAGLN",Myofibroblasts,myofibroblast cell,CL:0000186,Smooth muscle cell,CL:0000192,Alveolar macrophages,CL:0000583,Fibroblasts,6. Fibroblast,CL:0000057,CL:0000057,fibroblast,fibroblast,smooth muscle cell,alveolar macrophage,-1,-1,-1,-1,0.3333,0.2500,0.6000,0.6000
69,1569,1569,1569,1569,1569,4,Lung,0.25,"GENE13,KIT,VWA5A,C1orf186,CPA3,HPGDS,GENE78,MS4A2,TPSB2,TPSAB1,RGS13,GATA2",Mast cells,mast cell,CL:0000097,Mast cell,CL:0000097,Neuroendocrine cells,CL:0000165,Mast Cells,7. Mast cell,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,neuroendocrine cell,0,0,0,-1,1.0000,0.2857,1.0000,1.0000
