,Unnamed: 0,tissue,simuround,noise,marker,manual_annotation,manual_CLname,manual_CLID,RAG_annotation,RAG_aggrement_modified,RAG_aggrement_modified_new,RAG_clid,RAG_clname,manual_clid,manual_clname
295,795,Lung,2,0.75,"GENE82,GENE63,C1QB,LYZ,GENE62,GENE57,FCER1G,C1QA,LAPTM5,AIF1,GENE96,GENE49,C1QC,HLA-DRB1,CTSZ,GENE2,CTSL",Macrophages,macrophage,CL:0000235,macrophage,0,1.0000,CL:0000235,macrophage,CL:0000235,macrophage
296,796,Lung,2,0.75,"GENE62,GNLY,GZMB,GENE36,CTSW,CST7,GENE56,CD7,GENE29,CCL5,NKG7,GZMA,GENE38,GENE43,CCL4,PRF1,GENE83",Innate lymphoid cell NK,natural killer cell,CL:0000623,cytotoxic T cell,-1,0.5000,CL:0001065,innate lymphoid cell,CL:0000910,cytotoxic t cell
297,797,Lung,2,0.75,"GENE13,S100A14,GENE93,SLC34A2,CYB5A,SLC39A8,SFTA2,GENE25,GENE60,GENE48,SFTPD,NAPSA,MUC1,GENE43,GENE4,SFTA3,PEBP4",AT2,type II pneumocyte,CL:0002063,pulmonary alveolar type 2 cell,0,1.0000,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell
298,798,Lung,2,0.75,"CLEC14A,ACKR1,GENE89,GENE68,MGP,RAMP3,RAMP2,GENE37,IGFBP7,VWF,GNG11,PECAM1,SPARCL1,GENE99,GENE23,GENE31,GENE51",EC venous,vein endothelial cell,CL:0002543,endothelial cell,-1,0.3333,CL:0000577,type EC enteroendocrine cell,CL:0000115,endothelial cell
299,799,Lung,2,0.75,"CD2,GENE39,CD3D,IL32,GENE68,GENE34,GENE87,CD69,CCL5,TRAC,GENE42,GENE84,CXCR4,CD3E,TRBC2,CORO1A,GENE16",T cell lineage,T cell,CL:0000084,T cell,3,0.2000,CL:0002425,early T lineage precursor,CL:0000084,t cell
300,800,Lung,2,0.75,"GENE19,GENE65,GENE9,CLEC14A,TM4SF1,CLDN5,GENE89,GENE37,GENE24,IFI27,SOX17,GENE71,A2M,CRIP2,PECAM1,SPARCL1,GIMAP7",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,4,0.4286,CL:4047006,fetal artery endothelial cell,CL:0000115,endothelial cell
301,801,Lung,2,0.75,"GENE22,CALD1,LUM,C1S,BGN,MGP,GENE24,GENE11,IGFBP7,GENE92,COL6A1,DCN,COL1A2,GENE48,GENE49,GENE46,SPARC",Fibroblasts,fibroblast,CL:0000057,fibroblast,0,1.0000,CL:0000057,fibroblast,CL:0000057,fibroblast
302,802,Lung,2,0.75,"GENE26,GENE55,GENE15,GENE72,AGER,EMP2,FXYD3,SFTA2,GENE24,CEACAM6,GENE69,ADIRF,CAV1,KRT7,HOPX,TSPAN13,GENE83",AT1,type I pneumocyte,CL:0002062,alveolar epithelial cell,1,0.8333,CL:0002062,pulmonary alveolar type 1 cell,CL:0000322,pulmonary alveolar epithelial cell
303,803,Lung,2,0.75,"GENE26,RP11-356K23.1,GENE82,GENE13,C12orf75,GSTA1,CD24,FAM229B,GENE18,TMEM231,GENE87,RP11-295M3.4,GENE84,C11orf97,C5orf49,SNTN,GENE16",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,Clara_cell,"{'CL:4052001': 0, 'CL:0000065': 1, 'CL:0005012': 1, 'UBERON:0005357': 1, 'CL:0000067': 2, 'CL:0000125': 2, 'CL:0000710': 2, 'UBERON:0004670': 2, 'CL:0000681': 2, 'CL:0000075': 2, 'PATO:0010007': 2, 'GO:0031514': 2, 'UBERON:0004086': 2, 'UBERON:0003947': 2, 'CL:0000064': 3, 'CL:0000066': 3, 'CL:0000095': 3, 'CL:0002077': 3, 'CL:0000133': 3, 'UBERON:0007601': 3, 'UBERON:0010371': 3, 'UBERON:0005358': 3, 'UBERON:0004060': 3, 'UBERON:0001016': 3, 'PATO:0001408': 3, 'GO:0005929': 3, 'GO:0003341': 3, 'UBERON:0005282': 3, 'UBERON:0004121': 3, 'UBERON:0010000': 3, 'UBERON:0000955': 3, 'CL:0000255': 4, 'PR:000050567': 4, 'UBERON:0000483': 4, 'BFO:0000002': 4, 'CL:0002319': 4, 'CL:0000221': 4, 'UBERON:0004923': 4, 'UBERON:0005291': 4, 'UBERON:0034706': 4, 'UBERON:0003842': 4, 'UBERON:0001049': 4, 'UBERON:0004022': 4, 'UBERON:0000467': 4, 'GO:0050877': 4, 'CL:0000540': 4, 'NCBITaxon:6072': 4, 'UBERON:0000066': 4, 'UBERON:0016880': 4, 'PATO:0001396': 4, 'GO:0043227': 4, 'GO:0120025': 4, 'GO:0030990': 4, 'NCBITaxon:2759': 4, 'BFO:0000003': 4, 'GO:0007018': 4, 'UBERON:0005281': 4, 'UBERON:0000061': 4, 'UBERON:0000924': 4, 'CL:0000000': 4, 'PATO:0001993': 4, 'UBERON:0000062': 4, 'UBERON:0000468': 4, 'GO:0050890': 4, 'UBERON:0001017': 4, 'UBERON:0006238': 4, 'BFO:0000040': 5, 'PR:000000001': 5, 'UBERON:0000479': 5, 'GO:0005911': 5, 'UBERON:0005769': 5, 'NCBITaxon:33208': 5, 'CL:0002321': 5, 'UBERON:0000064': 5, 'UBERON:0000060': 5, 'UBERON:0002050': 5, 'UBERON:0034705': 5, 'UBERON:0000464': 5, 'UBERON:0003914': 5, 'UBERON:0016879': 5, 'UBERON:0005068': 5, 'UBERON:0000111': 5, 'GO:0003008': 5, 'CL:0000393': 5, 'CL:0000404': 5, 'GO:0019226': 5, 'CL:0000031': 5, 'UBERON:0000105': 5, 'UBERON:0000092': 5, 'UBERON:0000071': 5, 'UBERON:0006598': 5, 'PATO:0070044': 5, 'GO:0043226': 5, 'GO:0016020': 5, 'GO:0042995': 5, 'GO:0098590': 5, 'GO:0032991': 5, 'GO:0035735': 5, 'NCBITaxon:131567': 5, 'GO:0007017': 5, 'BFO:0000004': 5, 'UBERON:0000465': 5, 'UBERON:0000106': 5, 'UBERON:0000923': 5, 'UBERON:0006601': 5, 'GO:0005634': 5, 'PATO:0001992': 5, 'GO:0008150': 5, 'UBERON:0006984': 5, 'UBERON:0011216': 5, 'NCBITaxon:33213': 5, 'UBERON:0002346': 5, 'PR:000018263': 6, 'GO:0006412': 6, 'GO:0031012': 6, 'GO:0070161': 6, 'UBERON:0005764': 6, 'GO:0005587': 6, 'GO:0005604': 6, 'NCBITaxon:33154': 6, 'UBERON:0002553': 6, 'UBERON:0005423': 6, 'UBERON:0000922': 6, 'UBERON:0000466': 6, 'UBERON:0000025': 6, 'UBERON:0007135': 6, 'UBERON:0000068': 6, 'UBERON:0000110': 6, 'GO:0048513': 6, 'GO:0032501': 6, 'CL:0000211': 6, 'GO:0001508': 6, 'GO:0007268': 6, 'GO:0007154': 6, 'CL:0000055': 6, 'NCBITaxon:7742': 6, 'UBERON:0000000': 6, 'UBERON:0000104': 6, 'GO:0009791': 6, 'PATO:0001241': 6, 'GO:0110165': 6, 'GO:0005886': 6, 'GO:0005575': 6, 'GO:0042073': 6, 'GO:0060271': 6, 'NCBITaxon:1': 6, 'GO:0009987': 6, 'GO:0005874': 6, 'UBERON:0001062': 6, 'UBERON:0010316': 6, 'UBERON:0000307': 6, 'GO:0043231': 6, 'PATO:0001995': 6, 'BFO:0000015': 6, 'UBERON:0010199': 6, 'CHEBI:50047': 7, 'CHEBI:33708': 7, 'GO:0009059': 7, 'GO:0019538': 7, 'GO:0006415': 7, 'GO:0006414': 7, 'CHEBI:36080': 7, 'GO:0010467': 7, 'GO:0006413': 7, 'GO:0030312': 7, 'GO:0030054': 7, 'UBERON:0000476': 7, 'GO:0098642': 7, 'GO:0098651': 7, 'GO:0062023': 7, 'UBERON:0000463': 7, 'GO:0032502': 7, 'BFO:0000141': 7, 'UBERON:0004111': 7, 'UBERON:0013522': 7, 'PATO:0002299': 7, 'UBERON:0003075': 7, 'GO:0009790': 7, 'UBERON:0000109': 7, 'GO:0001841': 7, 'GO:0048856': 7, 'GO:0042391': 7, 'GO:0098916': 7, 'GO:0045202': 7, 'CL:0011115': 7, 'NCBITaxon:89593': 7, 'GO:0007275': 7, 'PATO:0000001': 7, 'CARO:0000000': 7, 'GO:0071944': 7, 'GO:0010970': 7, 'GO:0031503': 7, 'GO:0044782': 7, 'GO:0070925': 7, 'GO:0120031': 7, 'GO:0035082': 7, 'GO:0061512': 7, 'GO:0097712': 7, 'GO:1905349': 7, 'GO:0097711': 7, 'GO:0099513': 7, 'GO:0015630': 7, 'UBERON:0003942': 7, 'UBERON:0002532': 7, 'UBERON:0007010': 7, 'UBERON:0000108': 7, 'GO:0043229': 7, 'GO:0043170': 8, 'GO:0044249': 8, 'CHEBI:33694': 8, 'GO:0044238': 8, 'GO:0032984': 8, 'GO:0044237': 8, 'GO:0001677': 8, 'GO:0005581': 8, 'GO:0098645': 8, 'PATO:0002198': 8, 'UBERON:0013686': 8, 'PATO:0001873': 8, 'PATO:0002078': 8, 'NCBITaxon:7711': 8, 'UBERON:0002328': 8, 'UBERON:0007284': 8, 'GO:0007369': 8, 'GO:0001838': 8, 'GO:0021915': 8, 'GO:0034220': 8, 'GO:0099537': 8, 'GO:0098794': 8, 'GO:0098793': 8, 'GO:0030154': 8, 'BFO:0000020': 8, 'GO:0030705': 8, 'GO:0099111': 8, 'GO:0051179': 8, 'GO:0006996': 8, 'GO:0120036': 8, 'GO:0022607': 8, 'GO:0030031': 8, 'GO:0001578': 8, 'GO:0005930': 8, 'GO:0033365': 8, 'GO:0048199': 8, 'GO:0035869': 8, 'GO:0140056': 8, 'GO:0099512': 8, 'GO:0005856': 8, 'UBERON:0001032': 8, 'GO:0019233': 8, 'GO:0050975': 8, 'CL:0000352': 8, 'UBERON:0000107': 8, 'GO:0005622': 8, 'GO:0008152': 9, 'GO:0009058': 9, 'GO:0022411': 9, 'GO:0043933': 9, 'GO:0022618': 9, 'GO:0044207': 9, 'GO:0098644': 9, 'GO:0099081': 9, 'PATO:0001018': 9, 'PATO:0002007': 9, 'PATO:0000411': 9, 'PATO:0002014': 9, 'NCBITaxon:33511': 9, 'UBERON:0000481': 9, 'UBERON:0004120': 9, 'UBERON:0001555': 9, 'UBERON:0011137': 9, 'PR:000014841': 9, 'UBERON:0004880': 9, 'UBERON:0006267': 9, 'UBERON:0004734': 9, 'GO:0048598': 9, 'GO:0001705': 9, 'GO:0001706': 9, 'GO:0001707': 9, 'GO:0072175': 9, 'GO:0016331': 9, 'GO:0035295': 9, 'GO:0060429': 9, 'GO:0007399': 9, 'GO:0043009': 9, 'GO:0006811': 9, 'GO:0055085': 9, 'GO:0099536': 9, 'GO:0048869': 9, 'GO:0046907': 9, 'GO:0006810': 9, 'GO:0016043': 9, 'GO:0030030': 9, 'GO:0044085': 9, 'GO:0000226': 9, 'GO:0097427': 9, 'GO:0097014': 9, 'GO:0008104': 9, 'GO:0006903': 9, 'GO:0005798': 9, 'GO:0048193': 9, 'GO:0005794': 9, 'GO:0022406': 9, 'GO:0051640': 9, 'PATO:0002309': 9, 'GO:0043232': 9, 'UBERON:0015203': 9, 'GO:0007600': 9, 'UBERON:0004456': 9, 'GO:0050954': 9, 'CL:0000052': 9, 'GO:0040016': 9, 'GO:0065003': 10, 'GO:0071826': 10, 'GO:0022613': 10, 'GO:1990904': 10, 'GO:0005737': 10, 'GO:0099080': 10, 'PATO:0015006': 10, 'PATO:0002266': 10, 'PATO:0002006': 10, 'PATO:0000947': 10, 'PATO:0000141': 10, 'UBERON:0000926': 10, 'UBERON:0001007': 10, 'UBERON:0000165': 10, 'UBERON:0007026': 10, 'UBERON:0000075': 10, 'UBERON:0000982': 10, 'UBERON:0003068': 10, 'UBERON:0000490': 10, 'UBERON:0006268': 10, 'GO:0009653': 10, 'GO:0001704': 10, 'GO:0007398': 10, 'GO:0007492': 10, 'UBERON:0000925': 10, 'GO:0048332': 10, 'GO:0035148': 10, 'GO:0060562': 10, 'GO:0002009': 10, 'GO:0009888': 10, 'GO:0048731': 10, 'GO:0009792': 10, 'CHEBI:24867': 10, 'GO:0007267': 10, 'GO:0051641': 10, 'GO:0051649': 10, 'GO:0051234': 10, 'GO:0071840': 10, 'GO:0007010': 10, 'GO:0032838': 10, 'GO:0070727': 10, 'GO:0016192': 10, 'GO:0051650': 10, 'GO:0031410': 10, 'GO:0012505': 10, 'PATO:0002226': 10, 'GO:0043228': 10, 'UBERON:0034923': 10, 'CL:0000723': 10, 'GO:0051301': 10, 'CHEBI:33697': 11, 'PATO:0000052': 11, 'PATO:0002318': 11, 'PATO:0000051': 11, 'CL:0000222': 11, 'UBERON:0006603': 11, 'GO:0022600': 11, 'UBERON:0004921': 11, 'UBERON:0035804': 11, 'UBERON:0001434': 11, 'UBERON:0004765': 11, 'UBERON:0004905': 11, 'GO:0048646': 11, 'CL:0000223': 11, 'UBERON:0006595': 11, 'GO:0048729': 11, 'GO:0007498': 11, 'GO:0035239': 11, 'GO:0023052': 11, 'GO:0099568': 11, 'GO:0033036': 11, 'GO:0031982': 11, 'GO:0051648': 11, 'GO:0051656': 11, 'GO:0097708': 11, 'GO:0005773': 11, 'PATO:0010001': 11, 'CL:0000034': 11, 'GO:0048103': 11, 'GO:0007586': 12, 'UBERON:0000930': 12, 'UBERON:0004288': 12, 'UBERON:0004770': 12, 'UBERON:0002204': 12, 'UBERON:0034921': 12, 'GO:0050789': 12, 'GO:0017145': 12, 'UBERON:0034925': 13, 'GO:0040011': 13, 'UBERON:0000383': 13, 'GO:0065007': 13, 'GO:0003012': 14, 'UBERON:0001015': 14, 'UBERON:0001630': 15, 'UBERON:0005090': 16, 'UBERON:0002385': 16, 'CL:0000187': 17, 'GO:0006936': 17, 'CL:0000183': 18, 'CL:0000056': 18, 'CL:0000680': 19}",-1,CL:4052001,multiciliated ependymal cell,,
304,804,Lung,2,0.75,"LTB,MS4A1,IGHA1,GENE68,GENE44,IGLC2,CD79A,GENE12,GENE95,GENE91,TSC22D3,IGKC,GENE75,GENE99,CORO1A,CD37,ISG20",B cell lineage,B cell,CL:0000236,B cell,-1,0.2222,CL:0000764,erythroid lineage cell,CL:0000236,b cell
305,805,Lung,2,0.75,"CXCL17,GENE30,KRT7,GENE57,BPIFB1,GENE24,CEACAM6,TACSTD2,GENE32,GENE48,PIGR,GENE74,MUC1,WFDC2,CP,GENE31,KRT19",Secretory,secretory cell,CL:0000151,pulmonary alveolar type 2 cell,-1,0.5000,CL:0000151,secretory cell,CL:0002063,pulmonary alveolar type 2 cell
306,806,Lung,2,0.75,"CD14,S100A9,S100A8,GENE35,FCER1G,GENE68,GENE64,COTL1,LST1,AIF1,GENE88,GENE71,VCAN,GENE4,S100A12,FCN1,GENE55",Monocytes,monocyte,CL:0000576,nonclassical monocyte,0,1.0000,CL:0000576,monocyte,CL:0000576,monocyte
307,807,Lung,2,0.75,"TCN1,GENE13,SELM,MARCKSL1,GENE54,GENE67,GENE69,GENE12,LTF,GENE32,ZG16B,PIP,PIGR,CCL28,GENE4,SEC11C,AZGP1",Submucosal Secretory,,,mixed_cells,"{'CL:0000151': 0, 'CL:0000000': 1, 'GO:0032940': 1, 'UBERON:0000061': 2, 'GO:0005634': 2, 'NCBITaxon:131567': 2, 'GO:0046903': 2, 'GO:0140352': 2, 'BFO:0000004': 3, 'UBERON:0000465': 3, 'UBERON:0000106': 3, 'UBERON:0000071': 3, 'GO:0043231': 3, 'NCBITaxon:2759': 3, 'NCBITaxon:1': 3, 'GO:0006810': 3, 'GO:0009987': 3, 'GO:0005576': 3, 'GO:0005622': 3, 'BFO:0000040': 4, 'UBERON:0001062': 4, 'BFO:0000003': 4, 'UBERON:0000105': 4, 'UBERON:0000068': 4, 'UBERON:0000104': 4, 'GO:0043227': 4, 'GO:0043229': 4, 'GO:0051234': 4, 'GO:0008150': 4, 'GO:0110165': 4, 'UBERON:0003942': 5, 'UBERON:0000000': 5, 'UBERON:0000066': 5, 'UBERON:0000092': 5, 'GO:0009790': 5, 'GO:0043226': 5, 'GO:0016020': 5, 'GO:0051179': 5, 'BFO:0000015': 5, 'CARO:0000000': 5, 'GO:0005575': 5, 'UBERON:0001032': 6, 'GO:0019233': 6, 'GO:0050975': 6, 'UBERON:0000111': 6, 'GO:0009791': 6, 'GO:0007275': 6, 'UBERON:0000922': 6, 'UBERON:0015203': 7, 'GO:0007600': 7, 'UBERON:0001016': 7, 'UBERON:0004456': 7, 'GO:0050954': 7, 'UBERON:0000110': 7, 'GO:0048513': 7, 'NCBITaxon:6072': 7, 'GO:0032501': 7, 'GO:0048856': 7, 'UBERON:0000468': 7, 'UBERON:0034923': 8, 'GO:0050877': 8, 'BFO:0000002': 8, 'UBERON:0000467': 8, 'CL:0000540': 8, 'CL:0002319': 8, 'UBERON:0016880': 8, 'UBERON:0000109': 8, 'GO:0001841': 8, 'NCBITaxon:33208': 8, 'GO:0032502': 8, 'UBERON:0010000': 8, 'PATO:0010001': 9, 'GO:0003008': 9, 'UBERON:0000062': 9, 'CL:0000393': 9, 'CL:0000404': 9, 'GO:0019226': 9, 'CL:0000031': 9, 'CL:0000255': 9, 'UBERON:0006598': 9, 'UBERON:0000108': 9, 'GO:0007369': 9, 'GO:0001838': 9, 'GO:0021915': 9, 'UBERON:0001049': 9, 'NCBITaxon:33154': 9, 'PATO:0001993': 9, 'PATO:0000141': 10, 'UBERON:0006984': 10, 'CL:0000211': 10, 'GO:0001508': 10, 'GO:0007268': 10, 'GO:0007154': 10, 'CL:0000055': 10, 'NCBITaxon:7742': 10, 'UBERON:0002050': 10, 'UBERON:0000107': 10, 'GO:0048598': 10, 'GO:0001705': 10, 'GO:0001706': 10, 'GO:0001707': 10, 'GO:0072175': 10, 'GO:0016331': 10, 'GO:0035295': 10, 'GO:0060429': 10, 'GO:0007399': 10, 'GO:0043009': 10, 'UBERON:0003914': 10, 'UBERON:0005291': 10, 'UBERON:0010371': 10, 'UBERON:0016879': 10, 'UBERON:0005068': 10, 'PATO:0001992': 10, 'PATO:0000051': 11, 'UBERON:0010199': 11, 'GO:0042391': 11, 'GO:0098916': 11, 'GO:0045202': 11, 'CL:0011115': 11, 'NCBITaxon:89593': 11, 'UBERON:0005423': 11, 'GO:0040016': 11, 'GO:0009653': 11, 'GO:0001704': 11, 'GO:0007398': 11, 'UBERON:0000924': 11, 'GO:0007492': 11, 'UBERON:0000925': 11, 'GO:0048332': 11, 'UBERON:0000926': 11, 'GO:0035148': 11, 'GO:0060562': 11, 'GO:0002009': 11, 'UBERON:0000025': 11, 'GO:0009888': 11, 'UBERON:0000483': 11, 'GO:0048731': 11, 'GO:0009792': 11, 'NCBITaxon:7711': 11, 'UBERON:0000479': 11, 'UBERON:0004121': 11, 'CL:0002077': 11, 'UBERON:0002346': 11, 'UBERON:0001017': 11, 'UBERON:0007135': 11, 'PATO:0001995': 11, 'PATO:0001241': 12, 'UBERON:0000466': 12, 'GO:0034220': 12, 'GO:0099537': 12, 'GO:0098794': 12, 'GO:0098793': 12, 'GO:0030054': 12, 'GO:0030154': 12, 'GO:0051301': 12, 'GO:0048646': 12, 'UBERON:0000923': 12, 'CL:0000221': 12, 'UBERON:0006601': 12, 'CL:0000223': 12, 'UBERON:0006595': 12, 'GO:0048729': 12, 'GO:0007498': 12, 'CL:0000222': 12, 'UBERON:0006603': 12, 'GO:0035239': 12, 'UBERON:0004111': 12, 'UBERON:0013522': 12, 'PATO:0002299': 12, 'PR:000050567': 12, 'GO:0005911': 12, 'UBERON:0005769': 12, 'CL:0000066': 12, 'NCBITaxon:33511': 12, 'GO:0031012': 12, 'CL:0000133': 12, 'UBERON:0011216': 12, 'NCBITaxon:33213': 12, 'UBERON:0003075': 12, 'PATO:0000001': 13, 'BFO:0000141': 13, 'GO:0006811': 13, 'GO:0055085': 13, 'GO:0099536': 13, 'GO:0048869': 13, 'UBERON:0010316': 13, 'CL:0002321': 13, 'UBERON:0000307': 13, 'UBERON:0013686': 13, 'UBERON:0000464': 13, 'UBERON:0000064': 13, 'UBERON:0000060': 13, 'PATO:0001873': 13, 'PATO:0002078': 13, 'PR:000000001': 13, 'GO:0070161': 13, 'UBERON:0005764': 13, 'GO:0005587': 13, 'GO:0005604': 13, 'GO:0030312': 13, 'UBERON:0002328': 13, 'UBERON:0007284': 13, 'BFO:0000020': 14, 'CHEBI:24867': 14, 'GO:0007267': 14, 'UBERON:0002532': 14, 'UBERON:0007010': 14, 'UBERON:0002553': 14, 'UBERON:0004923': 14, 'PATO:0002007': 14, 'PATO:0000411': 14, 'PATO:0002014': 14, 'PR:000018263': 14, 'GO:0006412': 14, 'UBERON:0000476': 14, 'GO:0098642': 14, 'GO:0098651': 14, 'GO:0062023': 14, 'GO:0071944': 14, 'UBERON:0000481': 14, 'UBERON:0004120': 14, 'UBERON:0001555': 14, 'UBERON:0011137': 14, 'PR:000014841': 14, 'UBERON:0004880': 14, 'UBERON:0006267': 14, 'UBERON:0004734': 14, 'GO:0023052': 15, 'CL:0000352': 15, 'UBERON:0000463': 15, 'PATO:0002266': 15, 'PATO:0002006': 15, 'PATO:0000947': 15, 'CHEBI:50047': 15, 'CHEBI:33708': 15, 'GO:0009059': 15, 'GO:0019538': 15, 'GO:0006415': 15, 'GO:0006414': 15, 'CHEBI:36080': 15, 'GO:0010467': 15, 'GO:0006413': 15, 'GO:0005581': 15, 'GO:0098645': 15, 'UBERON:0001007': 15, 'UBERON:0000165': 15, 'UBERON:0007026': 15, 'UBERON:0000075': 15, 'UBERON:0000982': 15, 'UBERON:0003068': 15, 'UBERON:0000490': 15, 'UBERON:0006268': 15, 'GO:0050789': 16, 'CL:0000052': 16, 'PATO:0002198': 16, 'PATO:0000052': 16, 'PATO:0002318': 16, 'GO:0043170': 16, 'GO:0044249': 16, 'CHEBI:33694': 16, 'GO:0044238': 16, 'GO:0032984': 16, 'GO:0044237': 16, 'GO:0001677': 16, 'GO:0032991': 16, 'GO:0098644': 16, 'GO:0099081': 16, 'GO:0022600': 16, 'UBERON:0004921': 16, 'UBERON:0035804': 16, 'UBERON:0001434': 16, 'UBERON:0004765': 16, 'UBERON:0004905': 16, 'GO:0065007': 17, 'CL:0000723': 17, 'PATO:0001018': 17, 'GO:0008152': 17, 'GO:0009058': 17, 'GO:0022411': 17, 'GO:0043933': 17, 'GO:0022618': 17, 'GO:0044207': 17, 'GO:0099080': 17, 'PATO:0015006': 17, 'GO:0007586': 17, 'UBERON:0000930': 17, 'UBERON:0004288': 17, 'UBERON:0004770': 17, 'UBERON:0002204': 17, 'UBERON:0034921': 17, 'CL:0000034': 18, 'GO:0048103': 18, 'GO:0016043': 18, 'GO:0065003': 18, 'GO:0071826': 18, 'GO:0022613': 18, 'GO:1990904': 18, 'GO:0005737': 18, 'UBERON:0034925': 18, 'GO:0040011': 18, 'UBERON:0000383': 18, 'GO:0017145': 19, 'GO:0071840': 19, 'GO:0022607': 19, 'GO:0044085': 19, 'CHEBI:33697': 19, 'GO:0003012': 19, 'UBERON:0001015': 19, 'UBERON:0001630': 20, 'UBERON:0005090': 21, 'UBERON:0002385': 21, 'CL:0000187': 22, 'GO:0006936': 22, 'CL:0000183': 23, 'CL:0000056': 23, 'CL:0000680': 24}",-1,CL:0000151,secretory cell,,
308,808,Lung,2,0.75,"GENE26,GENE7,GENE63,CLEC14A,TM4SF1,CLDN5,AQP1,CDH5,GENE24,GENE10,IFI27,GENE49,GENE76,PECAM1,SPARCL1,EGFL7,HYAL2",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,2,0.6000,CL:0002144,capillary endothelial cell,CL:0000115,endothelial cell
309,809,Lung,2,0.75,"SDPR,TM4SF1,CLDN5,GENE89,CCL21,RAMP2,ECSCR,GENE25,GENE80,IGFBP7,MMRN1,GNG11,GENE32,GENE92,PPFIBP1,GENE76,GENE43",Lymphatic EC mature,,,endothelial cell,-1,0.2500,CL:0002627,mature astrocyte,CL:0000115,endothelial cell
310,810,Lung,2,0.75,"TFF3,SDPR,AKAP12,GENE52,CLDN5,TCF4,CCL21,GENE12,IGFBP7,GENE32,GNG11,GENE11,GENE48,GENE76,TIMP3,GENE64,TFPI",Lymphatic EC differentiating,,,pulmonary alveolar type 2 cell,-1,0.2857,CL:0002554,fibroblast of lymphatic vessel,CL:0002063,pulmonary alveolar type 2 cell
311,811,Lung,2,0.75,"GENE1,GENE63,HLA-DQB1,GENE8,GENE61,GENE90,HLA-DQA1,HLA-DPA1,ITGB2,GPR183,GENE11,HLA-DPB1,HLA-DRB1,HLA-DMA,CORO1A,MS4A6A,GENE59",Dendritic cells,dendritic cell,CL:0000451,mast cell,-1,0.4286,CL:0000451,dendritic cell,CL:0000097,mast cell
312,812,Lung,2,0.75,"GENE45,GENE50,CALD1,TPM2,CYR61,GENE68,MT1X,GENE24,CTGF,GPX3,IGFBP5,GENE84,GENE81,SPARCL1,GENE2,PRELP,TAGLN",Myofibroblasts,myofibroblast cell,CL:0000186,fibroblast,-1,0.6000,CL:0000186,myofibroblast cell,CL:0000057,fibroblast
313,813,Lung,2,0.75,"KIT,GENE7,VWA5A,C1orf186,CPA3,HPGDS,GENE98,GENE90,GENE80,GENE70,GENE53,MS4A2,TPSB2,TPSAB1,GENE99,RGS13,GATA2",Mast cells,mast cell,CL:0000097,mast cell,0,1.0000,CL:0000097,mast cell,CL:0000097,mast cell
