,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
579,579,579,Lung,2,0.25,"LPIN1,ACSL1",Adipocyte,fat cell,CL:0000136,fat cell,Adipocyte,Adipocyte,Adipocyte,Adipocytes,adipocyte,CL:0000136,adipocyte,CL:0000136,adipocyte,CL:0000136,adipocyte,CL:0000136,0,0,0,0
580,580,580,Lung,2,0.25,PDPN,Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,Pneumocytes (Type II),Lymphatic endothelial cells,Type I Alveolar Cell,Fibroblasts,endothelial cell of lymphatic vessel,CL:0002138,type II pinealocyte,CL:0010014,pulmonary alveolar type 1 cell,CL:0002062,fibroblast,CL:0000057,-1,-1,0,9
581,581,581,Lung,2,0.25,NKX2-1,Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,T Cells,Lung epithelial cells,Type II Alveolar Cell,Alveolar epithelial cells,epithelial cell of lung,CL:0000082,t cell,CL:0000084,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,2,-1,0,1
582,582,582,Lung,2,0.25,FAS,B cell_memory,memory B cell,CL:0000787,b cell,Immune cells,Activated T cells,Epithelial Cell,Apoptotic cells,activated type II NK T cell,CL:0000931,leukocyte,CL:0000738,epithelial cell,CL:0000066,apoptotic cell clearance,GO:0043277,-1,3,12,-1
583,583,583,Lung,2,0.25,"CDHR3,FAM92B",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,Ependymal Cells,Epithelial cells,Ciliated Epithelial Cell,"Ciliated cells, Club cells",epithelial cell,CL:0000066,ependymal cell,CL:0000065,ciliated epithelial cell,CL:0000067,club cell,CL:0000158,1,-1,0,-1
584,584,584,Lung,2,0.25,CYP2F2,Club Epithelial,club cell,CL:0000158,epithelial cell,Club Cells,Hepatocytes,Club Cell,Club cells,hepatocyte,CL:0000182,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,-1,0,0,0
585,585,585,Lung,2,0.25,"IL6,FBN1,COL18A1,DCN,FN1,SLIT2",Fibroblast,fibroblast,CL:0000057,fibroblast,Myofibroblasts,Fibroblasts,Fibroblast,"Inflammatory cells, Fibroblasts",fibroblast,CL:0000057,myofibroblast cell,CL:0000186,fibroblast,CL:0000057,subepithelial intestinal fibroblast,CL:4052007,0,-1,0,-1
586,586,586,Lung,2,0.25,CCL21,Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Dendritic Cells,Lymphatic endothelial cells,Lymphatic Endothelial Cell,Dendritic cells,endothelial cell of lymphatic vessel,CL:0002138,dendritic cell,CL:0000451,endothelial cell of lymphatic vessel,CL:0002138,dendritic cell,CL:0000451,0,-1,0,-1
587,587,587,Lung,2,0.25,"MR1,MERTK,CD163,MS4A6A,SLC11A1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,Dendritic Cells,Macrophages,Macrophage,Mast cells,macrophage,CL:0000235,dendritic cell,CL:0000451,macrophage,CL:0000235,mast cell,CL:0000097,0,4,0,-1
588,588,588,Lung,2,0.25,HDC,Mast Cell,mast cell,CL:0000097,granulocyte,Mast Cells,Mast cells,Mast Cell,Smooth muscle cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,smooth muscle cell,CL:0000192,0,0,0,-1
589,589,589,Lung,2,0.25,"ACTA2,ACTA2",Pericyte,pericyte,CL:0000669,pericyte,Smooth Muscle Cells,Smooth muscle cells,Smooth Muscle Cell,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,-1,-1,-1,-1
590,590,590,Lung,2,0.25,"MYOCD,ACTG2,TAGLN",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Smooth Muscle Cells,Smooth muscle cells,Smooth Muscle Cells,Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
591,591,591,Lung,2,0.25,"CD3E,CD96,PTPRC",T cell,T cell,CL:0000084,t/nk cell,T Cells,T cells,T Cells,T Cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,0,0,0,0
592,592,592,Lung,2,0.25,"CD300LG,PECAM1",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,Endothelial Cells,Endothelial cells,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
593,593,593,Lung,2,0.25,"NAPSA,SFTA2",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,Alveolar cells,Alveolar Type II cells,Alveolar Type II Cells,Club Cells,pulmonary alveolar type 2 cell,CL:0002063,alveolar macrophage,CL:0000583,pulmonary alveolar type 2 cell,CL:0002063,club cell,CL:0000158,0,-1,0,-1
594,594,594,Lung,2,0.25,"MMP25,CXCR2",neutrophil,neutrophil,CL:0000775,granulocyte,Neutrophils,Neutrophils,Neutrophils,Neutrophils,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,0,0,0,0
595,595,595,Lung,2,0.25,"IL7R,CD69","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,T Cells,T cells,T Cells,T Helper Cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,helper T cell,CL:0000912,3,3,3,-1
596,596,596,Lung,2,0.25,"CD3E,CD2","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,T Cells,T cells,T Cells,T Cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,3,3,3,3
597,597,597,Lung,2,0.25,"CD247,GNLY",nk cell,natural killer cell,CL:0000623,t/nk cell,NK Cells,NK cells,NK Cells,Cytotoxic T Cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,0,0,0,-1
598,598,598,Lung,2,0.25,"SELE,PLVAP",bronchial vessel endothelial cell,,,endothelial cell,Endothelial Cells,Endothelial cells,Endothelial Cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
599,599,599,Lung,2,0.25,"JPH2,FOXC2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,Cardiomyocytes,Cardiomyocytes ,Pericytes,Smooth Muscle Cells,fetal cardiomyocyte,CL:0002495,fetal cardiomyocyte,CL:0002495,pericyte,CL:0000669,smooth muscle cell,CL:0000192,-1,-1,-1,0
600,600,600,Lung,2,0.25,"DCN,C1R",adventitial cell,adventitial cell,CL:0002503,adventitial cell,Fibroblasts,Fibroblasts,Fibroblast,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
601,601,601,Lung,2,0.25,"C1QA,ACP5",macrophage,macrophage,CL:0000235,macrophage/monocyte,Macrophages,Macrophages,Macrophage,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,0,0,0,0
602,602,602,Lung,2,0.25,"VWA5A,MS4A2",basophil,basophil,CL:0000767,granulocyte,Basophils,Mast cells,Mast cell,B cells,mast cell,CL:0000097,basophil,CL:0000767,mast cell,CL:0000097,b cell,CL:0000236,-1,0,-1,-1
603,603,603,Lung,2,0.25,"S100A9,CD300E",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,Granulocytes,Neutrophils,Monocyte,Myeloid dendritic cells,neutrophil,CL:0000775,granulocyte,CL:0000094,monocyte,CL:0000576,myeloid dendritic cell,CL:0000782,-1,7,1,3
604,604,604,Lung,2,0.25,"CXCL12,NPR3",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,Stromal Cells,Mesenchymal stem cells,Fibroblast,Endothelial cells,mesenchymal stem cell,CL:0000134,stromal cell,CL:0000499,fibroblast,CL:0000057,endothelial cell,CL:0000115,6,-1,7,3
