,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified_new
70,570,570,570,570,Lung,2,0.25,"ST6GAL1,MEF2C",Immune (B cell),B cell,CL:0000236,b cell,Goblet,"Goblet, B, Plasma, IGSF21+ Dendritic, Signaling Alveolar Epithelial Type 2, Bronchial Vessel 1, Bronchial Vessel 2, Airway Smooth Muscle, Vascular Smooth Muscle, Pericyte, B, Plasmacytoid Dendritic, Myeloid Dendritic Type 2, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",B,"Goblet, B, Plasma, IGSF21+ Dendritic, Proliferating Basal, B, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",-1,0.7000,-1,0.4000,-1,0.4000,-1,0.2222
71,571,571,571,571,Lung,2,0.25,"CD247,PRKCH",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,Natural Killer,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T","Natural Killer, CD8+ T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer",-1,0.1818,-1,0.1429,-1,0.1429,-1,0.1818
72,572,572,572,572,Lung,2,0.25,"PARP8,BCL2",Immune (T cell),T cell,CL:0000084,t/nk cell,CD8+ Naive T,"Ionocyte, CD4+ Naive T, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer",CD4+ Naive T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T",-1,0.7500,-1,0.5455,-1,0.5455,-1,0.7500
73,573,573,573,573,Lung,2,0.25,"ZEB2,SLC11A1",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,Intermediate Monocyte,"Vascular Smooth Muscle, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Macrophage, Proliferating Macrophage, EREG+ Dendritic, TREM2+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte",Monocyte,"Vascular Smooth Muscle, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",3,0.5000,-1,0.4444,-1,0.4444,-1,0.4444
74,574,574,574,574,Lung,2,0.25,"SYTL3,FER",Immune (mast cell),mast cell,CL:0000097,granulocyte,Basophil/Mast 2,"Ciliated, Proximal Ciliated, CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T, Basophil/Mast 1, Basophil/Mast 2, Basophil/Mast 1, Basophil/Mast 2","Ciliated, Basophil/Mast","Ciliated, Natural Killer T, Basophil/Mast 1, Basophil/Mast 2",2,0.5000,2,0.5000,2,0.5000,2,0.5000
75,575,575,575,575,Lung,2,0.25,"CACNA1C,CALD1",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Vascular Smooth Muscle,"Basal, Proliferating Basal, Neuroendocrine, Vascular Smooth Muscle, Pericyte, Platelet/Megakaryocyte","Pericyte, Basal","Basal, Proliferating Basal, Neuroendocrine, Vascular Smooth Muscle, Pericyte",0,1.0000,-1,0.2500,-1,0.2857,-1,0.2857
76,576,576,576,576,Lung,2,0.25,"EGFL7,LDB2",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,Capillary,"Capillary, Capillary Intermediate 1, Capillary Intermediate 2, Basophil/Mast 1, Artery, Capillary, Lipofibroblast, Pericyte","Capillary, Artery","Capillary, EREG+ Dendritic",-1,0.5714,-1,0.2857,-1,-1,-1,-1
77,577,577,577,577,Lung,2,0.25,"PLEKHH2,PLXDC2",Fibroblast,fibroblast,CL:0000057,fibroblast,Alveolar Fibroblast,"Alveolar Fibroblast, Ionocyte, Neuroendocrine, Artery, Adventitial Fibroblast, Alveolar Fibroblast, Platelet/Megakaryocyte, Macrophage, Proliferating Macrophage, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Classical Monocyte",Alveolar Fibroblast,"Alveolar Fibroblast, IGSF21+ Dendritic, EREG+ Dendritic",-1,0.6667,-1,0.2857,-1,0.6667,-1,0.6667
78,578,578,578,578,Lung,2,0.25,"SRGN,FKBP5",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",Classical Monocyte,"Artery, Vein, Bronchial Vessel 2, Alveolar Fibroblast, Basophil/Mast 1, Basophil/Mast 2, EREG+ Dendritic, OLR1+ Classical Monocyte, Proliferating Basal, Ionocyte, Vein, Capillary Intermediate 1, Capillary Intermediate 2, Pericyte, IGSF21+ Dendritic, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte","Pericyte, Monocyte","Macrophage, Proliferating Macrophage, Classical Monocyte, OLR1+ Classical Monocyte",-1,0.2857,-1,0.5714,-1,0.5714,-1,0.5714
79,579,579,579,579,Lung,2,0.25,"LPIN1,ACSL1",Adipocyte,fat cell,CL:0000136,fat cell,Macrophage,"Ciliated, Neuroendocrine, CD4+ Memory/Effector T, Natural Killer T, Ionocyte, Neuroendocrine, Signaling Alveolar Epithelial Type 2, Macrophage, IGSF21+ Dendritic, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte",Ciliated,"Neuroendocrine, IGSF21+ Dendritic, EREG+ Dendritic, Classical Monocyte",-1,-1,-1,0.2500,-1,0.2857,-1,0.2857
80,580,580,580,580,Lung,2,0.25,PDPN,Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,"Lymphatic, Alveolar Epithelial Type 1","Lymphatic, Basal, Alveolar Epithelial Type 1, Adventitial Fibroblast, Lipofibroblast, Mesothelial",Lymphatic,Basal,-1,0.2222,-1,0.3750,-1,0.2222,0,1.0000
81,581,581,581,581,Lung,2,0.25,NKX2-1,Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,"Club, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2","Club, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 1,"Club, Alveolar Epithelial Type 1",3,0.7143,3,0.7143,0,1.0000,0,1.0000
82,582,582,582,582,Lung,2,0.25,FAS,B cell_memory,memory B cell,CL:0000787,b cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Capillary Aerocyte, Adventitial Fibroblast, Alveolar Fibroblast, CD4+ Memory/Effector T, Natural Killer T",Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Adventitial Fibroblast, Alveolar Fibroblast, CD4+ Memory/Effector T",-1,0.2000,-1,0.2222,-1,0.2222,-1,0.2000
83,583,583,583,583,Lung,2,0.25,"CDHR3,FAM92B",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,"Ciliated, Proximal Ciliated","Ciliated, Proximal Ciliated, Neuroendocrine",Ciliated,"Ciliated, Proximal Ciliated",-1,-1,1,0.7500,1,0.7500,1,0.7500
84,584,584,584,584,Lung,2,0.25,CYP2F2,Club Epithelial,club cell,CL:0000158,epithelial cell,Not enough information,This marker is not listed for any cell type,Unknown,Unknown,-1,0.4000,-1,0.4000,-1,0.3750,-1,-1
85,585,585,585,585,Lung,2,0.25,"IL6,FBN1,COL18A1,DCN,FN1,SLIT2",Fibroblast,fibroblast,CL:0000057,fibroblast,Adventitial Fibroblast,"Mucous, Artery, Vein, Bronchial Vessel 1, Adventitial Fibroblast, Macrophage, Proliferating Macrophage, OLR1+ Classical Monocyte, Airway Smooth Muscle, Pericyte, Basophil/Mast 1, Basophil/Mast 2, Basal, Adventitial Fibroblast, Alveolar Fibroblast, Marker FN1 and SLIT2 are not listed for any cell type",Adventitial Fibroblast,"Lymphatic, Adventitial Fibroblast, Alveolar Fibroblast, Vascular Smooth Muscle",-1,0.6667,-1,0.6667,-1,0.6667,-1,0.6667
86,586,586,586,586,Lung,2,0.25,CCL21,Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic,"Lymphatic, Vascular Smooth Muscle, Lipofibroblast",Lymphatic,Lymphatic,-1,0.2000,-1,0.2000,-1,0.1818,-1,0.2000
87,587,587,587,587,Lung,2,0.25,"MR1,MERTK,CD163,MS4A6A,SLC11A1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,Intermediate Monocyte,"The cell type for marker MR1 is not listed, IGSF21+ Dendritic, Intermediate Monocyte, Macrophage, Proliferating Macrophage, IGSF21+ Dendritic, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte, Proliferating Macrophage, Plasmacytoid Dendritic, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Classical Monocyte, Intermediate Monocyte, Macrophage, Proliferating Macrophage, EREG+ Dendritic, TREM2+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Monocyte,"Intermediate Monocyte, IGSF21+ Dendritic, Proliferating Macrophage, Classical Monocyte",1,0.6667,-1,0.5714,-1,0.5714,-1,0.5714
88,588,588,588,588,Lung,2,0.25,HDC,Mast Cell,mast cell,CL:0000097,granulocyte,Basophil/Mast 2,"Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast,"Basophil/Mast 1, Basophil/Mast 2",2,0.5000,2,0.5000,2,0.5000,2,0.5000
89,589,589,589,589,Lung,2,0.25,"ACTA2,ACTA2",Pericyte,pericyte,CL:0000669,pericyte,"Airway Smooth Muscle, Vascular Smooth Muscle","Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte",Airway Smooth Muscle,Airway Smooth Muscle,-1,-1,-1,-1,-1,0.2857,-1,0.2857
90,590,590,590,590,Lung,2,0.25,"MYOCD,ACTG2,TAGLN",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,"Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte","Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte",Airway Smooth Muscle,Airway Smooth Muscle,-1,-1,-1,-1,-1,0.8000,-1,0.8000
91,591,591,591,591,Lung,2,0.25,"CD3E,CD96,PTPRC",T cell,T cell,CL:0000084,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T,  CD4+ Naive T, Natural Killer T","T cells (CD8+ and CD4+, Memory/Effector and Naive), Natural Killer T",CD8+ Memory/Effector T,-1,0.5455,-1,0.5455,-1,0.5455,-1,0.5455
92,592,592,592,592,Lung,2,0.25,"CD300LG,PECAM1",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,"Capillary, Bronchial Vessel 2","Capillary, Bronchial Vessel 2, Capillary Aerocyte, Capillary Intermediate 1, Macrophage, Proliferating Macrophage, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Capillary,Capillary,-1,-1,-1,-1,-1,0.2857,-1,-1
93,593,593,593,593,Lung,2,0.25,"NAPSA,SFTA2",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2","Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Alveolar Epithelial Type 1","Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Alveolar Epithelial Type 2,1,-1,1,-1,1,-1,1,-1
94,594,594,594,594,Lung,2,0.25,"MMP25,CXCR2",neutrophil,neutrophil,CL:0000775,granulocyte,Natural Killer,Natural Killer,Natural Killer,Natural Killer,-1,0.2727,-1,0.2727,-1,0.2727,-1,0.2727
95,595,595,595,595,Lung,2,0.25,"IL7R,CD69","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,"Capillary Intermediate 1, Natural Killer T, CD4+ Memory/Effector T","Capillary, Capillary Intermediate 1, Capillary Intermediate 2, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T, Myeloid Dendritic Type 1, CD4+ Memory/Effector T, Natural Killer T, Basophil/Mast 1, Basophil/Mast 2","T cells (CD8+ and CD4+, Memory/Effector and Naive), Natural Killer T",Natural Killer T,-1,0.6154,-1,0.4167,-1,0.7500,-1,0.7500
96,596,596,596,596,Lung,2,0.25,"CD3E,CD2","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T,  CD4+ Naive T, Natural Killer T","T cells (CD8+ and CD4+, Memory/Effector and Naive), Natural Killer T",CD8+ Naive T,-1,0.7500,-1,0.7000,-1,0.7500,-1,0.7500
97,597,597,597,597,Lung,2,0.25,"CD247,GNLY",nk cell,natural killer cell,CL:0000623,t/nk cell,"Natural Killer, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T, CD8+ Naive T, Natural Killer T, Natural Killer,Proliferating NK/T",Natural Killer,Vein,0,1.0000,-1,-1,-1,0.4167,0,1.0000
98,598,598,598,598,Lung,2,0.25,"SELE,PLVAP",bronchial vessel endothelial cell,,,endothelial cell,Bronchial Vessel 1,"Vein, Bronchial Vessel 1, Bronchial Vessel 1, Bronchial Vessel 2, Plasmacytoid Dendritic","Vein, Bronchial Vessel 1",Bronchial Vessel 1,-1,-1,-1,0.2222,-1,-1,-1,0.2222
99,599,599,599,599,Lung,2,0.25,"JPH2,FOXC2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,Airway Smooth Muscle,Airway Smooth Muscle,Airway Smooth Muscle,Airway Smooth Muscle,-1,-1,-1,-1,-1,-1,-1,-1
100,600,600,600,600,Lung,2,0.25,"DCN,C1R",adventitial cell,adventitial cell,CL:0002503,adventitial cell,"Basal, Adventitial Fibroblast","Basal, Adventitial Fibroblast, Alveolar Fibroblast, Vein, Lipofibroblast",Adventitial Fibroblast,Adventitial Fibroblast,-1,0.4286,-1,0.4286,-1,0.4286,-1,0.4286
101,601,601,601,601,Lung,2,0.25,"C1QA,ACP5",macrophage,macrophage,CL:0000235,macrophage/monocyte,"Macrophage, Proliferating Macrophage","Macrophage, Proliferating Macrophage, TREM2+ Dendritic, Alveolar Fibroblast, Lipofibroblast",Macrophage,Macrophage,0,1.0000,0,1.0000,-1,0.7143,-1,0.8333
102,602,602,602,602,Lung,2,0.25,"VWA5A,MS4A2",basophil,basophil,CL:0000767,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2, Alveolar Fibroblast",Basophil/Mast 1,Basophil/Mast,-1,0.4286,-1,0.4286,-1,0.4286,-1,0.4286
103,603,603,603,603,Lung,2,0.25,"S100A9,CD300E",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,Classical Monocyte,"Basal, Mucous, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte, EREG+ Dendritic, Nonclassical Monocyte",Monocyte,Monocyte,1,0.8000,1,0.8000,0,1.0000,0,1.0000
104,604,604,604,604,Lung,2,0.25,"CXCL12,NPR3",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,Artery,"Artery, Bronchial Vessel 2, Adventitial Fibroblast, Lipofibroblast, IGSF21+ Dendritic, Vascular Smooth Muscle",Adventitial Fibroblast,Artery,-1,0.2500,2,-1,-1,0.2500,2,-1
105,605,605,605,605,Lung,2,0.25,"C1orf194,C11orf88",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,Ciliated,"Ciliated, Proximal Ciliated, Platelet/Megakaryocyte",Ciliated,Ciliated,-1,-1,-1,-1,2,0.6000,-1,-1
106,606,606,606,606,Lung,2,0.25,"CD1E,CLEC10A",dendritic cell,dendritic cell,CL:0000451,dendritic cell,"Myeloid Dendritic Type 1, Myeloid Dendritic Type 2","Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Intermediate Monocyte",Myeloid Dendritic Type 1,Myeloid Dendritic,-1,0.7143,-1,0.7143,-1,0.7143,-1,0.7143
