,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
143,143,143,Lung,1,0.5,"C16orf89,SCGB3A2,WFDC2,DSTN,CTSE",Club,club cell,CL:0000158,epithelial cell,Club Cell,Club Cells,Club cell,Type II alveolar cells (club cells),club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,pulmonary alveolar type 1 cell,CL:0002062,0,0,0,-1
144,144,144,Lung,1,0.5,"ASPN,CALD1,COL1A2,COL1A1,ITGBL1",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,Fibroblast,Fibroblasts,Fibroblast,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
145,145,145,Lung,1,0.5,"PTPRE,TYROBP,PPP1R14B,SEC61B,IL3RA",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,Myeloid Cell ,Dendritic Cells,Dendritic cell,Monocytes and macrophages,dendritic cell,CL:0000451,myeloid cell,CL:0000763,dendritic cell,CL:0000451,macrophage,CL:0000235,1,-1,1,-1
146,146,146,Lung,1,0.5,"KPNA2,ANLN,BIRC5,CDK1,TYMS",Proliferating Macrophage,,,macrophage/monocyte,Proliferating cells (cell cycle-associated),Mitotic Cells,Proliferating cell,Proliferating cells and possibly cancer cells,basal cell,CL:0000646,cycling B cell,CL:4033068,cycling B cell,CL:4033068,cycling B cell,CL:4033068,-1,-1,-1,-1
147,147,147,Lung,1,0.5,"BIRC5,CENPF,AURKB,UBE2C,H2AFV",Proliferating NK/T,,,t/nk cell,Proliferating cells (cell cycle-associated),Mitotic Cells,Proliferating cell,Proliferating cells and possibly cancer cells,basal cell,CL:0000646,cycling B cell,CL:4033068,cycling B cell,CL:4033068,cycling B cell,CL:4033068,-1,-1,-1,-1
148,148,148,Lung,1,0.5,"ZNF385D,PLVAP,POSTN,SPARCL1,ENPP2",Bronchial Vessel,,,bronchial cell,Endothelial cell,Endothelial Cells,Endothelial-like fibroblast,Endothelial cells and fibroblasts,endothelial cell,CL:0000115,endothelial cell,CL:0000115,fibroblast,CL:0000057,subepithelial intestinal fibroblast,CL:4052007,-1,-1,-1,-1
149,149,149,Lung,1,0.5,"MUC5B,WFDC2,RARRES1,MSMB,SCGB3A1",Mucous,,,mucosal cell,Mucus-secreting cells,Club Cells,Secretory epithelial cell,Goblet cells,club cell,CL:0000158,mucus secreting cell,CL:0000319,fallopian tube secretory epithelial cell,CL:4030006,goblet cell,CL:0000160,-1,-1,-1,-1
150,150,150,Lung,1,0.5,"LIFR,PTPRB,SLCO2A1,SELP,PLA1A",Vein,,,blood vessel cell,Endothelial cell,Endothelial Cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
151,151,151,Lung,1,0.5,"CALD1,COX4I2,COL4A1,LAMB1,NID1",Pericyte,pericyte,CL:0000669,pericyte,Fibroblast,Smooth Muscle Cells,Basement membrane-associated cells,Smooth muscle cells,smooth muscle cell,CL:0000192,fibroblast,CL:0000057,basement membrane,GO:0005604,smooth muscle cell,CL:0000192,-1,10,11,-1
152,152,152,Lung,1,0.5,"DES,TPM2,MYL9,CNN1,MYH11",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,1. Smooth Muscle Cells,Smooth Muscle Cells,Smooth muscle cells,Vascular smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,0,0,0,-1
153,153,153,Lung,1,0.5,"DKK2,EFNB2,HEY1,FBLN5,SEMA3G",Artery,,,blood vessel cell,2. Endothelial Cells,Endothelial Cells,Venous endothelial cells,Epithelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,vein endothelial cell,CL:0002543,epithelial cell,CL:0000066,-1,-1,-1,-1
154,154,154,Lung,1,0.5,"CYP3A5,CLDN5,ESAM,EMCN,EDNRB",Capillary Aerocyte,,,epithelial cell,3. Endothelial Cells,Endothelial Cells,Endothelial cells,Fibroblasts,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,fibroblast,CL:0000057,-1,-1,-1,-1
155,155,155,Lung,1,0.5,"WWTR1,SH3BP5,IPO7,SRSF11,PECAM1",Capillary Intermediate,,,blood vessel cell,4. Endothelial Cells,Endothelial Cells,Endothelial cells,Macrophages,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,macrophage,CL:0000235,-1,-1,-1,-1
156,156,156,Lung,1,0.5,"MEDAG,STEAP1,FGF7,CPXM1,C3",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,5. Mesangial Cells,Adipocyte ,Mesenchymal stromal cells,Immune cells,adipocyte,CL:0000136,mesangial cell,CL:0000650,mesenchymal stem cell,CL:0000134,leukocyte,CL:0000738,13,-1,3,-1
157,157,157,Lung,1,0.5,"DSC3,ALDH1A3,DMKN,WT1,GALNT9",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,6. Epithelial Cells,Dendritic Cells,Mesothelial cells,Platelets,dendritic cell,CL:0000451,epithelial cell,CL:0000066,mesothelial cell,CL:0000077,platelet,CL:0000233,-1,2,0,-1
158,158,158,Lung,1,0.5,"GP6,GRAP2,TMEM40,GP9,CABP5",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",7. Platelets,Platelet Cells,Platelet-like cells,Mast cells,platelet,CL:0000233,platelet,CL:0000233,platelet,CL:0000233,mast cell,CL:0000097,-1,-1,-1,-1
159,159,159,Lung,1,0.5,"CTSW,GNLY,ZFP36L2,CEBPB,CCL5",Natural Killer T,,,t/nk cell,8. Natural Killer Cells,Natural Killer Cells,Lymphocytes,Alveolar cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,lymphocyte,CL:0000542,alveolar macrophage,CL:0000583,-1,-1,-1,-1
160,160,160,Lung,1,0.5,"CNN1,FAM150A,IGF1,CST5,RAMP1",Fibromyocyte,,,muscle cell,9. Smooth Muscle Cells,Smooth Muscle Cells,Smooth Muscle Cells,smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,-1,-1,-1,-1
161,161,161,Lung,1,0.5,"WFDC2,AGR2,PSCA,CXCL17,GABRP",Goblet,goblet cell,CL:0000160,epithelial cell,10. Epithelial Cells,Ciliated Epithelial Cells,Secretory Epithelial Cells,club cells,ciliated epithelial cell,CL:0000067,epithelial cell,CL:0000066,fallopian tube secretory epithelial cell,CL:4030006,club cell,CL:0000158,-1,1,-1,-1
162,162,162,Lung,1,0.5,"HEPACAM2,FOXI1,BSND,ATP6V1B1,ASCL3",Ionocyte,ionocyte,CL:0005006,epithelial cell,11. Epithelial Cells,Urothelial Cells,Renal-like Cells/Possibly Ionocytes,neuroendocrine cells,urothelial cell,CL:0000731,epithelial cell,CL:0000066,ionocyte,CL:0005006,neuroendocrine cell,CL:0000165,-1,1,0,-1
163,163,163,Lung,1,0.5,"SEC11C,BEX1,PRDX2,SCGN,NENF",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,12. Neuronal Cells,Neuroendocrine Cells,Neuroendocrine Cells,goblet cells,neuroendocrine cell,CL:0000165,neuronal receptor cell,CL:0000006,neuroendocrine cell,CL:0000165,goblet cell,CL:0000160,0,-1,0,-1
164,164,164,Lung,1,0.5,"PRB3,TESC,LPO,LYZ,PRH2",Serous,serous secreting cell,CL:0000313,secretory cell,13. Neutrophils,Salivary Gland Acinar Cells,Serous Cells/Mucous Cells,alveolar macrophages,acinar cell of salivary gland,CL:0002623,neutrophil,CL:0000775,mucous neck cell,CL:0000651,alveolar macrophage,CL:0000583,-1,-1,-1,-1
165,165,165,Lung,1,0.5,"LYZ,CTSL,FCER1G,C1QA,LAPTM5",Macrophages,macrophage,CL:0000235,macrophage/monocyte,14. Macrophages,Myeloid Cells,Macrophages,mast cells,myeloid cell,CL:0000763,macrophage,CL:0000235,macrophage,CL:0000235,mast cell,CL:0000097,2,0,0,-1
166,166,166,Lung,1,0.5,"CCL5,NKG7,CCL4,CD7,CST7",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,15. T Cells,Natural Killer Cells,T Lymphocytes/NK Cells,T cells,natural killer cell,CL:0000623,t cell,CL:0000084,mature NK T cell,CL:0000814,t cell,CL:0000084,0,-1,-1,-1
167,167,167,Lung,1,0.5,"MUC1,NAPSA,CYB5A,SFTA3,PEBP4",AT2,type II pneumocyte,CL:0002063,epithelial cell,16. Alveolar Cells,Lung Epithelial Cells,Alveolar Type II Cells,alveolar type II cells,epithelial cell of lung,CL:0000082,alveolar macrophage,CL:0000583,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,2,-1,0,0
168,168,168,Lung,1,0.5,"CLEC14A,GNG11,ACKR1,MGP,PECAM1",EC venous,vein endothelial cell,CL:0002543,endothelial cell,17. Endothelial Cells,Endothelial Cells,Endothelial Cells,endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
169,169,169,Lung,1,0.5,"TRBC2,CD69,CD2,CD3D,TRAC",T cell lineage,T cell,CL:0000084,t/nk cell,18. T Cells,T Cells,T Lymphocytes,T cells,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,0,0,0,0
170,170,170,Lung,1,0.5,"A2M,CLDN5,IFI27,CRIP2,SOX17",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,19. Endothelial Cells,Endothelial Cells,Endothelial Cells,Alveolar type II cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,pulmonary alveolar type 2 cell,CL:0002063,3,3,3,-1
171,171,171,Lung,1,0.5,"SPARC,LUM,IGFBP7,C1S,BGN",Fibroblasts,fibroblast,CL:0000057,fibroblast,20. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
172,172,172,Lung,1,0.5,"KRT7,CAV1,HOPX,EMP2,SFTA2",AT1,type I pneumocyte,CL:0002062,epithelial cell,21. Alveolar Cells,Type I Alveolar Cells,Type II Alveolar Cells,Bronchiolar epithelial cells,pulmonary alveolar type 1 cell,CL:0002062,alveolar macrophage,CL:0000583,pulmonary alveolar type 2 cell,CL:0002063,bronchiolar smooth muscle cell,CL:4033017,0,-1,-1,-1
173,173,173,Lung,1,0.5,"RP11-356K23.1,GSTA1,C12orf75,RP11-295M3.4,SNTN",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,22. Plasma Cells,Gallbladder epithelial cells,Clara Cells,Unknown,epithelial cell of gallbladder,CL:1000415,plasma cell,CL:0000786,club cell,CL:0000158,cyanophore,CL:0000747,-1,-1,-1,-1
174,174,174,Lung,1,0.5,"CD37,IGLC2,ISG20,IGHA1,CORO1A",B cell lineage,B cell,CL:0000236,b cell,23. B cells,B Cells,B-Cells,B lymphocytes,b cell,CL:0000236,b cell,CL:0000236,B cell,CL:0000236,B cell,CL:0000236,0,0,0,0
175,175,175,Lung,1,0.5,"CP,MUC1,BPIFB1,KRT19,WFDC2",Secretory,secretory cell,CL:0000151,secretory cell,24. Mucosal Epithelial Cells,Lung Epithelial Cells,Ciliated Epithelial Cells,Mucous cells,epithelial cell of lung,CL:0000082,epithelial cell,CL:0000066,ciliated epithelial cell,CL:0000067,mucus secreting cell,CL:0000319,-1,12,-1,-1
176,176,176,Lung,1,0.5,"S100A12,COTL1,FCER1G,S100A9,CD14",Monocytes,monocyte,CL:0000576,macrophage/monocyte,25. Myeloid Cells,Monocytes,Macrophages,Inflammatory macrophages,monocyte,CL:0000576,myeloid cell,CL:0000763,macrophage,CL:0000235,inflammatory macrophage,CL:0000863,0,2,2,-1
177,177,177,Lung,1,0.5,"AZGP1,LTF,ZG16B,MARCKSL1,TCN1",Submucosal Secretory,,,secretory cell,Adipocyte,Gastric Chief Cell,Goblet Cells,Club cells,peptic cell,CL:0000155,adipocyte,CL:0000136,goblet cell,CL:0000160,club cell,CL:0000158,-1,-1,-1,-1
178,178,178,Lung,1,0.5,"CLEC14A,TM4SF1,EGFL7,HYAL2,SPARCL1",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,Endothelial cell,Endothelial Cell,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
179,179,179,Lung,1,0.5,"CLDN5,PPFIBP1,GNG11,ECSCR,SDPR",Lymphatic EC mature,,,endothelial cell,Endothelial cell,Endothelial Cell,Endothelial Cells,Smooth muscle cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,smooth muscle cell,CL:0000192,-1,-1,-1,-1
180,180,180,Lung,1,0.5,"TCF4,TFF3,IGFBP7,TIMP3,GNG11",Lymphatic EC differentiating,,,endothelial cell,Epithelial cell,Intestinal Epithelial Cell,Clara cells,Alveolar type 2 cells,intestinal epithelial cell,CL:0002563,epithelial cell,CL:0000066,club cell,CL:0000158,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,-1,-1
181,181,181,Lung,1,0.5,"HLA-DQA1,HLA-DRB1,HLA-DPA1,HLA-DPB1,GPR183",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,Dendritic cell,B Cell,Dendritic cells,Dendritic cells,b cell,CL:0000236,dendritic cell,CL:0000451,dendritic cell,CL:0000451,dendritic cell,CL:0000451,-1,0,0,0
182,182,182,Lung,1,0.5,"PRELP,SPARCL1,GPX3,CALD1,CTGF",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,Smooth muscle cell,Fibroblast,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,smooth muscle cell,CL:0000192,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
183,183,183,Lung,1,0.5,"VWA5A,KIT,C1orf186,TPSB2,HPGDS",Mast cells,mast cell,CL:0000097,granulocyte,Mast cell,Mast Cell,Mast cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
184,184,184,Lung,1,0.5,"PPP1R14A,FLNA,IGFBP7,NEXN,SELM",Fibromyocytes,,,muscle cell,Smooth muscle cell,Smooth Muscle Cell,Myofibroblasts,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,myofibroblast cell,CL:0000186,smooth muscle cell,CL:0000192,-1,-1,-1,-1
185,185,185,Lung,1,0.5,"S100A16,MARCKS,LSM2,ECSCR,TUBB",Lymphatic EC proliferating,,,endothelial cell,Endothelial cell,Astrocyte,Endothelial cells,Neurons,astrocyte,CL:0000127,endothelial cell,CL:0000115,endothelial cell,CL:0000115,neuron,CL:0000540,-1,-1,-1,-1
186,186,186,Lung,1,0.5,"SEMA3A,PPFIBP1,LDB2,MMRN1,CD36",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Endothelial cell,Endothelial Cell,Alveolar macrophages,Epithelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,alveolar macrophage,CL:0000583,epithelial cell,CL:0000066,2,2,-1,8
187,187,187,Lung,1,0.5,"KHDRBS2,LMO7,EMP2,LAMA3,ST6GALNAC5",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,epithelial cell,Epithelial cell,Breast Epithelial Cell,Epithelial cells,Pneumocytes,mammary gland epithelial cell,CL:0002327,epithelial cell,CL:0000066,epithelial cell,CL:0000066,pulmonary alveolar epithelial cell,CL:0000322,-1,3,3,1
188,188,188,Lung,1,0.5,"LRRK2,MACROD2,SFTPB,ABCA3,ANK3",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,epithelial cell,Alveolar Type II cell,Alveolar Type II Cell,Alveolar type II cells,Basal cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,basal cell,CL:0000646,0,0,0,-1
189,189,189,Lung,1,0.5,"KRT17,CACHD1,XPR1,TP63,GLIS3",Epithelial cell (basal),basal cell,CL:0000646,stem cell,Epithelial cell,Squamous Epithelial Cells,Basal cells,Clara cells,squamous epithelial cell,CL:0000076,epithelial cell,CL:0000066,basal cell,CL:0000646,club cell,CL:0000158,-1,17,0,-1
190,190,190,Lung,1,0.5,"LRRIQ1,TMEM232,AGBL4,HYDIN,C4orf22",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,epithelial cell,Ciliated epithelial cell,Ependymal Cells,Ciliated cells,Ciliated epithelial cells,ependymal cell,CL:0000065,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,-1,0,1,0
191,191,191,Lung,1,0.5,"CDK14,NEDD4L,MECOM,SCGB3A2,ERBB4",Epithelial cell (club),club cell,CL:0000158,epithelial cell,Club cell,Breast Epithelial Cell,Club cells,Club cells,mammary gland epithelial cell,CL:0002327,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,-1,0,0,0
192,192,192,Lung,1,0.5,"PLCG2,ARHGAP15,MEF2C,FBXW7,DENND5B",Immune (B cell),B cell,CL:0000236,b cell,B cell,T Cell,B cells,Immune cells,t cell,CL:0000084,b cell,CL:0000236,b cell,CL:0000236,leukocyte,CL:0000738,-1,0,0,4
193,193,193,Lung,1,0.5,"AOAH,ARHGAP15,PARP8,PIP4K2A,CD247",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,T cell,T Cell,T cells,T-lymphocytes,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,-1,-1,-1,-1
194,194,194,Lung,1,0.5,"PARP8,FYN,THEMIS,SYTL3,PTPRC",Immune (T cell),T cell,CL:0000084,t/nk cell,T cell,Macrophage,T cells,Endothelial cells,macrophage,CL:0000235,t cell,CL:0000084,t cell,CL:0000084,endothelial cell,CL:0000115,-1,0,0,-1
195,195,195,Lung,1,0.5,"GPCPD1,DOCK8,MSR1,PLXDC2,TFRC",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,Macrophage,Dendritic Cell,Macrophages,Myeloid cells,dendritic cell,CL:0000451,macrophage,CL:0000235,macrophage,CL:0000235,myeloid cell,CL:0000763,6,2,2,4
196,196,196,Lung,1,0.5,"SRGN,SLC24A3,TPSAB1,FER,SYTL3",Immune (mast cell),mast cell,CL:0000097,granulocyte,Mast cell,Mast Cell,Mast cells,Smooth muscle cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,smooth muscle cell,CL:0000192,0,0,0,-1
197,197,197,Lung,1,0.5,"TPM1,ACTA2,PRKG1,MYH11,INPP4B",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Smooth muscle cell,Smooth Muscle Cell,Smooth muscle cells,Endothelial cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,endothelial cell,CL:0000115,-1,-1,-1,-1
198,198,198,Lung,1,0.5,"PECAM1,EGFL7,TCF4,PTPRM,ST6GALNAC3",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,Endothelial cell,Endothelial Cell,Endothelial cells,Fibroblasts,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,fibroblast,CL:0000057,1,1,1,-1
199,199,199,Lung,1,0.5,"RORA,LAMA2,RBMS3,PLXDC2,ARHGAP6",Fibroblast,fibroblast,CL:0000057,fibroblast,Schwann cell,Skeletal Muscle Cell,Fibroblasts,Immune cells,cell of skeletal muscle,CL:0000188,schwann cell,CL:0002573,fibroblast,CL:0000057,leukocyte,CL:0000738,-1,-1,0,-1
200,200,200,Lung,1,0.5,"SRGN,PLXDC2,TBXAS1,PIK3R5,CD74",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",Macrophage,Macrophage,Macrophages,Lung Neuroendocrine Cells,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,lung neuroendocrine cell,CL:1000223,-1,-1,-1,-1
201,201,201,Lung,1,0.5,"FOXO1,ACSL1,G0S2,PLIN1,PLIN2",Adipocyte,fat cell,CL:0000136,fat cell,Adipocyte,Adipocyte,Lipofibroblasts,Adipocytes,adipocyte,CL:0000136,adipocyte,CL:0000136,alveolar type 1 fibroblast cell,CL:4028004,adipocyte,CL:0000136,0,0,-1,0
202,202,202,Lung,1,0.5,"EMP2,PDPN",Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,Lymphatic endothelial cell,Lymphatic Endothelial Cells,Alveolar epithelial cells,Fibroblasts,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,pulmonary alveolar epithelial cell,CL:0000322,fibroblast,CL:0000057,-1,-1,1,9
203,203,203,Lung,1,0.5,"SFTPB,SFTPC",Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,Alveolar Type II cell,Type II Pneumocytes,Alveolar epithelial type II cells,Alveolar Type II Cells,type II pneumocyte differentiation,GO:0060510,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,-1,0,0,0
204,204,204,Lung,1,0.5,"CR2,CD1c",B cell_memory,memory B cell,CL:0000787,b cell,B cell,B Cells,Dendritic cells,Dendritic Cells,b cell,CL:0000236,b cell,CL:0000236,dendritic cell,CL:0000451,dendritic cell,CL:0000451,3,3,-1,-1
205,205,205,Lung,1,0.5,"DNAI2,FOXJ1,CDHR3,DNAI1",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,Ciliated epithelial cell,Ciliated Epithelial Cells,Ciliated epithelial cells,Ciliated Cells,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,ciliated cell,CL:0000064,0,0,0,1
206,206,206,Lung,1,0.5,"SCGB3A1,SCGB1A1,SCGB3A2",Club Epithelial,club cell,CL:0000158,epithelial cell,Club cell,Club Cells,Club cells,Clara Cells,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,0,0,0,0
207,207,207,Lung,1,0.5,"FBLN1,COL4A1,COL1A1,COL3A1,COL6A1,FBN1,COL5A2,NEGR1,COL6A2,SLIT2,COL6A6,COL18A1",Fibroblast,fibroblast,CL:0000057,fibroblast,Fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
208,208,208,Lung,1,0.5,"MMRN1,FLT4,PROX1",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic endothelial cell,Lymphatic Endothelial Cells,Lymphatic endothelial cells,Lymphatic Endothelial Cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,0,0,0,0
209,209,209,Lung,1,0.5,"MERTK,CD74,MR1,MS4A6A,C1QA,MS4A4A,MS4A6A,CD163,CSF1R,MSR1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,Macrophage,Macrophages,Alveolar macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,alveolar macrophage,CL:0000583,macrophage,CL:0000235,0,0,-1,0
210,210,210,Lung,1,0.5,"FCER1A,CD69,TPSAB1",Mast Cell,mast cell,CL:0000097,granulocyte,Mast cell,Mast Cells,Mast cells,Mast Cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
211,211,211,Lung,1,0.5,"DES,CSPG4,ANPEP,MYO1B",Pericyte,pericyte,CL:0000669,pericyte,Pericyte,Pericytes,Pericytes,Smooth Muscle Cells,pericyte,CL:0000669,pericyte,CL:0000669,pericyte,CL:0000669,smooth muscle cell,CL:0000192,0,0,0,-1
212,212,212,Lung,1,0.5,"ACTG2,SMTN,GUCY1A3,MYH11,GUCY1B3,ACTN1,MYL9",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Smooth muscle cell,Smooth Muscle Cells,Smooth muscle cells,Vascular Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,0,0,0,-1
213,213,213,Lung,1,0.5,"CD247,TRAC,CD3E,IL7R,SKAP1,CD3G",T cell,T cell,CL:0000084,t/nk cell,T cell,T Cells,T cells,T Cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,0,0,0,0
214,214,214,Lung,1,0.5,"RAMP3,LDB2,PTPRB,BACE2,PECAM1",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,Endothelial cell,Endothelial Cells,Endothelial cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
215,215,215,Lung,1,0.5,"MUC1,SFTPB,SFTPA1,PGC,SLC34A2",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,Type II pneumocyte,Type II Pneumocytes,Alveolar type II cells,Type II Alveolar Cells,type II pneumocyte differentiation,GO:0060510,type II pneumocyte differentiation,GO:0060510,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,0,0
216,216,216,Lung,1,0.5,"FCGR3B,MMP25,S100A12,CD177,MTND5P32",neutrophil,neutrophil,CL:0000775,granulocyte,Neutrophil,Neutrophils,Neutrophils,Neutrophils,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,0,0,0,0
217,217,217,Lung,1,0.5,"CXCR4,CD3E,TRAC,IL7R,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,T cell,T Cells,T cells,T Cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,3,3,3,3
218,218,218,Lung,1,0.5,"CD3D,GNLY,KLRD1,GZMA,CD3E","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,Cytotoxic T cell,Natural Killer Cells,NK T cells,Cytotoxic T Cells,natural killer cell,CL:0000623,cytotoxic t cell,CL:0000910,mature NK T cell,CL:0000814,cytotoxic t cell,CL:0000910,-1,-1,-1,-1
