,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
486,486,486,Lung,1,1.0,"FCGR3A,MS4A6A,RNASE6,AIF1,CSF1R,CD163,HCLS1,LST1,MAFB,FGL2",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage/monocyte,Macrophages,"Macrophages, monocytes",Macrophages,Macrophages,monocyte,CL:0000576,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,1,3,3,3
487,487,487,Lung,1,1.0,"TIMP3,FCN3,RAMP2,CALCRL,CLDN5,FAM107A,LRRC32,VWF,MT1M,SLC6A4",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell,Endothelial cells,Endothelial cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
488,488,488,Lung,1,1.0,"EMCN,HPGD,IL1RL1,CA4,RAMP2,SPARCL1,TIMP3,EDNRB,CLDN5,GNG11",capillary aerocyte,,,epithelial cell,Endothelial cells,"Endothelial cells, Smooth muscle cells",Endothelial Cells,Epithelial cells,smooth muscle cell,CL:0000192,endothelial cell,CL:0000115,endothelial cell,CL:0000115,epithelial cell,CL:0000066,-1,-1,-1,-1
489,489,489,Lung,1,1.0,"ITLN2,SCEL,RTKN2,NCKAP5,UPK3B,MYRF,MS4A15,PKDCC,ST6GALNAC5,NTM",type i pneumocyte,type I pneumocyte,CL:0002062,epithelial cell,Urothelial cells,Squamous cells,Goblet Cells,Epithelial cells,squamous epithelial cell,CL:0000076,urothelial cell,CL:0000731,goblet cell,CL:0000160,epithelial cell,CL:0000066,2,-1,-1,3
490,490,490,Lung,1,1.0,"VWF,LIFR,SPARCL1,RAMP3,ACKR1,PRSS23,CLU,TIMP3,C7,IGFBP7",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell,Endothelial cells,Endothelial Cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
491,491,491,Lung,1,1.0,"C1S,DCN,LUM,ADH1B,FBLN1,MFAP4,C7,PTGDS,RARRES2,MGP",alveolar fibroblast,,,fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
492,492,492,Lung,1,1.0,"GPR182,SEMA3D,CCL21,HOXD9,FOXC2,SCN3B,PROX1,RELN,MMRN1,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic endothelial cells,Lymphatic Endothelial Cells,Lymphatic Endothelial Cells,Lung epithelial cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,epithelial cell of lung,CL:0000082,0,0,0,-1
493,493,493,Lung,1,1.0,"LMOD1,PLN,CNN1,ACTG2,DES,PPP1R14A,MYH11,PLAC9,CRYAB,CARMN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,muscle cell,Smooth muscle cells,Smooth Muscle Cells,Smooth Muscle Cells,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,2,2,2,2
494,494,494,Lung,1,1.0,"AL357143.1,LAMP5,MZB1,LILRA4,SPIB,PLD4,FAM129C,SCT,CLEC4C,AL139020.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell,B cells,B Plasma Cells,Plasmacytoid Dendritic Cells,B cells,plasma cell,CL:0000786,b cell,CL:0000236,plasmacytoid dendritic cell,CL:0000784,b cell,CL:0000236,-1,-1,0,-1
495,495,495,Lung,1,1.0,"NEDD4L,GPRC5A,FOLR1,SFTPB,ELF3,PIGR,SCGB3A2,CEACAM6,CYP2B7P,WFDC2",club cell,club cell,CL:0000158,epithelial cell,Alveolar Type II cells,Alveolar Type II Cells,Alveolar Type II Cells,Type II alveolar cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,-1,-1
496,496,496,Lung,1,1.0,"SPARCL1,NPDC1,C7,LIFR,PLVAP,CLDN5,VWF,CLU,IGFBP7,ACKR1",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell,Endothelial cells,Endothelial Cells,Endothelial Cells,Immune cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,leukocyte,CL:0000738,3,3,3,-1
497,497,497,Lung,1,1.0,"BGN,CCN5,COX4I2,MYH11,GJA4,PRELP,PDGFRB,LMOD1,C2orf40,PPP1R14A",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,muscle cell,Smooth muscle cells,Smooth Muscle Cells,Pericytes,Mesenchymal stem cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,pericyte,CL:0000669,mesenchymal stem cell,CL:0000134,1,1,-1,7
498,498,498,Lung,1,1.0,"LINC01902,MKRN9P,KCTD8,PLPPR4,AC005821.1,LRRC38,RSPO1,GPR1,SYT4,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,myofibroblast cell,Neurons,Neurons,Unknown,Vascular smooth muscle cells,neuron,CL:0000540,neuron,CL:0000540,cyanophore,CL:0000747,vascular associated smooth muscle cell,CL:0000359,9,9,-1,-1
499,499,499,Lung,1,1.0,"NDUFA4L2,INMT,TPM2,PDGFRB,HIGD1B,KCNK3,PPP1R14A,BGN,RGN,COX4I2",pericyte cell,pericyte,CL:0000669,pericyte,Smooth muscle cells,Pericytes,Pericytes,Myofibroblasts,pericyte,CL:0000669,smooth muscle cell,CL:0000192,pericyte,CL:0000669,myofibroblast cell,CL:0000186,0,-1,0,-1
500,500,500,Lung,1,1.0,"VIPR2,RSPO1,BNC1,HAS1,BCHE,SYT4,PRG4,ROR2,ITLN1,CPB1",mesothelial cell,mesothelial cell,CL:0000077,epithelial cell,Alveolar type II cells or Club cells,Unknown,Club Cells,Atypical Neuroendocrine Cell,cyanophore,CL:0000747,pulmonary alveolar type 2 cell,CL:0002063,club cell,CL:0000158,neuroendocrine cell,CL:0000165,-1,-1,-1,-1
501,501,501,Lung,1,1.0,"CARMN,TARID,SCN7A,AL135910.1,SGIP1,COL1A2,BMP5,ABCA6,AC009269.2,CACNA1C",fibroblast,fibroblast,CL:0000057,fibroblast,Fibroblasts,Fibroblasts,Fibroblast,Progenitor/Stem Cell,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,progenitor cell,CL:0011026,0,0,0,-1
502,502,502,Lung,1,1.0,"VCAN,MPEG1,AIF1,RNASE2,LILRB2,FGL2,LILRA1,CORO1A,FCN1,CD300E",intermediate monocyte,intermediate monocyte,CL:0002393,macrophage/monocyte,Alveolar macrophages,Macrophages,Macrophages,Macrophage,macrophage,CL:0000235,alveolar macrophage,CL:0000583,macrophage,CL:0000235,macrophage,CL:0000235,3,-1,3,3
503,503,503,Lung,1,1.0,"PROX1,ASCL3,CEL,DGKI,HEPACAM2,CLNK,TMPRSS11E,LINC01187,CLCNKB,ATP6V1G3",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,epithelial cell,Lymphatic endothelial cells,Unknown,Lymphatic Endothelial Cells,Lymphatic Endothelial Cell,cyanophore,CL:0000747,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,-1,-1,-1,-1
504,504,504,Lung,2,0.25,"LMO7,ARHGEF26",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,epithelial cell,Smooth muscle cells or Epithelial cells,Smooth muscle cells,Epithelial Cells,Smooth Muscle Cell,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,epithelial cell,CL:0000066,smooth muscle cell,CL:0000192,-1,-1,3,-1
505,505,505,Lung,2,0.25,"VPREB3,CD22",B,B cell,CL:0000236,b cell,B cells,B cells,B-cells,B Cell,b cell,CL:0000236,b cell,CL:0000236,B cell,CL:0000236,b cell,CL:0000236,0,0,0,0
506,506,506,Lung,2,0.25,"KRT15,PERP",Basal,basal cell,CL:0000646,stem cell,Basal cells,Stratified squamous epithelial cells,Basal Cells,Keratinocyte,stratified squamous epithelial cell,CL:0000240,basal cell,CL:0000646,basal cell,CL:0000646,keratinocyte,CL:0000312,-1,0,0,-1
507,507,507,Lung,2,0.25,"CD300E,FCN1",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,macrophage/monocyte,Monocytes or Dendritic cells,Macrophages,Monocytes,Dendritic Cell,macrophage,CL:0000235,dendritic cell,CL:0000451,monocyte,CL:0000576,dendritic cell,CL:0000451,3,4,1,4
508,508,508,Lung,2,0.25,"CAMK4,MAL",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,T cells,T cells,T-cells,T Cell,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,3,3,3,3
509,509,509,Lung,2,0.25,"C20orf85,FANK1",Ciliated,ciliated cell,CL:0000064,ciliated cell,Neurons or Brain cells,Unknown,Unknown,Interstitial Cell,cyanophore,CL:0000747,brain macroglial cell,CL:2000005,cyanophore,CL:0000747,interstitial cell,CL:4030031,-1,-1,-1,-1
510,510,510,Lung,2,0.25,"FCGR2B,HLA-DQA1",Dendritic,dendritic cell,CL:0000451,dendritic cell,Alveolar macrophages,B cells,Macrophage,B cells,b cell,CL:0000236,alveolar macrophage,CL:0000583,macrophage,CL:0000235,b cell,CL:0000236,-1,-1,-1,-1
511,511,511,Lung,2,0.25,"FBLN1,ABLIM1",Fibroblast,fibroblast,CL:0000057,fibroblast,Fibroblasts,Fibroblasts,Fibroblast,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
512,512,512,Lung,2,0.25,"IGFBP7,PROX1",Lymphatic,,,immune cell,Lymphatic endothelial cells,Lymphatic Endothelial Cells,Lymphatic Endothelial Cell,Endothelial cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,CL:0000115,-1,-1,-1,-1
513,513,513,Lung,2,0.25,"ACP5,SLCO2B1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,Osteoclasts,Macrophages,Osteoclast,Macrophages,macrophage,CL:0000235,osteoclast,CL:0000092,osteoclast,CL:0000092,macrophage,CL:0000235,0,3,3,0
514,514,514,Lung,2,0.25,"KLRF1,PRF1",Natural Killer,natural killer cell,CL:0000623,t/nk cell,Natural killer cells,Natural Killer Cells,Natural Killer Cell,Natural killer cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,0,0,0,0
515,515,515,Lung,2,0.25,"XBP1,POU2AF1",Plasma,plasma cell,CL:0000786,b cell,Plasma B cells,Plasma cells,B Cell,B cells,plasma cell,CL:0000786,plasma cell,CL:0000786,b cell,CL:0000236,b cell,CL:0000236,0,0,4,4
516,516,516,Lung,2,0.25,"ABCA3,SFTPB",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,Alveolar type II cells,Type II Pneumocytes,Alveolar Type II Cell,Alveolar epithelial cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,0,0,0,1
517,517,517,Lung,2,0.25,"KIT,TPSAB1",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,Mast cells,Mast Cells,Mast Cell,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,-1,-1,-1
518,518,518,Lung,2,0.25,"FCN1,LST1",CD16+ Monocyte,,,macrophage/monocyte,Monocytes,Monocytes,Monocyte,Dendritic cells,monocyte,CL:0000576,monocyte,CL:0000576,monocyte,CL:0000576,dendritic cell,CL:0000451,-1,-1,-1,-1
519,519,519,Lung,2,0.25,"FLNB,PODXL",Capillary,,,blood vessel cell,Endothelial cells,Podocytes,Mesothelial Cell,Epithelial cells,podocyte,CL:0000653,endothelial cell,CL:0000115,mesothelial cell,CL:0000077,epithelial cell,CL:0000066,-1,-1,-1,-1
520,520,520,Lung,2,0.25,"CD8A,RPL34",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,Alveolar type II cells,T cells,Cytotoxic T cells,CD8+ T cells,t cell,CL:0000084,pulmonary alveolar type 2 cell,CL:0002063,cytotoxic t cell,CL:0000910,"CD8-positive, alpha-beta T cell",CL:0000625,3,-1,-1,0
521,521,521,Lung,2,0.25,"KIAA1324,SFTPB",Club,club cell,CL:0000158,epithelial cell,Fibroblasts,Type II pneumocytes,Type II pneumocytes,Type II alveolar cells (Club cells),pulmonary alveolar type 2 cell,CL:0002063,fibroblast,CL:0000057,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 1 cell,CL:0002062,-1,12,-1,-1
522,522,522,Lung,2,0.25,"LTBP1,POSTN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,Plasmacytoid dendritic cells,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,plasmacytoid dendritic cell,CL:0000784,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
523,523,523,Lung,2,0.25,"IRF7,SEC61B",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,Proliferating cells,"Dendritic cells, B cells",Dendritic cells,Immune cells (possibly plasmacytoid dendritic cells),dendritic cell,CL:0000451,cycling B cell,CL:4033068,dendritic cell,CL:0000451,plasmacytoid dendritic cell,CL:0000784,1,-1,1,0
524,524,524,Lung,2,0.25,"H2AFZ,TYMS",Proliferating Macrophage,,,macrophage/monocyte,Proliferating cells,"Rapidly dividing cells, possibly cancer cells",Proliferating cells,Proliferating cells,multinucleate cell,CL:0000228,cycling B cell,CL:4033068,cycling B cell,CL:4033068,cycling B cell,CL:4033068,-1,-1,-1,-1
525,525,525,Lung,2,0.25,"BIRC5,SMC4",Proliferating NK/T,,,t/nk cell,Proliferating cells,"Rapidly dividing cells, possibly cancer cells",Proliferating cells,Cancer cells (possibly lung carcinoma),multinucleate cell,CL:0000228,cycling B cell,CL:4033068,cycling B cell,CL:4033068,lung pericyte,CL:0009089,-1,-1,-1,-1
526,526,526,Lung,2,0.25,"SPRY1,ENPP2",Bronchial Vessel,,,bronchial cell,Alveolar type II cells,Bronchial epithelial cells or fibroblasts,Fibroblasts,Type II alveolar cells (Club cells),bronchial epithelial cell,CL:0002328,pulmonary alveolar type 2 cell,CL:0002063,fibroblast,CL:0000057,pulmonary alveolar type 1 cell,CL:0002062,-1,-1,-1,-1
527,527,527,Lung,2,0.25,"SCGB3A1,MUC5B",Mucous,,,mucosal cell,Club cells,"Club cells, goblet cells","Club cells, Goblet cells",Endothelial cells,respiratory goblet cell,CL:0002370,club cell,CL:0000158,respiratory goblet cell,CL:0002370,endothelial cell,CL:0000115,-1,-1,-1,-1
528,528,528,Lung,2,0.25,"VWF,PTPRB",Vein,,,blood vessel cell,Endothelial cells,Endothelial cells,Endothelial cells,Mitochondrial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,cell,CL:0000000,-1,-1,-1,-1
529,529,529,Lung,2,0.25,"COX4I2,CALD1",Pericyte,pericyte,CL:0000669,pericyte,Endothelial cells,"Smooth muscle cells, possibly fibroblasts","Smooth muscle cells, Vascular smooth muscle cells",Muscle cells (possibly smooth muscle or myofibroblasts),muscle fibroblast,CL:1001609,endothelial cell,CL:0000115,vascular associated smooth muscle cell,CL:0000359,smooth muscle cell,CL:0000192,-1,8,-1,-1
530,530,530,Lung,2,0.25,"DSTN,CNN1",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,Smooth muscle cells,Smooth Muscle Cells,Smooth Muscle Cells,Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
531,531,531,Lung,2,0.25,"ARGLU1,EFNB2",Artery,,,blood vessel cell,Endothelial cells,Lung Epithelial Cells,Endothelial Cells,Endothelial Cells,epithelial cell of lung,CL:0000082,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
532,532,532,Lung,2,0.25,"EDNRB,EMCN",Capillary Aerocyte,,,epithelial cell,Endothelial cells,Lung Endothelial Cells,Endothelial Cells,Endothelial Cells,lung endothelial cell,CL:1001567,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
533,533,533,Lung,2,0.25,"SH3BP5,SRSF11",Capillary Intermediate,,,blood vessel cell,Nerve cells,Lung Epithelial Cells,Epithelial Cells,Immune Cells,epithelial cell of lung,CL:0000082,neuron,CL:0000540,epithelial cell,CL:0000066,leukocyte,CL:0000738,-1,-1,-1,-1
534,534,534,Lung,2,0.25,"FGF7,STEAP1",Lipofibroblast,alveolar type 1 fibroblast cell,CL:4028004,fibroblast,Epithelial cells,Alveolar Type II Cells,Fibroblasts,Fibroblasts,pulmonary alveolar type 2 cell,CL:0002063,epithelial cell,CL:0000066,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,6,2,2
535,535,535,Lung,2,0.25,"C3,MGARP",Mesothelial,mesothelial cell,CL:0000077,epithelial cell,Macrophages,Alveolar Macrophages,Macrophages,Immune Cells,alveolar macrophage,CL:0000583,macrophage,CL:0000235,macrophage,CL:0000235,leukocyte,CL:0000738,-1,-1,-1,-1
536,536,536,Lung,2,0.25,"TUBB1,ITGA2B",Platelet/Megakaryocyte,"platelet,megakaryocyte","CL:0000233,CL:0000556","platelet,megakaryocyte",Megakaryocytes,Platelets or Megakaryocytes,Platelets,Platelets,megakaryocyte,CL:0000556,megakaryocyte,CL:0000556,platelet,CL:0000233,platelet,CL:0000233,-1,-1,-1,-1
537,537,537,Lung,2,0.25,"CCL5,GNLY",Natural Killer T,,,t/nk cell,T cells,T Cells or Natural Killer Cells,T Cells,Cytokine-secreting Cells,natural killer cell,CL:0000623,t cell,CL:0000084,t cell,CL:0000084,"CD8-positive, alpha-beta cytokine secreting effector T cell",CL:0000908,-1,-1,-1,-1
538,538,538,Lung,2,0.25,"CST5,RAMP1",Fibromyocyte,,,muscle cell,Endothelial cells,Mast Cells,Neuroendocrine Cells,Epithelial Cells,mast cell,CL:0000097,endothelial cell,CL:0000115,neuroendocrine cell,CL:0000165,epithelial cell,CL:0000066,-1,-1,-1,-1
539,539,539,Lung,2,0.25,"WFDC2,GABRP",Goblet,goblet cell,CL:0000160,epithelial cell,Epithelial cells,Club Cells,Epithelial Cells,Neuroendocrine Cells,club cell,CL:0000158,epithelial cell,CL:0000066,epithelial cell,CL:0000066,neuroendocrine cell,CL:0000165,-1,1,1,-1
540,540,540,Lung,2,0.25,"TFF3,PHGR1",Ionocyte,ionocyte,CL:0005006,epithelial cell,Club cells,Goblet Cells,Goblet cells,Clara Cells,goblet cell,CL:0000160,club cell,CL:0000158,goblet cell,CL:0000160,club cell,CL:0000158,-1,-1,-1,-1
541,541,541,Lung,2,0.25,"EGR1,SCGN",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,Neuroendocrine cells,Neuroendocrine Cells,Neuroendocrine cells,Type II Alveolar Epithelial Cells,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,pulmonary alveolar type 2 cell,CL:0002063,0,0,0,-1
542,542,542,Lung,2,0.25,"PRB3,PRR4",Serous,serous secreting cell,CL:0000313,secretory cell,Uncharacterized; possibly mixed cell type without a specific name,Salivary Gland Cells,Mucous cells,Bronchiolar Epithelial Cells,salivary gland cell,CL:0009005,type A enteroendocrine cell,CL:0002067,mucus secreting cell,CL:0000319,bronchiolar smooth muscle cell,CL:4033017,-1,-1,-1,-1
543,543,543,Lung,2,0.25,"C1QA,FCER1G",Macrophages,macrophage,CL:0000235,macrophage/monocyte,Alveolar macrophages,Alveolar Macrophages,Macrophages,Macrophages,alveolar macrophage,CL:0000583,alveolar macrophage,CL:0000583,macrophage,CL:0000235,macrophage,CL:0000235,-1,-1,0,0
544,544,544,Lung,2,0.25,"CCL5,CD7",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,T cells,T Cells,T lymphocytes,T Cells,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,-1,-1,-1,-1
545,545,545,Lung,2,0.25,"SLC34A2,S100A14",AT2,type II pneumocyte,CL:0002063,epithelial cell,Type II pneumocytes,Alveolar Type II Cells,Alveolar type II cells,Alveolar Macrophages,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,alveolar macrophage,CL:0000583,0,0,0,-1
546,546,546,Lung,2,0.25,"VWF,SPARCL1",EC venous,vein endothelial cell,CL:0002543,endothelial cell,Endothelial cells,Endothelial Cells,Endothelial cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
547,547,547,Lung,2,0.25,"TRBC2,CD3D",T cell lineage,T cell,CL:0000084,t/nk cell,T cells,T Cells,T lymphocytes,T Cells,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,0,0,0,0
548,548,548,Lung,2,0.25,"GIMAP7,A2M",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,Plasma cells,Plasma Cells,Immune cells,Immune Cells,plasma cell,CL:0000786,plasma cell,CL:0000786,leukocyte,CL:0000738,leukocyte,CL:0000738,-1,-1,-1,-1
549,549,549,Lung,2,0.25,"CALD1,C1S",Fibroblasts,fibroblast,CL:0000057,fibroblast,Fibroblasts,Smooth Muscle Cells,Fibroblasts,Smooth Muscle Cells,smooth muscle cell,CL:0000192,fibroblast,CL:0000057,fibroblast,CL:0000057,smooth muscle cell,CL:0000192,-1,0,0,-1
550,550,550,Lung,2,0.25,"CEACAM6,CAV1",AT1,type I pneumocyte,CL:0002062,epithelial cell,Alveolar epithelial cells,Epithelial Cells,Epithelial cells,Bronchial epithelial cells,epithelial cell,CL:0000066,pulmonary alveolar epithelial cell,CL:0000322,epithelial cell,CL:0000066,bronchial epithelial cell,CL:0002328,3,1,3,-1
551,551,551,Lung,2,0.25,"GSTA1,RP11-356K23.1",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,Mixture of multiple cell types,Alveolar Type II Cells,Clara cells,Clara cells,pulmonary alveolar type 2 cell,CL:0002063,umbrella cell of urothelium,CL:4030056,club cell,CL:0000158,club cell,CL:0000158,-1,-1,-1,-1
552,552,552,Lung,2,0.25,"CD79A,MS4A1",B cell lineage,B cell,CL:0000236,b cell,B cells,B Cells,B cells,B cells,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,0,0,0,0
553,553,553,Lung,2,0.25,"TACSTD2,CP",Secretory,secretory cell,CL:0000151,secretory cell,Mixture of multiple cell types,Tumor Cells,Epithelial cells,Type II alveolar cells,neoplastic cell,CL:0001063,umbrella cell of urothelium,CL:4030056,epithelial cell,CL:0000066,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,12,-1
554,554,554,Lung,2,0.25,"COTL1,S100A8",Monocytes,monocyte,CL:0000576,macrophage/monocyte,Neutrophils,Neutrophils,Macrophages,Neutrophils,neutrophil,CL:0000775,neutrophil,CL:0000775,macrophage,CL:0000235,neutrophil,CL:0000775,-1,-1,2,-1
555,555,555,Lung,2,0.25,"AZGP1,LTF",Submucosal Secretory,,,secretory cell,Mixture of multiple cell types,Alveolar Cells,Neutrophils,Clara cells and/or macrophages,alveolar macrophage,CL:0000583,umbrella cell of urothelium,CL:4030056,neutrophil,CL:0000775,macrophage,CL:0000235,-1,-1,-1,-1
556,556,556,Lung,2,0.25,"CDH5,TM4SF1",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,Endothelial cells,Endothelial Cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
557,557,557,Lung,2,0.25,"CCL21,MMRN1",Lymphatic EC mature,,,endothelial cell,Mixture of multiple cell types,"B Cells, Fibroblasts",Dendritic cells,Dendritic cells,subepithelial intestinal fibroblast,CL:4052007,umbrella cell of urothelium,CL:4030056,dendritic cell,CL:0000451,dendritic cell,CL:0000451,-1,-1,-1,-1
558,558,558,Lung,2,0.25,"GNG11,TFF3",Lymphatic EC differentiating,,,endothelial cell,Mixture of multiple cell types,Epithelial Cells,Goblet cells,Submucosal glands,epithelial cell,CL:0000066,umbrella cell of urothelium,CL:4030056,goblet cell,CL:0000160,submucosal gland,UBERON:0011148,-1,-1,-1,-1
559,559,559,Lung,2,0.25,"HLA-DPB1,HLA-DRB1",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,Antigen presenting cells,Antigen Presenting Cells,Dendritic cells,Antigen presenting cells,professional antigen presenting cell,CL:0000145,professional antigen presenting cell,CL:0000145,dendritic cell,CL:0000451,professional antigen presenting cell,CL:0000145,1,1,0,1
560,560,560,Lung,2,0.25,"IGFBP5,CALD1",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,Fibroblasts,Fibroblasts,Fibroblast,Smooth Muscle Cells,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,smooth muscle cell,CL:0000192,-1,-1,-1,-1
561,561,561,Lung,2,0.25,"CPA3,MS4A2",Mast cells,mast cell,CL:0000097,granulocyte,Mast cells,Mast Cells,Mast cell,Mast Cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
562,562,562,Lung,2,0.25,"FLNA,TPM2",Fibromyocytes,,,muscle cell,Myofibroblasts,"Smooth Muscle Cells, Fibroblasts, Endothelial Cells",Smooth muscle cell,Endothelial Cells,smooth muscle cell,CL:0000192,myofibroblast cell,CL:0000186,smooth muscle cell,CL:0000192,endothelial cell,CL:0000115,-1,-1,-1,-1
563,563,563,Lung,2,0.25,"MARCKS,HMGN2",Lymphatic EC proliferating,,,endothelial cell,Club cells,Neurons,Alveolar macrophage,Inflammatory Cells,neuron,CL:0000540,club cell,CL:0000158,alveolar macrophage,CL:0000583,inflammatory cell,CL:0009002,-1,-1,-1,-1
