,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation
1074,1074,1074,1074,Lung,3,0.25,"CREB3L2,PDK1",Immune (B cell),B cell,CL:0000236,b cell,Plasma,"Signaling Alveolar Epithelial Type 2, Plasma, Plasmacytoid Dendritic, Platelet/Megakaryocyte",Plasma,"Signaling Alveolar Epithelial Type 2, Plasma"
1075,1075,1075,1075,Lung,3,0.25,"FYN,SKAP1",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,CD8+ Memory/Effector T,"Pericyte, CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Proliferating NK/T",CD8+ T and Natural Killer T,CD8+ Memory/Effector T
1076,1076,1076,1076,Lung,3,0.25,"FYN,PTPRC",Immune (T cell),T cell,CL:0000084,t/nk cell,CD8+ Memory/Effector T,"Pericyte, CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Nonclassical Monocyte, Intermediate Monocyte",CD8+ T and Natural Killer T,"CD8+ Memory/Effector T, CD4+ Memory/Effector T"
1077,1077,1077,1077,Lung,3,0.25,"ZEB2,TFRC",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,Classical Monocyte,"Vascular Smooth Muscle, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Lipofibroblast, Mesothelial, Macrophage, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, OLR1+ Classical Monocyte, Intermediate Monocyte",Monocyte and Dendritic,"Intermediate Monocyte, Classical Monocyte"
1078,1078,1078,1078,Lung,3,0.25,"TPSB2,ARHGAP15",Immune (mast cell),mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Capillary Intermediate 1, Basophil/Mast 1, Basophil/Mast 2, Vascular Smooth Muscle, CD8+ Memory/Effector T, CD4+ Memory/Effector T, CD4+ Naive T",Basophil/Mast,"Basophil/Mast, Vascular Smooth Muscle"
1079,1079,1079,1079,Lung,3,0.25,"LPP,EBF1",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Pericyte,"Goblet, Signaling Alveolar Epithelial Type 2, Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte, IGSF21+ Dendritic, Bronchial Vessel 1, Pericyte, B",Vascular Smooth Muscle and B,"Goblet, Pericyte"
1080,1080,1080,1080,Lung,3,0.25,"EGFL7,PECAM1",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,"Capillary Intermediate 1, Platelet/Megakaryocyte","Capillary, Macrophage",Capillary Intermediate,Capillary Intermediate 1
1081,1081,1081,1081,Lung,3,0.25,"ARHGAP6,RBMS3",Fibroblast,fibroblast,CL:0000057,fibroblast,Alveolar Epithelial Type 1,"Capillary Intermediate 1, Alveolar Epithelial Type 1",Capillary Intermediate,Capillary Aerocyte
1082,1082,1082,1082,Lung,3,0.25,"FKBP5,CD74",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",Capillary Intermediate 1,"Proliferating Basal, Club, Alveolar Epithelial Type 2, Macrophage",Capillary Intermediate,Proliferating Basal
1083,1083,1083,1083,Lung,3,0.25,"EBF1,PLIN2",Adipocyte,fat cell,CL:0000136,fat cell,"Pericyte, Proliferating Macrophage","Pericyte, Alveolar Epithelial Type 2, Macrophage",Pericyte,Dendritic
1084,1084,1084,1084,Lung,3,0.25,HOPX,Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,"Alveolar Epithelial Type 1, Alveolar Epithelial Type 2","Club, Alveolar Epithelial Type 1, Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary Intermediate 1",Alveolar Epithelial Type 1,Alveolar Epithelial Type 2
1085,1085,1085,1085,Lung,3,0.25,NKX2-1,Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2","Club, Alveolar Epithelial Type 1",Club,Club
1086,1086,1086,1086,Lung,3,0.25,FAS,B cell_memory,memory B cell,CL:0000787,b cell,"Capillary Aerocyte, Alveolar Fibroblast","Alveolar Epithelial Type 1, Capillary Aerocyte, Adventitial Fibroblast, Alveolar Fibroblast",Alveolar Epithelial Type 1,Proliferating NK/T
1087,1087,1087,1087,Lung,3,0.25,"FAM92B,TUBA1A",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,"Ciliated, Proximal Ciliated","Ciliated, Proximal Ciliated, Capillary Aerocyte, Capillary Intermediate 1",Ciliated,Ciliated
1088,1088,1088,1088,Lung,3,0.25,SCGB1A1,Club Epithelial,club cell,CL:0000158,epithelial cell,Mucous,"Mucous, Capillary, Capillary Intermediate 1, Natural Killer, Macrophage",Mucous,Mucous
1089,1089,1089,1089,Lung,3,0.25,"CCN2,IGFBP3,FBN1,COL6A1,COL5A2,IL33",Fibroblast,fibroblast,CL:0000057,fibroblast,"Adventitial Fibroblast, Lipofibroblast","Basal, Proximal Basal, Differentiating Basal, Proliferating Basal, Goblet, Mucous, Artery, Ionocyte, Lymphatic, Adventitial Fibroblast, Myofibroblast, Lipofibroblast",Adventitial Fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast, Lipofibroblast"
1090,1090,1090,1090,Lung,3,0.25,PROX1,Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,"Neuroendocrine, Lymphatic","Ionocyte, Neuroendocrine, Lymphatic",Lymphatic,Neuroendocrine
1091,1091,1091,1091,Lung,3,0.25,"CD163,MS4A6A,MS4A4A,CPM,CD36",Macrophage,macrophage,CL:0000235,macrophage/monocyte,"Proliferating Macrophage, Classical Monocyte, Intermediate Monocyte","Macrophage, Proliferating Macrophage, IGSF21+ Dendritic, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Intermediate Monocyte, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary Intermediate 1, Pericyte, Basophil/Mast 1, Basophil/Mast 2, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Capillary, Bronchial Vessel 2, Vascular Smooth Muscle, Alveolar Fibroblast, Platelet/Megakaryocyte, Plasmacytoid Dendritic, Classical Monocyte, Intermediate Monocyte",Macrophage,"Macrophage, Proliferating Macrophage, Dendritic"
1092,1092,1092,1092,Lung,3,0.25,TPSAB1,Mast Cell,mast cell,CL:0000097,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Bronchial Vessel 2, Basophil/Mast 1, Basophil/Mast 2",Basophil/Mast 1,Basophil/Mast
1093,1093,1093,1093,Lung,3,0.25,"ACTA2,PDGFRB",Pericyte,pericyte,CL:0000669,pericyte,Pericyte,"Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte, Pericyte",Airway Smooth Muscle,"Pericyte, Vascular Smooth Muscle"
1094,1094,1094,1094,Lung,3,0.25,"ACTG2,SMTN,MYOCD",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,"Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte","Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte, Lymphatic",Airway Smooth Muscle,"Airway Smooth Muscle, Fibromyocyte"
1095,1095,1095,1095,Lung,3,0.25,"PTPRC,CD3G,TRAC",T cell,T cell,CL:0000084,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Nonclassical Monocyte, Intermediate Monocyte",CD8+ Memory/Effector T,"CD8+ Memory/Effector T, CD4+ Memory/Effector T, Natural Killer T"
1096,1096,1096,1096,Lung,3,0.25,"VWF,NOSTRIN",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,"Vein, Capillary","Vein, Capillary, Capillary Intermediate 2",Vein,"Vein, Capillary"
1097,1097,1097,1097,Lung,3,0.25,"SFTPB,SLC34A2",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2","Club, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Plasma, Platelet/Megakaryocyte",Alveolar Epithelial Type 2,Alveolar Epithelial Type 2
1098,1098,1098,1098,Lung,3,0.25,"S100A12,MMP25",neutrophil,neutrophil,CL:0000775,granulocyte,"Classical Monocyte, OLR1+ Classical Monocyte","Classical Monocyte, OLR1+ Classical Monocyte",Classical Monocyte,Classical Monocyte
1099,1099,1099,1099,Lung,3,0.25,"CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T",CD8+ Memory/Effector T,CD8+ Naive T
1100,1100,1100,1100,Lung,3,0.25,"CD3E,KLRD1","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer T, CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer T,CD4+ Naive T
1101,1101,1101,1101,Lung,3,0.25,"KLRD1,KLRB1",nk cell,natural killer cell,CL:0000623,t/nk cell,"CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Natural Killer, Proliferating NK/T, CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, Natural Killer T, Natural Killer, Proliferating NK/T",Natural Killer,Natural Killer T
1102,1102,1102,1102,Lung,3,0.25,"ADAMTS4,ZNF385D",bronchial vessel endothelial cell,,,endothelial cell,Bronchial Vessel 1,"Vein, Bronchial Vessel 1, Lymphatic, Adventitial Fibroblast, Lipofibroblast, Bronchial Vessel 1, Fibromyocyte",Adventitial Fibroblast,Fibromyocyte
1103,1103,1103,1103,Lung,3,0.25,"HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,Vascular Smooth Muscle,Vascular Smooth Muscle,Vascular Smooth Muscle,Vascular Smooth Muscle
1104,1104,1104,1104,Lung,3,0.25,"C1R,IGFBP6",adventitial cell,adventitial cell,CL:0002503,adventitial cell,Adventitial Fibroblast,"Basal, Vein, Adventitial Fibroblast, Alveolar Fibroblast, Lipofibroblast, Basal, Proximal Basal, Proliferating Basal, Adventitial Fibroblast",Adventitial Fibroblast,"Adventitial Fibroblast, Basal"
1105,1105,1105,1105,Lung,3,0.25,"MRC1,ACP5",macrophage,macrophage,CL:0000235,macrophage/monocyte,"Macrophage, Proliferating Macrophage","Lymphatic, Macrophage, Proliferating Macrophage, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Signaling Alveolar Epithelial Type 2, Alveolar Fibroblast, Lipofibroblast, Macrophage, Proliferating Macrophage, TREM2+ Dendritic",Macrophage,"Macrophage, Proliferating Macrophage"
1106,1106,1106,1106,Lung,3,0.25,"HPGDS,GATA2",basophil,basophil,CL:0000767,granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2, Capillary, Capillary Intermediate 1, Basophil/Mast 1, Basophil/Mast 2, Platelet/Megakaryocyte",Basophil/Mast 1,"Basophil/Mast 1, Basophil/Mast 2"
1107,1107,1107,1107,Lung,3,0.25,"FCN1,COTL1",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,"Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte","EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, Bronchial Vessel 1, Myofibroblast, Mesothelial, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, EREG+ Dendritic, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Nonclassical Monocyte,"Myeloid Dendritic Type 1, Myeloid Dendritic Type 2"
1108,1108,1108,1108,Lung,3,0.25,"SOX17,GJA5",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,Artery,"Artery, Bronchial Vessel 1, Bronchial Vessel 2, Artery, Alveolar Fibroblast",Bronchial Vessel 1,"Bronchial Vessel 1, Proximal Ciliated"
1109,1109,1109,1109,Lung,3,0.25,"CAPS,RSPH1",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,"Ciliated, Proximal Ciliated, Platelet/Megakaryocyte","Ciliated, Proximal Ciliated, Platelet/Megakaryocyte, Ciliated, Proximal Ciliated, Platelet/Megakaryocyte",Ciliated,Ciliated
1110,1110,1110,1110,Lung,3,0.25,"CLEC5A,FCER1A",dendritic cell,dendritic cell,CL:0000451,dendritic cell,"Myeloid Dendritic Type 2, EREG+ Dendritic","Myeloid Dendritic Type 2, EREG+ Dendritic, Basophil/Mast 1, Basophil/Mast 2, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2","EREG+ Dendritic, Basophil/Mast","Myeloid Dendritic Type 2, Basophil/Mast"
1111,1111,1111,1111,Lung,3,0.25,"SCGB1A1,SERPINB3",respiratory goblet cell,respiratory goblet cell,CL:0002370,epithelial cell,"Basal, Proximal Basal, Proliferating Basal","Mucous, Proximal Basal, Differentiating Basal, Proliferating Basal, Goblet","Proximal Basal, Mucous","Mucous, Basal"
1112,1112,1112,1112,Lung,3,0.25,"IGFBP2,KRT17",basal cell,basal cell,CL:0000646,stem cell,"Basal, Proximal Basal, Proliferating Basal","Ciliated, Proximal Ciliated, Basal, Proximal Basal, Proliferating Basal, Basal, Proximal Basal, Differentiating Basal, Proliferating Basal","Basal, Macrophage","Ciliated, Basal"
1113,1113,1113,1113,Lung,3,0.25,"IGHG2,JCHAIN",plasma cell,plasma cell,CL:0000786,b cell,Plasma,"Bronchial Vessel 1, Plasma, Neuroendocrine, Bronchial Vessel 1, Plasma",Plasma,"Neuroendocrine, Plasma"
1114,1114,1114,1114,Lung,3,0.25,"BLK,CD19",b cell,B cell,CL:0000236,b cell,B,B,B,B
1115,1115,1115,1115,Lung,3,0.25,"C6orf58,PRR4",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,secretory cell,Serous,Serous,Serous,Serous
1116,1116,1116,1116,Lung,3,0.25,"FCGR3A,LST1",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage/monocyte,"Intermediate Monocyte, Nonclassical Monocyte","Natural Killer, Proliferating NK/T, Macrophage, Proliferating Macrophage, Nonclassical Monocyte, Intermediate Monocyte, Myeloid Dendritic Type 2, EREG+ Dendritic, Classical Monocyte, OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Nonclassical Monocyte,"Natural Killer, Proliferating NK/T"
1117,1117,1117,1117,Lung,3,0.25,"LRRC32,VWF",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell,"Capillary Aerocyte, Vein","Artery, Capillary, Capillary Intermediate 1, Bronchial Vessel 2, Airway Smooth Muscle, Vascular Smooth Muscle, Vein","Capillary, Vein","Capillary, Vein"
1118,1118,1118,1118,Lung,3,0.25,"EDNRB,EMCN",capillary aerocyte,,,epithelial cell,"Capillary Aerocyte, Capillary Intermediate 1","Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Capillary Aerocyte, Capillary Intermediate 1, Airway Smooth Muscle, Pericyte",Capillary Aerocyte,"Alveolar Epithelial Type 2, Capillary Aerocyte"
1119,1119,1119,1119,Lung,3,0.25,"NTM,MS4A15",type i pneumocyte,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Myofibroblast, Adventitial Fibroblast, Basophil/Mast 1, Basophil/Mast 2, Club, Alveolar Epithelial Type 1","Alveolar Epithelial Type 1, Basophil/Mast","Basophil/Mast 1, Alveolar Epithelial Type 1"
1120,1120,1120,1120,Lung,3,0.25,"C7,TIMP3",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell,"Vein, Capillary Intermediate 1","Vein, Alveolar Fibroblast, Alveolar Epithelial Type 1, Capillary",Vein,"Adventitial Fibroblast, Alveolar Fibroblast, Vein"
1121,1121,1121,1121,Lung,3,0.25,"FBLN1,PTGDS",alveolar fibroblast,,,fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast","Adventitial Fibroblast, Alveolar Fibroblast, Vein",Adventitial Fibroblast,"Alveolar Fibroblast, Adventitial Fibroblast"
1122,1122,1122,1122,Lung,3,0.25,"PROX1,HOXD9",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Lymphatic,"Neuroendocrine, Lymphatic",Lymphatic,"Lymphatic, Neuroendocrine"
1123,1123,1123,1123,Lung,3,0.25,"CRYAB,LMOD1",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,muscle cell,"Airway Smooth Muscle, Vascular Smooth Muscle","Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte, Alveolar Epithelial Type 1",Airway Smooth Muscle,"Fibromyocyte, Airway Smooth Muscle, Vascular Smooth Muscle"
1124,1124,1124,1124,Lung,3,0.25,"CLEC4C,FAM129C",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell,Plasmacytoid Dendritic,"Plasmacytoid Dendritic, B",Plasmacytoid Dendritic,"Plasmacytoid Dendritic, B"
1125,1125,1125,1125,Lung,3,0.25,"WFDC2,PIGR",club cell,club cell,CL:0000158,epithelial cell,"Mucous, Goblet, Platelet/Megakaryocyte, Mesothelial","Differentiating Basal, Goblet, Mucous, Serous, Platelet/Megakaryocyte, Club",Mucous,"Goblet, Mucous, Lipofibroblast, Adventitial Fibroblast, Alveolar Fibroblast"
1126,1126,1126,1126,Lung,3,0.25,"ACKR1,SPARCL1",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell,"Vein, Bronchial Vessel 1","Vein, Bronchial Vessel 1, Bronchial Vessel 2, Airway Smooth Muscle",Bronchial Vessel 1,"Bronchial Vessel 1, Fibromyocyte, Vein, Adventitial Fibroblast"
1127,1127,1127,1127,Lung,3,0.25,"PDGFRB,MYH11",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,muscle cell,Pericyte,"Pericyte, Airway Smooth Muscle, Vascular Smooth Muscle, Fibromyocyte",Pericyte,Pericyte
1128,1128,1128,1128,Lung,3,0.25,"SYT4,AC005821.1",myofibroblast cell,myofibroblast cell,CL:0000186,myofibroblast cell,Neuroendocrine,Neuroendocrine,Neuroendocrine,"Neuroendocrine, Vascular Smooth Muscle"
1129,1129,1129,1129,Lung,3,0.25,"PPP1R14A,INMT",pericyte cell,pericyte,CL:0000669,pericyte,"Airway Smooth Muscle, Capillary Aerocyte","Artery, Airway Smooth Muscle, Vascular Smooth Muscle, Pericyte, B, Platelet/Megakaryocyte, Plasmacytoid Dendritic, Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, Capillary Aerocyte, Alveolar Fibroblast",Airway Smooth Muscle,"Natural Killer, Plasmacytoid Dendritic, B, Myeloid Dendritic Type 1"
1130,1130,1130,1130,Lung,3,0.25,"PRG4,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,epithelial cell,Alveolar Fibroblast,Alveolar Fibroblast,Alveolar Fibroblast,"Alveolar Fibroblast, Alveolar Epithelial Type 1"
1131,1131,1131,1131,Lung,3,0.25,"SCN7A,SGIP1",fibroblast,fibroblast,CL:0000057,fibroblast,Pericyte,"Neuroendocrine, Pericyte",Alveolar Fibroblast,"Pericyte, Alveolar Fibroblast"
1132,1132,1132,1132,Lung,3,0.25,"LILRA1,FGL2",intermediate monocyte,intermediate monocyte,CL:0002393,macrophage/monocyte,Intermediate Monocyte,"OLR1+ Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Nonclassical Monocyte,"Nonclassical Monocyte, Intermediate Monocyte, Myeloid Dendritic Type 1"
1133,1133,1133,1133,Lung,3,0.25,"ATP6V1G3,ASCL3",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,epithelial cell,Ionocyte,Ionocyte,Ionocyte,Ionocyte
1134,1134,1134,1134,Lung,3,0.5,"AGER,ARHGEF26,RTKN2,LAMA3,EMP2",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,epithelial cell,Alveolar Epithelial Type 1,"Alveolar Epithelial Type 1, Capillary Aerocyte, Capillary Intermediate 1",Alveolar Epithelial Type 1,Alveolar Epithelial Type 1
1135,1135,1135,1135,Lung,3,0.5,"CD22,BANK1,SP140,BLK,CD79A",B,B cell,CL:0000236,b cell,B,"B, Plasma",B,B
1136,1136,1136,1136,Lung,3,0.5,"PERP,KRT15,KRT5,DST,KRT17",Basal,basal cell,CL:0000646,stem cell,Basal,"Basal, Proximal Basal, Differentiating Basal, Proliferating Basal, Alveolar Epithelial Type 1",Basal,B
1137,1137,1137,1137,Lung,3,0.5,"VCAN,S100A12,CSF3R,METTL9,CD99",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,macrophage/monocyte,Classical Monocyte,"Classical Monocyte, OLR1+ Classical Monocyte, Alveolar Epithelial Type 2, Basal, Proliferating Basal",Classical Monocyte,"Proliferating Basal, Basal"
1138,1138,1138,1138,Lung,3,0.5,"BCL11B,CD6,MAL,ITK,MALAT1",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,"CD4+ Naive T, CD8+ Naive T, CD4+ Memory/Effector T, CD8+ Memory/Effector T","CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T, CD4+ Naive T, Natural Killer",CD4+ Naive T,"Classical Monocyte, OLR1+ Classical Monocyte, CD8+ Naive T"
1139,1139,1139,1139,Lung,3,0.5,"C20orf85,RSPH1,FAM92B,CDHR3,FANK1",Ciliated,ciliated cell,CL:0000064,ciliated cell,Ciliated,"Ciliated, Proximal Ciliated, Platelet/Megakaryocyte",Ciliated,"Proximal Ciliated, Ciliated"
1140,1140,1140,1140,Lung,3,0.5,"HLA-DQA1,FPR3,CLEC10A,GPR183,MS4A6A",Dendritic,dendritic cell,CL:0000451,dendritic cell,"Mucous, Myeloid Dendritic Type 1, IGSF21+ Dendritic, EREG+ Dendritic, Classical Monocyte","Myeloid Dendritic Type 1, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic",Myeloid Dendritic Type 2,Myeloid Dendritic Type 1
1141,1141,1141,1141,Lung,3,0.5,"FBLN1,ABLIM1,DCN,C1R,CFD",Fibroblast,fibroblast,CL:0000057,fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast","Basal, Alveolar Epithelial Type 1, Adventitial Fibroblast, Alveolar Fibroblast",Adventitial Fibroblast,"Adventitial Fibroblast, Alveolar Fibroblast"
1142,1142,1142,1142,Lung,3,0.5,"TFPI,PKHD1L1,PROX1,PPFIBP1,IGFBP7",Lymphatic,,,immune cell,Lymphatic,"Basal, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Lymphatic, Alveolar Fibroblast",Lymphatic,Lymphatic
1143,1143,1143,1143,Lung,3,0.5,"APOC1,VSIG4,C1QB,MARCO,OLR1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,"Macrophage, Proliferating Macrophage","Signaling Alveolar Epithelial Type 2, Lipofibroblast, Mesothelial, Macrophage, Proliferating Macrophage, TREM2+ Dendritic",Macrophage,Macrophage
1144,1144,1144,1144,Lung,3,0.5,"FCGR3A,NKG7,CD247,SPON2,PYHIN1",Natural Killer,natural killer cell,CL:0000623,t/nk cell,"Natural Killer, Proliferating NK/T","Natural Killer, CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer T, Proliferating NK/T",Natural Killer,Natural Killer
1145,1145,1145,1145,Lung,3,0.5,"SSR4,MANF,MZB1,POU2AF1,PRDX4",Plasma,plasma cell,CL:0000786,b cell,Plasma,"Club, Goblet, Serous, Plasma, Plasmacytoid Dendritic",Plasma,Plasma
1146,1146,1146,1146,Lung,3,0.5,"SFTPA2,SLC34A2,LAMP3,ABCA3,SFTPC",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,"Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2","Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2, Myeloid Dendritic Type 1, Platelet/Megakaryocyte",Alveolar Epithelial Type 2,Alveolar Epithelial Type 2
1147,1147,1147,1147,Lung,3,0.5,"CPA3,VWA5A,GATA2,CD44,GRAP2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,"Basophil/Mast 1, Basophil/Mast 2","Basophil/Mast 1, Basophil/Mast 2, Capillary, Capillary Intermediate 1, Alveolar Epithelial Type 2, Signaling Alveolar Epithelial Type 2",Basophil/Mast 1,Basophil/Mast 2
1148,1148,1148,1148,Lung,3,0.5,"AIF1,IFITM2,LST1,COTL1,FCN1",CD16+ Monocyte,,,macrophage/monocyte,"Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte, TREM2+ Dendritic","Macrophage, Myeloid Dendritic Type 2, IGSF21+ Dendritic, EREG+ Dendritic, TREM2+ Dendritic, Classical Monocyte, Nonclassical Monocyte, Intermediate Monocyte",Nonclassical Monocyte,"Macrophage, Classical Monocyte"
1149,1149,1149,1149,Lung,3,0.5,"NOSTRIN,CD81,FLNB,BTNL9,CDH5",Capillary,,,blood vessel cell,"Capillary, Capillary Intermediate 1, Capillary Intermediate 2","Capillary, Capillary Intermediate 2, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2, Macrophage, Proliferating Macrophage, IGSF21+ Dendritic, TREM2+ Dendritic, Ciliated, Neuroendocrine, Vein, Mesothelial, Plasmacytoid Dendritic, Artery",Capillary,Capillary
1150,1150,1150,1150,Lung,3,0.5,"GZMH,GZMA,CCL5,RPS27,CD3D",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,"CD8+ T Cells, Natural Killer T, Natural Killer","CD8+ Memory/Effector T, CD8+ Naive T, Natural Killer, Proliferating NK/T",CD8+ Naive T,"CD8+ Memory/Effector T, CD8+ Naive T, CD4+ Memory/Effector T"
1151,1151,1151,1151,Lung,3,0.5,"CEACAM6,PIGR,C16orf89,KIAA1324,CTSE",Club,club cell,CL:0000158,epithelial cell,"Club, Goblet, Alveolar Epithelial Type 2","Club, Goblet, Alveolar Epithelial Type 1, Signaling Alveolar Epithelial Type 2",Club,"Club, Goblet, Alveolar Epithelial Type 2"
1152,1152,1152,1152,Lung,3,0.5,"LTBP1,BGN,ITGBL1,COL1A2,ASPN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,"Myofibroblast, Fibromyocyte, Vascular Smooth Muscle","Myofibroblast, Vascular Smooth Muscle, Pericyte",Myofibroblast,"Myofibroblast, Vascular Smooth Muscle, Pericyte, Fibromyocyte"
