,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
1078,1078,1078,Lung,3,0.25,"TPSB2,ARHGAP15",Immune (mast cell),mast cell,CL:0000097,granulocyte,20. Mast cell,Mast Cells,Mast cells,Fibroblasts,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,fibroblast,CL:0000057,0,0,0,10
1079,1079,1079,Lung,3,0.25,"LPP,EBF1",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",21. B cell,B cells,Alveolar fibroblasts,Lymphocytes,b cell,CL:0000236,b cell,CL:0000236,alveolar adventitial fibroblast,CL:4028006,lymphocyte,CL:0000542,-1,-1,-1,-1
1080,1080,1080,Lung,3,0.25,"EGFL7,PECAM1",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,22. Endothelial cell,Endothelial Cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
1081,1081,1081,Lung,3,0.25,"ARHGAP6,RBMS3",Fibroblast,fibroblast,CL:0000057,fibroblast,23. Fibroblast,Fibroblast Cells,Smooth Muscle Cells,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,smooth muscle cell,CL:0000192,fibroblast,CL:0000057,0,0,-1,0
1082,1082,1082,Lung,3,0.25,"FKBP5,CD74",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",24. Immune cell (APC),B Cells,Macrophages,Immune cells,b cell,CL:0000236,professional antigen presenting cell,CL:0000145,macrophage,CL:0000235,leukocyte,CL:0000738,-1,-1,-1,-1
1083,1083,1083,Lung,3,0.25,"EBF1,PLIN2",Adipocyte,fat cell,CL:0000136,fat cell,25. Adipocyte,Adipocytes,Adipocytes,Alveolar type II cells,adipocyte,CL:0000136,adipocyte,CL:0000136,adipocyte,CL:0000136,pulmonary alveolar type 2 cell,CL:0002063,0,0,0,-1
1084,1084,1084,Lung,3,0.25,HOPX,Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,1. Neuronal cells,Astrocytes,Alveolar Epithelial Cells Type 1,Alveolar macrophages,astrocyte,CL:0000127,neuronal receptor cell,CL:0000006,pulmonary alveolar type 1 cell,CL:0002062,alveolar macrophage,CL:0000583,-1,-1,0,-1
1085,1085,1085,Lung,3,0.25,NKX2-1,Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,2. Thyroid epithelial cells,Lung Epithelial Cells,Alveolar Epithelial Cells Type 2,Type II pneumocytes,epithelial cell of lung,CL:0000082,epithelial cell of thyroid gland,CL:0002257,pulmonary alveolar type 1 cell,CL:0002062,type II pneumocyte differentiation,GO:0060510,2,-1,3,-1
1086,1086,1086,Lung,3,0.25,FAS,B cell_memory,memory B cell,CL:0000787,b cell,3. T lymphocytes,T Cells,Lymphocytes,Fibroblasts,t cell,CL:0000084,T cell,CL:0000084,lymphocyte,CL:0000542,fibroblast,CL:0000057,-1,-1,4,-1
1087,1087,1087,Lung,3,0.25,"FAM92B,TUBA1A",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,4. Fibroblasts,Neurons,Neuronal Cells,Ciliated epithelial cells,neuron,CL:0000540,fibroblast,CL:0000057,neuronal receptor cell,CL:0000006,ciliated epithelial cell,CL:0000067,10,-1,-1,0
1088,1088,1088,Lung,3,0.25,SCGB1A1,Club Epithelial,club cell,CL:0000158,epithelial cell,5. Club cells,Club Cells,Club Cells,Type II pneumocytes,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,type II pneumocyte differentiation,GO:0060510,0,0,0,-1
1089,1089,1089,Lung,3,0.25,"CCN2,IGFBP3,FBN1,COL6A1,COL5A2,IL33",Fibroblast,fibroblast,CL:0000057,fibroblast,6. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
1090,1090,1090,Lung,3,0.25,PROX1,Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,7. Lymphatic endothelial cells,Lymphatic Endothelial Cells,Lymphatic endothelial cells,lymphatic endothelial cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,0,0,0,0
1091,1091,1091,Lung,3,0.25,"CD163,MS4A6A,MS4A4A,CPM,CD36",Macrophage,macrophage,CL:0000235,macrophage/monocyte,8. Macrophages,Macrophages,Macrophages,"macrophages, B cells",macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,B cell,CL:0000236,0,0,0,-1
1092,1092,1092,Lung,3,0.25,TPSAB1,Mast Cell,mast cell,CL:0000097,granulocyte,9. Mast cells,Mast Cells,Mast cells,mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
1093,1093,1093,Lung,3,0.25,"ACTA2,PDGFRB",Pericyte,pericyte,CL:0000669,pericyte,10. Myofibroblasts,Myofibroblasts,Pericytes,"smooth muscle cells, fibroblasts",myofibroblast cell,CL:0000186,myofibroblast cell,CL:0000186,pericyte,CL:0000669,muscle fibroblast,CL:1001609,-1,-1,0,-1
1094,1094,1094,Lung,3,0.25,"ACTG2,SMTN,MYOCD",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,11. Smooth muscle cells,Smooth Muscle Cells,Smooth muscle cells,smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
1095,1095,1095,Lung,3,0.25,"PTPRC,CD3G,TRAC",T cell,T cell,CL:0000084,t/nk cell,12. T lymphocytes,T Cells,T lymphocytes,T cells,t cell,CL:0000084,T cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,0,0,0,0
1096,1096,1096,Lung,3,0.25,"VWF,NOSTRIN",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,13. Endothelial cells,Endothelial Cells,Endothelial cells,endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
1097,1097,1097,Lung,3,0.25,"SFTPB,SLC34A2",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,14. Alveolar type II cells,Type II Pneumocytes,Alveolar epithelial cells,"alveolar type II cells, surfactant-producing cells",type II pneumocyte differentiation,GO:0060510,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,fetal pre-type II pulmonary alveolar epithelial cell,CL:4040003,-1,0,1,1
1098,1098,1098,Lung,3,0.25,"S100A12,MMP25",neutrophil,neutrophil,CL:0000775,granulocyte,15. Neutrophils,Neutrophils,Neutrophils,neutrophils,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,neutrophil,CL:0000775,0,0,0,0
1099,1099,1099,Lung,3,0.25,"CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,16. T lymphocytes,T Cells,T lymphocytes,T cells,t cell,CL:0000084,T cell,CL:0000084,T cell,CL:0000084,t cell,CL:0000084,3,3,3,3
1100,1100,1100,Lung,3,0.25,"CD3E,KLRD1","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. Natural killer cells,Natural Killer Cells,T cell,T cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,t cell,CL:0000084,t cell,CL:0000084,-1,-1,3,3
1101,1101,1101,Lung,3,0.25,"KLRD1,KLRB1",nk cell,natural killer cell,CL:0000623,t/nk cell,18. Natural killer cells,Natural Killer Cells,Natural killer T cell,Natural killer cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,0,0,0,0
1102,1102,1102,Lung,3,0.25,"ADAMTS4,ZNF385D",bronchial vessel endothelial cell,,,endothelial cell,19. Chondrocytes,Chondrocytes,Fibroblast,Fibroblasts,chondrocyte,CL:0000138,chondrocyte,CL:0000138,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1103,1103,1103,Lung,3,0.25,"HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,20. Muscle cells,Cardiomyocytes,Smooth muscle cell,Endothelial cells,fetal cardiomyocyte,CL:0002495,muscle cell,CL:0000187,smooth muscle cell,CL:0000192,endothelial cell,CL:0000115,-1,2,0,-1
1104,1104,1104,Lung,3,0.25,"C1R,IGFBP6",adventitial cell,adventitial cell,CL:0002503,adventitial cell,21. Complement system proteins,Monocytes,Endothelial cell,Antigen presenting cells,monocyte,CL:0000576,visual system neuron,CL:0008028,endothelial cell,CL:0000115,professional antigen presenting cell,CL:0000145,-1,-1,-1,-1
1105,1105,1105,Lung,3,0.25,"MRC1,ACP5",macrophage,macrophage,CL:0000235,macrophage/monocyte,22. Macrophages,Osteoclasts,Macrophage,Macrophages,osteoclast,CL:0000092,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,3,0,0,0
1106,1106,1106,Lung,3,0.25,"HPGDS,GATA2",basophil,basophil,CL:0000767,granulocyte,23. Mast cells or Basophils,Eosinophils,Dendritic cell,Epithelial cells,eosinophil,CL:0000771,basophil mast progenitor cell,CL:0002028,dendritic cell,CL:0000451,epithelial cell,CL:0000066,-1,-1,-1,12
1107,1107,1107,Lung,3,0.25,"FCN1,COTL1",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,24. Dendritic cells,Monocytes,Monocyte,Fibroblasts,monocyte,CL:0000576,dendritic cell,CL:0000451,monocyte,CL:0000576,fibroblast,CL:0000057,1,4,1,12
1108,1108,1108,Lung,3,0.25,"SOX17,GJA5",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,25. Endothelial cells,Endothelial Cells,Endothelial cell,Immune cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,leukocyte,CL:0000738,3,3,3,-1
1109,1109,1109,Lung,3,0.25,"CAPS,RSPH1",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,1. Epithelial cells,Ciliated Epithelial Cells,Ciliated cell,Ciliated cells,ciliated epithelial cell,CL:0000067,epithelial cell,CL:0000066,ciliated cell,CL:0000064,ciliated cell,CL:0000064,1,2,2,2
1110,1110,1110,Lung,3,0.25,"CLEC5A,FCER1A",dendritic cell,dendritic cell,CL:0000451,dendritic cell,2. Dendritic cells,Basophils and/or Dendritic Cells,Macrophage,Dendritic Cells,dendritic cell,CL:0000451,dendritic cell,CL:0000451,macrophage,CL:0000235,dendritic cell,CL:0000451,0,0,-1,0
1111,1111,1111,Lung,3,0.25,"SCGB1A1,SERPINB3",respiratory goblet cell,respiratory goblet cell,CL:0002370,epithelial cell,3. Club cells,Club Cells,Club Cell,"Clara Cells, Goblet Cells",club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,respiratory goblet cell,CL:0002370,-1,-1,-1,0
1112,1112,1112,Lung,3,0.25,"IGFBP2,KRT17",basal cell,basal cell,CL:0000646,stem cell,4. Keratinocytes,Basal Cells,Basal Cell,Alveolar Epithelial Cells,basal cell,CL:0000646,keratinocyte,CL:0000312,basal cell,CL:0000646,pulmonary alveolar epithelial cell,CL:0000322,0,-1,0,-1
1113,1113,1113,Lung,3,0.25,"IGHG2,JCHAIN",plasma cell,plasma cell,CL:0000786,b cell,5. Plasma cells,Plasma Cells,Plasma Cell,"B Cells, Plasma Cells",plasma cell,CL:0000786,plasma cell,CL:0000786,plasma cell,CL:0000786,plasma cell,CL:0000786,0,0,0,0
1114,1114,1114,Lung,3,0.25,"BLK,CD19",b cell,B cell,CL:0000236,b cell,6. B cells,B Cells,B Cell,B Cells,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,0,0,0,0
1115,1115,1115,Lung,3,0.25,"C6orf58,PRR4",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,secretory cell,7. Salivary gland cells,Salivary Gland Cells,Mucinous Cell,Unknown Cell Type,salivary gland cell,CL:0009005,salivary gland cell,CL:0009005,cell,CL:0000000,type B pancreatic cell,CL:0000169,-1,-1,3,-1
1116,1116,1116,Lung,3,0.25,"FCGR3A,LST1",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage/monocyte,8. Natural Killer cells,Natural Killer Cells / Monocytes,Natural Killer Cell,Natural Killer Cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,-1,-1,-1,-1
1117,1117,1117,Lung,3,0.25,"LRRC32,VWF",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell,9. Endothelial cells,Endothelial Cells,Endothelial Cell,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
1118,1118,1118,Lung,3,0.25,"EDNRB,EMCN",capillary aerocyte,,,epithelial cell,10. Melanocytes,Endothelial Cells,Endothelial Cell,Immune Cells,endothelial cell,CL:0000115,melanocyte,CL:0000148,endothelial cell,CL:0000115,leukocyte,CL:0000738,-1,-1,-1,-1
1119,1119,1119,Lung,3,0.25,"NTM,MS4A15",type i pneumocyte,type I pneumocyte,CL:0002062,epithelial cell,11. Schwann cells,Neurons,Fibroblast,Immune Cells,neuron,CL:0000540,schwann cell,CL:0002573,fibroblast,CL:0000057,leukocyte,CL:0000738,9,-1,9,-1
1120,1120,1120,Lung,3,0.25,"C7,TIMP3",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell,12. Macrophages,Fibroblasts,Fibroblast,Alveolar epithelial cells,fibroblast,CL:0000057,macrophage,CL:0000235,fibroblast,CL:0000057,pulmonary alveolar epithelial cell,CL:0000322,7,-1,7,-1
1121,1121,1121,Lung,3,0.25,"FBLN1,PTGDS",alveolar fibroblast,,,fibroblast,13. Fibroblasts,Fibroblasts,Fibroblast,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1122,1122,1122,Lung,3,0.25,"PROX1,HOXD9",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,14. Lymphatic endothelial cells,Hepatic Stellate Cells/Lymphatic Endothelial Cells,Lymphatic endothelial cell,Endothelial cells,hepatic stellate cell,CL:0000632,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,CL:0000115,-1,0,0,2
1123,1123,1123,Lung,3,0.25,"CRYAB,LMOD1",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,muscle cell,15. Smooth muscle cells,Vascular Smooth Muscle Cells,Smooth muscle cell,Fibroblasts,vascular associated smooth muscle cell,CL:0000359,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,fibroblast,CL:0000057,-1,2,2,9
1124,1124,1124,Lung,3,0.25,"CLEC4C,FAM129C",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell,16. Plasmacytoid dendritic cells,Plasmacytoid Dendritic Cells,Dendritic cell,Dendritic cells,plasmacytoid dendritic cell,CL:0000784,plasmacytoid dendritic cell,CL:0000784,dendritic cell,CL:0000451,dendritic cell,CL:0000451,0,0,1,1
1125,1125,1125,Lung,3,0.25,"WFDC2,PIGR",club cell,club cell,CL:0000158,epithelial cell,17. Epithelial cells,Goblet Cells,Epithelial cell,Airway epithelial cells,goblet cell,CL:0000160,epithelial cell,CL:0000066,epithelial cell,CL:0000066,respiratory epithelial cell,CL:0002368,-1,2,2,3
1126,1126,1126,Lung,3,0.25,"ACKR1,SPARCL1",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell,18. Endothelial cells,Endothelial Cells,Endothelial cell,Immune cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,leukocyte,CL:0000738,3,3,3,-1
1127,1127,1127,Lung,3,0.25,"PDGFRB,MYH11",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,muscle cell,19. Smooth muscle cells,Pericytes,Pericyte,Pericytes,pericyte,CL:0000669,smooth muscle cell,CL:0000192,pericyte,CL:0000669,pericyte,CL:0000669,-1,1,-1,-1
1128,1128,1128,Lung,3,0.25,"SYT4,AC005821.1",myofibroblast cell,myofibroblast cell,CL:0000186,myofibroblast cell,20. Neurons,Neurons,Neuroendocrine cell,Neurons,neuron,CL:0000540,neuron,CL:0000540,neuroendocrine cell,CL:0000165,neuron,CL:0000540,9,9,-1,9
1129,1129,1129,Lung,3,0.25,"PPP1R14A,INMT",pericyte cell,pericyte,CL:0000669,pericyte,21. Muscle cells,Endocrine Cells,Smooth muscle cell,Smooth muscle cells,endocrine cell,CL:0000163,muscle cell,CL:0000187,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,-1,14,-1,-1
1130,1130,1130,Lung,3,0.25,"PRG4,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,epithelial cell,22. Cartilage cells,Chondrocytes,Secretory Cells,Lung epithelial cells,chondrocyte,CL:0000138,chondrocyte,CL:0000138,secretory cell,CL:0000151,epithelial cell of lung,CL:0000082,-1,-1,-1,-1
1131,1131,1131,Lung,3,0.25,"SCN7A,SGIP1",fibroblast,fibroblast,CL:0000057,fibroblast,23. Neurons,Neurons,Ionocytes,Neuronal cells,neuron,CL:0000540,neuron,CL:0000540,ionocyte,CL:0005006,neuronal receptor cell,CL:0000006,10,10,-1,-1
1132,1132,1132,Lung,3,0.25,"LILRA1,FGL2",intermediate monocyte,intermediate monocyte,CL:0002393,macrophage/monocyte,24. Monocytes,Natural killer cells / Monocytes,Alveolar Macrophages,Immune cells,natural killer cell,CL:0000623,monocyte,CL:0000576,alveolar macrophage,CL:0000583,leukocyte,CL:0000738,-1,1,-1,3
1133,1133,1133,Lung,3,0.25,"ATP6V1G3,ASCL3",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,epithelial cell,25. Osteoclasts,Epithelial Cells of Stomach,Basal Cells,Neuroendocrine cells,epithelial cell of stomach,CL:0002178,osteoclast,CL:0000092,basal cell,CL:0000646,neuroendocrine cell,CL:0000165,-1,-1,-1,-1
1134,1134,1134,Lung,3,0.5,"AGER,ARHGEF26,RTKN2,LAMA3,EMP2",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,epithelial cell,1. Fibroblast,Endothelial cells,Alveolar Type I Cells,Endothelial cells,endothelial cell,CL:0000115,fibroblast,CL:0000057,pulmonary alveolar type 1 cell,CL:0002062,endothelial cell,CL:0000115,16,9,0,16
1135,1135,1135,Lung,3,0.5,"CD22,BANK1,SP140,BLK,CD79A",B,B cell,CL:0000236,b cell,2. B cell,B cells,B Cells,B cells,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,0,0,0,0
1136,1136,1136,Lung,3,0.5,"PERP,KRT15,KRT5,DST,KRT17",Basal,basal cell,CL:0000646,stem cell,3. Epithelial cell,Basal cells,Basal Stem Cells,Keratinocytes,basal cell,CL:0000646,epithelial cell,CL:0000066,respiratory basal cell,CL:0002633,keratinocyte,CL:0000312,0,17,-1,-1
1137,1137,1137,Lung,3,0.5,"VCAN,S100A12,CSF3R,METTL9,CD99",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,macrophage/monocyte,4. Neutrophil,Monocytes or Macrophages,Monocytes,T cells,macrophage,CL:0000235,neutrophil,CL:0000775,monocyte,CL:0000576,t cell,CL:0000084,3,-1,1,7
1138,1138,1138,Lung,3,0.5,"BCL11B,CD6,MAL,ITK,MALAT1",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,5. T cell,T cells,T Cells,Ciliated cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,ciliated cell,CL:0000064,3,3,3,-1
1139,1139,1139,Lung,3,0.5,"C20orf85,RSPH1,FAM92B,CDHR3,FANK1",Ciliated,ciliated cell,CL:0000064,ciliated cell,6. Unknown (No specific cell type associated),Ciliated cells,Ciliated Epithelial Cells,Club cells,ciliated cell,CL:0000064,neuron associated cell,CL:0000095,ciliated epithelial cell,CL:0000067,club cell,CL:0000158,0,-1,-1,-1
1140,1140,1140,Lung,3,0.5,"HLA-DQA1,FPR3,CLEC10A,GPR183,MS4A6A",Dendritic,dendritic cell,CL:0000451,dendritic cell,7. B cell,Dendritic cells,Dendritic Cells,Dendritic Cells,dendritic cell,CL:0000451,b cell,CL:0000236,dendritic cell,CL:0000451,dendritic cell,CL:0000451,0,-1,0,0
1141,1141,1141,Lung,3,0.5,"FBLN1,ABLIM1,DCN,C1R,CFD",Fibroblast,fibroblast,CL:0000057,fibroblast,8. Fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
1142,1142,1142,Lung,3,0.5,"TFPI,PKHD1L1,PROX1,PPFIBP1,IGFBP7",Lymphatic,,,immune cell,9. Endothelial cell,Lymphatic endothelial cells,Endothelial Cells,Endothelial cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
1143,1143,1143,Lung,3,0.5,"APOC1,VSIG4,C1QB,MARCO,OLR1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,10. Macrophage,Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,0,0,0,0
1144,1144,1144,Lung,3,0.5,"FCGR3A,NKG7,CD247,SPON2,PYHIN1",Natural Killer,natural killer cell,CL:0000623,t/nk cell,11. Natural Killer Cell,Natural killer cells,Natural Killer (NK) Cells,Natural Killer Cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,0,0,0,0
1145,1145,1145,Lung,3,0.5,"SSR4,MANF,MZB1,POU2AF1,PRDX4",Plasma,plasma cell,CL:0000786,b cell,12. Plasma cell,Plasma cells,Plasma Cells,Plasma Cells,plasma cell,CL:0000786,plasma cell,CL:0000786,plasma cell,CL:0000786,plasma cell,CL:0000786,0,0,0,0
1146,1146,1146,Lung,3,0.5,"SFTPA2,SLC34A2,LAMP3,ABCA3,SFTPC",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,13. Alveolar epithelial type II cell,Alveolar type II cells,Alveolar Type II Cells,Alveolar Epithelial Cells,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,0,0,0,1
1147,1147,1147,Lung,3,0.5,"CPA3,VWA5A,GATA2,CD44,GRAP2",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,14. Mast cell,Mast cells,Mast Cells,Mast Cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,-1,-1,-1
1148,1148,1148,Lung,3,0.5,"AIF1,IFITM2,LST1,COTL1,FCN1",CD16+ Monocyte,,,macrophage/monocyte,15. Macrophage,Monocytes,Monocytes,Monocytes,monocyte,CL:0000576,macrophage,CL:0000235,monocyte,CL:0000576,monocyte,CL:0000576,-1,-1,-1,-1
1149,1149,1149,Lung,3,0.5,"NOSTRIN,CD81,FLNB,BTNL9,CDH5",Capillary,,,blood vessel cell,16. Endothelial cell,Endothelial cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,-1,-1,-1,-1
1150,1150,1150,Lung,3,0.5,"GZMH,GZMA,CCL5,RPS27,CD3D",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. T cell,Cytotoxic T cells,Cytotoxic T cells,Cytotoxic T Cells,cytotoxic t cell,CL:0000910,t cell,CL:0000084,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,-1,3,-1,-1
1151,1151,1151,Lung,3,0.5,"CEACAM6,PIGR,C16orf89,KIAA1324,CTSE",Club,club cell,CL:0000158,epithelial cell,18. Epithelial cell,Goblet cells,Epithelial cells,Mucous Cells,goblet cell,CL:0000160,epithelial cell,CL:0000066,epithelial cell,CL:0000066,mucus secreting cell,CL:0000319,-1,2,2,-1
1152,1152,1152,Lung,3,0.5,"LTBP1,BGN,ITGBL1,COL1A2,ASPN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,19. Fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1153,1153,1153,Lung,3,0.5,"NPC2,IRF4,IRF7,PLD4,GZMB",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,20. Dendritic cell,Dendritic cells,Plasmacytoid dendritic cells,Cytotoxic T Cells,dendritic cell,CL:0000451,dendritic cell,CL:0000451,plasmacytoid dendritic cell,CL:0000784,cytotoxic t cell,CL:0000910,1,1,0,-1
1154,1154,1154,Lung,3,0.5,"STMN1,TPX2,H2AFZ,ANLN,NUSAP1",Proliferating Macrophage,,,macrophage/monocyte,21. Proliferating cell (possibly cancer cell),Mitotic cells or Proliferating cells,Proliferating cells,Proliferating Cells,cycling B cell,CL:4033068,cycling B cell,CL:4033068,cycling B cell,CL:4033068,cycling B cell,CL:4033068,-1,-1,-1,-1
1155,1155,1155,Lung,3,0.5,"H2AFV,KIF2C,AURKB,UBE2C,CENPF",Proliferating NK/T,,,t/nk cell,22. Proliferating cell (possibly cancer cell),Mitotic cells or Proliferating cells,Proliferating cells,Proliferating Cells,cycling B cell,CL:4033068,cycling B cell,CL:4033068,cycling B cell,CL:4033068,cycling B cell,CL:4033068,-1,-1,-1,-1
1156,1156,1156,Lung,3,0.5,"COL15A1,SPRY1,ZNF385D,EMCN,INHBB",Bronchial Vessel,,,bronchial cell,23. Endothelial cell,Vascular smooth muscle cells,Pericytes,Endothelial Cells,vascular associated smooth muscle cell,CL:0000359,endothelial cell,CL:0000115,pericyte,CL:0000669,endothelial cell,CL:0000115,-1,-1,-1,-1
1157,1157,1157,Lung,3,0.5,"SAA1,MUC5B,MSMB,SCGB3A1,WFDC2",Mucous,,,mucosal cell,24. Epithelial cell,Club cells,Club cells,Club Cells,club cell,CL:0000158,epithelial cell,CL:0000066,club cell,CL:0000158,club cell,CL:0000158,-1,-1,-1,-1
