,Unnamed: 0.3,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,simuround,tissue,noise,marker,manual_annotation,manual_CLname,manual_CLID,gpt-4o-2024-08-06_annotation,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_annotation,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_annotation,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_CLID,gpt-4-0613_Clname,gpt-4-turbo-2024-04-09_Clname,gpt-4o-2024-08-06_Clname,gpt-4o-mini-2024-07-18_Clname,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
561,561,561,561,561,2,Lung,0.25,"KIT,GENE50,VWA5A,C1orf186,CPA3,HPGDS,MS4A2,TPSB2,GENE85,TPSAB1,RGS13,GATA2",Mast cells,mast cell,CL:0000097,Mast Cells,CL:0000097,Mast cells,CL:0000097,Mast cells,7. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,0,0,0,0
562,562,562,562,562,2,Lung,0.25,"TPM2,PLN,LMOD1,IGFBP7,FLNA,GENE88,GENE28,ACTG2,SELM,PPP1R14A,DES,NEXN",Fibromyocytes,,,Smooth Muscle Cells,CL:0000192,Smooth muscle cells,CL:0000192,Cardiac muscle cells,8. Smooth muscle cells,CL:0000746,CL:0000192,cardiac muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,-1,-1,-1,-1
563,563,563,563,563,2,Lung,0.25,"S100A16,EID1,ECSCR,GENE93,MARCKS,TUBB,ARPC1A,GENE18,HMGN1,LSM2,COX20,HMGN2",Lymphatic EC proliferating,,,Epithelial Cells,CL:0000066,Clara cells,CL:0000158,Neurons,9. Endothelial cells,CL:0000540,CL:0000115,neuron,endothelial cell,epithelial cell,club cell,-1,-1,-1,-1
564,564,564,564,564,2,Lung,0.25,"FBXL7,GENE57,LDB2,TSHZ2,MMRN1,PKHD1L1,SEMA3A,KALRN,ST6GALNAC3,PPFIBP1,CD36,GENE32",Endothelial cell (lymphatic),endothelial cell of lymphatic vessel,CL:0002138,Endothelial Cells,CL:0000115,Fibroblasts,CL:0000057,Neurons,10. Endothelial cells,CL:0000540,CL:0000115,neuron,endothelial cell,endothelial cell,fibroblast,10,2,2,8
565,565,565,565,565,2,Lung,0.25,"LMO7,RAB11FIP1,EMP2,GENE32,NCKAP5,RBMS3,NTM,KHDRBS2,GENE6,LIMCH1,LAMA3,ST6GALNAC5",Epithelial cell (alveolar type I),type I pneumocyte,CL:0002062,Mesothelial Cells,CL:0000077,Endothelial cells,CL:0000115,Epithelial cells,11. Endothelial cells,CL:0000066,CL:0000115,epithelial cell,endothelial cell,mesothelial cell,endothelial cell,3,16,9,16
566,566,566,566,566,2,Lung,0.25,"MACROD2,AUTS2,GENE30,ZNF385B,SFTPC,ABCA3,ANK3,GENE17,SFTPB,PDE4D,LRRK2,ERBB4",Epithelial cell (alveolar type II),type II pneumocyte,CL:0002063,Alveolar Type II Cells,CL:0002063,Type II pneumocytes,GO:0060510,Alveolar type II cells,12. Alveolar type II cells,CL:0002063,CL:0002063,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,type II pneumocyte differentiation,0,0,0,-1
567,567,567,567,567,2,Lung,0.25,"MACROD2,GLIS3,SSBP2,GENE67,EYA2,XPR1,RBMS3,KRT17,GENE49,TP63,FAF1,CACHD1",Epithelial cell (basal),basal cell,CL:0000646,Alveolar Type II Cells,CL:0002063,Type I pneumocytes,GO:0060509,Epithelial cells,13. Squamous epithelial cells,CL:0000066,CL:0000076,epithelial cell,squamous epithelial cell,pulmonary alveolar type 2 cell,type I pneumocyte differentiation,17,-1,-1,-1
568,568,568,568,568,2,Lung,0.25,"TMEM232,DNAH12,CFAP54,DNAH7,STK33,HYDIN,GENE56,CDHR3,GENE60,LRRIQ1,AGBL4,C4orf22",Epithelial cell (ciliated),ciliated epithelial cell,CL:0000067,Ciliated Cells,CL:0000064,Ciliated epithelial cells,CL:0000067,Ciliated cells,14. Ciliated epithelial cells,CL:0000064,CL:0000067,ciliated cell,ciliated epithelial cell,ciliated cell,ciliated epithelial cell,1,0,1,0
569,569,569,569,569,2,Lung,0.25,"NEDD4L,MACROD2,SCGB3A2,CDK14,GENE78,GENE74,MECOM,BMPR1B,KIAA1217,SFTPB,ERBB4,KIAA1324",Epithelial cell (club),club cell,CL:0000158,Club Cells,CL:0000158,Goblet cells,CL:0000160,Secretory cells,15. Alveolar type II cells,CL:0000151,CL:0002063,secretory cell,pulmonary alveolar type 2 cell,club cell,goblet cell,2,-1,0,-1
570,570,570,570,570,2,Lung,0.25,"GENE13,PDK1,FBXW7,ARHGAP15,PLCG2,ST6GAL1,GENE88,CREB3L2,FCHSD2,RALGPS2,DENND5B,MEF2C",Immune (B cell),B cell,CL:0000236,"Dendritic Cells, Macrophages",CL:0002009,lung epithelial cells,CL:0000082,T cells,16. Endothelial cells,CL:0000084,CL:0000115,t cell,endothelial cell,macrophage dendritic cell progenitor,epithelial cell of lung,-1,-1,-1,-1
571,571,571,571,571,2,Lung,0.25,"GENE21,PIP4K2A,B2M,FYN,GENE91,SKAP1,ARHGAP15,PRKCH,KLRD1,PARP8,AOAH,CD247",Immune (NK cell),natural killer cell,CL:0000623,T-Cells,CL:0000084,immune cells,CL:0000738,T cells,17. T cells,CL:0000084,CL:0000084,t cell,t cell,T cell,leukocyte,-1,-1,-1,4
572,572,572,572,572,2,Lung,0.25,"GENE45,FYN,FKBP5,GENE93,BCL2,PTPRC,SYTL3,ARHGAP15,PARP8,THEMIS,ITK,SKAP1",Immune (T cell),T cell,CL:0000084,"T-Cells, Dendritic Cells",CL:0000916,lung stromal cells,CL:0000499,T cells,18. T cells,CL:0000084,CL:0000084,t cell,t cell,dendritic epidermal T cell,stromal cell,0,0,-1,-1
573,573,573,573,573,2,Lung,0.25,"ZEB2,DOCK8,FMNL2,GPCPD1,SLC11A1,PPARG,RNF149,GENE87,TFRC,GENE88,PLXDC2,MSR1",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,Monocyte-derived Dendritic Cells,CL:0011031,macrophages,CL:0000235,Macrophages,19. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,monocyte-derived dendritic cell,macrophage,2,2,-1,2
574,574,574,574,574,2,Lung,0.25,"KIT,SAMSN1,GENE27,IL18R1,FER,GENE80,TPSB2,SLC24A3,SRGN,SYTL3,ARHGAP15,TPSAB1",Immune (mast cell),mast cell,CL:0000097,Mast Cells,CL:0000097,T cells,CL:0000084,Mast cells,20. Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,t cell,0,0,0,12
575,575,575,575,575,2,Lung,0.25,"GENE39,CALD1,INPP4B,GENE24,CACNA1C,TPM1,PRKG1,ACTA2,DMD,EBF1,LPP,MYH11",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192",Smooth Muscle Cells,CL:0000192,B cells,CL:0000236,Smooth muscle cells,21. Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,b cell,-1,-1,-1,-1
576,576,576,576,576,2,Lung,0.25,"PTPRB,PTPRM,GENE61,TCF4,LDB2,GENE35,ST6GALNAC3,TIMP3,PECAM1,CALCRL,EPAS1,EGFL7",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,Vascular Endothelial Cells,CL:0002139,endothelial cells,CL:0000115,Endothelial cells,22. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell of vascular tree,endothelial cell,1,1,0,1
577,577,577,577,577,2,Lung,0.25,"GENE15,LAMA2,PLEKHH2,ROBO2,LSAMP,RBMS3,PRKG1,ARHGAP6,RORA,SLIT2,PLXDC2,GENE97",Fibroblast,fibroblast,CL:0000057,Fibroblasts,CL:0000057,fibroblasts,CL:0000057,Neurons,23. Endothelial cells,CL:0000540,CL:0000115,neuron,endothelial cell,fibroblast,fibroblast,10,-1,0,0
578,578,578,578,578,2,Lung,0.25,"TBXAS1,ZEB2,GENE54,FKBP5,CD74,PIK3R5,CHST11,SRGN,PLXDC2,GENE14,SLC8A1,CTSB",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235",Monocyte-derived Dendritic Cells,CL:0011031,adipocytes,CL:0000136,Macrophages,24. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,monocyte-derived dendritic cell,adipocyte,-1,-1,-1,-1
579,579,579,579,579,2,Lung,0.25,"PLIN2,GHR,ADIPOQ,LPIN1,PPARG,GENE37,PLIN1,GENE71,FOXO1,EBF1,G0S2,ACSL1",Adipocyte,fat cell,CL:0000136,Adipocytes,CL:0000136,smooth muscle cells,CL:0000192,Adipocytes,25. Adipocytes,CL:0000136,CL:0000136,adipocyte,adipocyte,adipocyte,smooth muscle cell,0,0,0,-1
580,580,580,580,580,2,Lung,0.25,"GENE36,AGER,EMP2,CAV1,PDPN,HOPX",Alveolar Type I,type I pneumocyte,CL:0002062,Alveolar Epithelial Cells,CL:0000322,Endothelial cells,CL:0000115,Alveolar Cells Type 2,Alveolar epithelial type I cells,CL:0002062,CL:0002062,pulmonary alveolar type 1 cell,pulmonary alveolar type 1 cell,pulmonary alveolar epithelial cell,endothelial cell,0,0,1,16
581,581,581,581,581,2,Lung,0.25,"NKX2-1,SLC34A2,LAMP3,SFTPC,SFTPB,GENE23",Alveolar Type II,type II pneumocyte,CL:0002063,Alveolar Epithelial Cells Type II,CL:4040003,Type II alveolar cells,CL:0002063,Alveolar Cells Type 2,Alveolar epithelial type II cells,CL:0002062,CL:0002063,pulmonary alveolar type 1 cell,pulmonary alveolar type 2 cell,fetal pre-type II pulmonary alveolar epithelial cell,pulmonary alveolar type 2 cell,3,0,1,0
582,582,582,582,582,2,Lung,0.25,"CD24,GENE95,CXCR3,CD1c,FAS,CR2",B cell_memory,memory B cell,CL:0000787,Dendritic Cells,CL:0000451,Dendritic cells,CL:0000451,B cells,Dendritic cells,CL:0000236,CL:0000451,b cell,dendritic cell,dendritic cell,dendritic cell,3,-1,-1,-1
583,583,583,583,583,2,Lung,0.25,"TUBA1A,HYDIN,GENE93,FAM92B,GENE80,FOXJ1,DNAH5,DNAI1,DNAI2,CDHR3",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,Ciliated Epithelial Cells,CL:0000067,Ciliated epithelial cells,CL:0000067,Ciliated Cells,Multiciliated cells,CL:0000064,CL:0005012,ciliated cell,multi-ciliated epithelial cell,ciliated epithelial cell,ciliated epithelial cell,1,-1,0,0
584,584,584,584,584,2,Lung,0.25,"SCGB3A2,SCGB1A1,BPIFA1,SCGB3A1,GENE38,SLPI,MUC5B,CYP2F2",Club Epithelial,club cell,CL:0000158,Club Cells,CL:0000158,Secretory club cells,CL:0000158,Club Cells,Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,club cell,0,0,0,0
585,585,585,585,585,2,Lung,0.25,"GENE98,NEGR1,COL4A1,GENE77,GENE16,COL5A1,COL1A1,IGFBP5,FBN1,VIM,COL5A2,IL33,GENE52,HGF,COL18A1,COL6A3,GENE5,FBLN1,DCN,SLIT2,FN1,DDR2,CCN2,IGFBP3,COL6A6,GENE37,IL6,COL3A1,COL6A1,COL1A2,COL6A2",Fibroblast,fibroblast,CL:0000057,Fibroblasts,CL:0000057,Lymphatic endothelial cells,CL:0002138,Mesenchymal Cells,Fibroblasts,CL:0008019,CL:0000057,mesenchymal cell,fibroblast,fibroblast,endothelial cell of lymphatic vessel,-1,0,0,-1
586,586,586,586,586,2,Lung,0.25,"RELN,FLT4,CCL21,MMRN1,PROX1,LYVE1,GENE41",Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic Endothelial Cells,CL:0002138,Macrophages,CL:0000235,Lymphatic Endothelial Cells,Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,macrophage,0,0,0,-1
587,587,587,587,587,2,Lung,0.25,"GENE30,LYZ,GENE33,C1QA,PTPRC,LYVE1,CD68,MSR1,GENE43,SLC11A1,MERTK,CPM,CD163,MS4A6A,RBPJ,MS4A4A,CD74,CD36,GENE21,GENE60,MR1,CSF1R,MRC1",Macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Mast cells,CL:0000097,Macrophages,Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,mast cell,0,0,0,-1
588,588,588,588,588,2,Lung,0.25,"KIT,HDC,TPSB2,CD69,GENE28,FCER1A,TPSAB1",Mast Cell,mast cell,CL:0000097,Mast Cells,CL:0000097,Pericytes,CL:0000669,Mast Cells,Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,pericyte,0,0,0,-1
589,589,589,589,589,2,Lung,0.25,"MYO1B,GENE7,CSPG4,MCAM,GENE28,ACTA2,ANPEP,DES,PDGFRB",Pericyte,pericyte,CL:0000669,Pericytes,CL:0000669,Smooth muscle cells,CL:0000192,Pericytes,Pericytes,CL:0000669,CL:0000669,pericyte,pericyte,pericyte,smooth muscle cell,0,0,0,-1
590,590,590,590,590,2,Lung,0.25,"CNN1,MYOCD,GENE30,ACTN1,GENE34,GENE46,GUCY1B3,SMTN,ACTA2,ACTG2,PALLD,VCL,MYL9,GUCY1A3,MYH11,DES,TAGLN",Smooth Muscle,smooth muscle cell,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth Muscle Cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0
591,591,591,591,591,2,Lung,0.25,"TRBC1,CD3D,GENE15,CD3G,GENE81,CD69,PTPRC,CD247,NKG7,CD96,IL7R,TRAC,CD3E,THEMIS,GENE51,SKAP1",T cell,T cell,CL:0000084,T Cells,CL:0000084,T cells,CL:0000084,T cells,T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,t cell,0,0,0,0
592,592,592,592,592,2,Lung,0.25,"PTPRB,GENE94,CLDN5,NOSTRIN,LDB2,RAMP3,VWF,GENE48,EPHB4,PECAM1,BACE2,CD300LG",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,Endothelial Cells,CL:0000115,Endothelial Cells,CL:0000115,Venous Endothelial Cells,Endothelial cells,CL:0002543,CL:0000115,vein endothelial cell,endothelial cell,endothelial cell,endothelial cell,-1,1,1,1
593,593,593,593,593,2,Lung,0.25,"NAPSA,SFTPA1,SFTPA2,SFTPD,SFTA2,SFTPB,SLC34A2,PGC,HOPX,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,Alveolar Type II Cells,CL:0002063,Alveolar Cells,CL:0000583,Alveolar Cells Type 2,Alveolar epithelial type II cells,CL:0002062,CL:0002063,pulmonary alveolar type 1 cell,pulmonary alveolar type 2 cell,pulmonary alveolar type 2 cell,alveolar macrophage,3,0,0,-1
594,594,594,594,594,2,Lung,0.25,"IL1R2,S100A12,FCGR3B,CXCR2,MTND5P32,PROK2,CD177,MMP25,OLAH,MGAM",neutrophil,neutrophil,CL:0000775,Neutrophils,CL:0000775,Neutrophils,CL:0000775,Neutrophils,Neutrophils,CL:0000775,CL:0000775,neutrophil,neutrophil,neutrophil,neutrophil,0,0,0,0
595,595,595,595,595,2,Lung,0.25,"IL7R,IL32,CD3D,CD69,CD3E,TRAC,CXCR4,CD2,CD3G,TRBC2","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,T Cells,CL:0000084,T Helper Cells,CL:0000912,T cells,T cells,CL:0000084,CL:0000084,t cell,t cell,t cell,helper T cell,3,3,3,-1
596,596,596,596,596,2,Lung,0.25,"CCL5,GZMA,IL32,CCL4,NKG7,CD3D,CD2,KLRD1,CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,Cytotoxic T Cells,CL:0000910,Cytotoxic T Cells,CL:0000910,Natural Killer cells,Cytotoxic T cells,CL:0000623,CL:0000910,natural killer cell,cytotoxic t cell,cytotoxic t cell,cytotoxic t cell,-1,-1,-1,-1
597,597,597,597,597,2,Lung,0.25,"GNLY,KLRD1,GZMB,PRF1,GZMA,FGFBP2,CST7,CD247,KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,Natural Killer Cells,CL:0000623,T Cells,CL:0000084,Natural Killer cells,Natural killer cells,CL:0000623,CL:0000623,natural killer cell,natural killer cell,natural killer cell,t cell,0,0,0,-1
598,598,598,598,598,2,Lung,0.25,"RBP5,SELE,CCL14,ZNF385D,CYTL1,POSTN,PLVAP,ADAMTS4,NEURL1B,EXOC3L2",bronchial vessel endothelial cell,,,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Capillary Aerocytes,Fibroblasts,CL:4028003,CL:0000057,alveolar capillary type 2 endothelial cell,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
599,599,599,599,599,2,Lung,0.25,"ACTG2,DES,ADRA2C,FOXC2,CNN1,JPH2,MYH11,CCN5,HSPB6,AC100803.2",smooth muscle cell,smooth muscle cell,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth Muscle Cells,CL:0000192,Smooth Muscle Cells,Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,0,0,0,0
600,600,600,600,600,2,Lung,0.25,"DCN,IGFBP6,FBLN1,PLA2G2A,C1S,MFAP4,MFAP5,C1R,SERPINF1,MGP",adventitial cell,adventitial cell,CL:0002503,Fibroblasts,CL:0000057,Fibroblast,CL:0000057,Fibroblasts,Extracellular matrix-producing cells,CL:0000057,CL:0000327,fibroblast,extracellular matrix secreting cell,fibroblast,fibroblast,-1,-1,-1,-1
601,601,601,601,601,2,Lung,0.25,"C1QA,MARCO,ACP5,MS4A7,APOC1,C1QB,MRC1,APOE,VSIG4,FABP4",macrophage,macrophage,CL:0000235,Macrophages,CL:0000235,Macrophage,CL:0000235,Macrophages,Tissue resident macrophages,CL:0000235,CL:0000864,macrophage,tissue-resident macrophage,macrophage,macrophage,0,-1,0,0
602,602,602,602,602,2,Lung,0.25,"TPSB2,TPSAB1,CPA3,MS4A2,RHEX,HPGDS,KIT,CD69,GATA2,VWA5A",basophil,basophil,CL:0000767,Mast cells,CL:0000097,Mast Cell,CL:0000097,Mast Cells,Mast cells,CL:0000097,CL:0000097,mast cell,mast cell,mast cell,mast cell,-1,-1,-1,-1
603,603,603,603,603,2,Lung,0.25,"S100A8,VCAN,FCN1,S100A12,S100A9,MNDA,FGL2,COTL1,CD300E,VSIR",classical monocyte,classical monocyte,CL:0000860,Monocytes,CL:0000576,Neutrophil,CL:0000775,Monocytes,Myeloid cells,CL:0000576,CL:0000763,monocyte,myeloid cell,monocyte,neutrophil,1,3,1,-1
604,604,604,604,604,2,Lung,0.25,"PTPRB,CXCL12,GJA5,DKK2,NPR3,SERPINE2,SSTR1,NOS1,SOX17,MMRN2",endothelial cell of artery,endothelial cell of artery,CL:1000413,Endothelial cells,CL:0000115,Endothelial Cell,CL:0000115,Arterial Endothelial Cells,Endothelial cells,CL:1000413,CL:0000115,endothelial cell of artery,endothelial cell,endothelial cell,endothelial cell,0,3,3,3
605,605,605,605,605,2,Lung,0.25,"CAPS,TMEM190,C20orf85,C9orf24,TPPP3,RSPH1,C11orf88,C1orf194,PIFO,TSPAN1",lung ciliated cell,lung ciliated cell,CL:1000271,Ciliated epithelial cells,CL:0000067,Stem Cell,CL:0000034,Ciliated cells,1. Ciliated cells,CL:0000064,CL:0000064,ciliated cell,ciliated cell,ciliated epithelial cell,stem cell,2,2,1,11
606,606,606,606,606,2,Lung,0.25,"FCER1A,CD1C,GPR183,S100B,CLEC10A,CD1E,FCGR2B,PKIB,CST7,CLEC5A",dendritic cell,dendritic cell,CL:0000451,Dendritic cells,CL:0000451,Dendritic Cell,CL:0000451,Dendritic cells,2. Dendritic cells,CL:0000451,CL:0000451,dendritic cell,dendritic cell,dendritic cell,dendritic cell,0,0,0,0
607,607,607,607,607,2,Lung,0.25,"BPIFB1,LCN2,SCGB1A1,MSMB,SCGB3A1,WFDC2,TFF3,CP,SERPINB3,TSPAN1",respiratory goblet cell,respiratory goblet cell,CL:0002370,Club cells,CL:0000158,Clara Cell,CL:0000158,Club cells,3. Club cells,CL:0000158,CL:0000158,club cell,club cell,club cell,club cell,-1,-1,-1,-1
608,608,608,608,608,2,Lung,0.25,"S100A2,MIR205HG,KRT5,KRT15,KRT19,KRT17,ALDH3A1,PERP,TACSTD2,IGFBP2",basal cell,basal cell,CL:0000646,Basal cells,CL:0000646,Squamous Cell,CL:0000076,Basal cells,4. Basal cells,CL:0000646,CL:0000646,basal cell,basal cell,basal cell,squamous epithelial cell,0,0,0,-1
609,609,609,609,609,2,Lung,0.25,"JCHAIN,MZB1,IGHG3,DERL3,IGHG2,CD79A,IGHG4,IGHA2,TNFRSF17,SPAG4",plasma cell,plasma cell,CL:0000786,Plasma cells,CL:0000786,B Cell,CL:0000236,Plasma cells,5. Plasma cells,CL:0000786,CL:0000786,plasma cell,plasma cell,plasma cell,b cell,0,0,0,4
610,610,610,610,610,2,Lung,0.25,"CD79A,MS4A1,TNFRSF13C,IGHM,VPREB3,TNFRSF13B,BLK,LINC01781,CD19,PAX5",b cell,B cell,CL:0000236,B lymphocytes,CL:0000236,Activated B cells,CL:0008016,B cells,6. B cells,CL:0000236,CL:0000236,b cell,b cell,B cell,activated skeletal muscle satellite cell,0,0,0,-1
611,611,611,611,611,2,Lung,0.25,"PRR4,PRB3,TCN1,C6orf58,LPO,TTYH1,LINC01829,SLC5A1,PRB1,ANO1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,Mucous cells,CL:0000319,Clara cells,CL:0000158,Salivary gland cells,7. Salivary gland mucous cells,CL:0009005,CL:0009005,salivary gland cell,salivary gland cell,mucus secreting cell,club cell,-1,-1,-1,-1
612,612,612,612,612,2,Lung,0.25,"FGL2,MS4A6A,CD163,MAFB,CSF1R,FCGR3A,AIF1,RNASE6,LST1,HCLS1",non-classical monocyte,non-classical monocyte,CL:0000875,Macrophages,CL:0000235,Macrophages,CL:0000235,Macrophages,8. Macrophages,CL:0000235,CL:0000235,macrophage,macrophage,macrophage,macrophage,3,3,3,3
613,613,613,613,613,2,Lung,0.25,"FCN3,MT1M,TIMP3,RAMP2,SLC6A4,VWF,CLDN5,FAM107A,CALCRL,LRRC32",capillary endothelial cell,capillary endothelial cell,CL:0002144,Endothelial cells,CL:0000115,Endothelial cells,CL:0000115,Endothelial cells,9. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,2,2,2,2
614,614,614,614,614,2,Lung,0.25,"EDNRB,CLDN5,IL1RL1,CA4,EMCN,GNG11,TIMP3,HPGD,SPARCL1,RAMP2",capillary aerocyte,,,Endothelial cells,CL:0000115,Fibroblast-like cells,CL:4028004,Vascular endothelial cells,10. Endothelial cells,CL:0002139,CL:0000115,endothelial cell of vascular tree,endothelial cell,endothelial cell,alveolar type 1 fibroblast cell,-1,-1,-1,-1
615,615,615,615,615,2,Lung,0.25,"RTKN2,SCEL,NTM,MS4A15,NCKAP5,PKDCC,ITLN2,UPK3B,MYRF,ST6GALNAC5",type i pneumocyte,type I pneumocyte,CL:0002062,Epithelial cells,CL:0000066,Endothelial cells,CL:0000115,Corneocytes,11. Urothelial cells,CL:0002153,CL:0000731,corneocyte,urothelial cell,epithelial cell,endothelial cell,-1,-1,3,16
616,616,616,616,616,2,Lung,0.25,"ACKR1,VWF,C7,SPARCL1,IGFBP7,RAMP3,TIMP3,PRSS23,LIFR,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,Endothelial cells,CL:0000115,Fibroblast-like cells,CL:4028004,Platelets,12. Endothelial cells,CL:0000233,CL:0000115,platelet,endothelial cell,endothelial cell,alveolar type 1 fibroblast cell,-1,3,3,-1
617,617,617,617,617,2,Lung,0.25,"DCN,LUM,ADH1B,MGP,FBLN1,C1S,MFAP4,RARRES2,C7,PTGDS",alveolar fibroblast,,,Fibroblasts,CL:0000057,Fibroblasts,CL:0000057,Fibroblasts,13. Fibroblasts,CL:0000057,CL:0000057,fibroblast,fibroblast,fibroblast,fibroblast,-1,-1,-1,-1
618,618,618,618,618,2,Lung,0.25,"CCL21,MMRN1,PROX1,SEMA3D,FOXC2,SCN3B,GPR182,RELN,HOXD9,STAB2",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,Lymphatic endothelial cells,CL:0002138,Lymphatic endothelial cells,CL:0002138,Lymphatic endothelial cells,14. Lymphatic endothelial cells,CL:0002138,CL:0002138,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,0,0,0,0
619,619,619,619,619,2,Lung,0.25,"MYH11,PPP1R14A,ACTG2,CRYAB,DES,LMOD1,CNN1,PLAC9,CARMN,PLN",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,Smooth muscle cells,CL:0000192,Smooth muscle cells,CL:0000192,Smooth muscle cells,15. Smooth muscle cells,CL:0000192,CL:0000192,smooth muscle cell,smooth muscle cell,smooth muscle cell,smooth muscle cell,2,2,2,2
620,620,620,620,620,2,Lung,0.25,"AL139020.1,PLD4,MZB1,LILRA4,SCT,SPIB,CLEC4C,LAMP5,FAM129C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,Plasmacytoid Dendritic Cells,CL:0000784,Lung Epithelial Cells,CL:0000082,Plasmacytoid Dendritic cells,16. Plasmacytoid dendritic cells,CL:0000784,CL:0000784,plasmacytoid dendritic cell,plasmacytoid dendritic cell,plasmacytoid dendritic cell,epithelial cell of lung,0,0,0,-1
621,621,621,621,621,2,Lung,0.25,"SCGB3A2,CYP2B7P,CEACAM6,WFDC2,FOLR1,GPRC5A,NEDD4L,PIGR,ELF3,SFTPB",club cell,club cell,CL:0000158,Club Cells,CL:0000158,Clara Cells,CL:0000158,Alveolar epithelial type II cells,17. Club cells,CL:0002063,CL:0000158,pulmonary alveolar type 2 cell,club cell,club cell,club cell,-1,0,0,0
622,622,622,622,622,2,Lung,0.25,"ACKR1,SPARCL1,VWF,PLVAP,IGFBP7,NPDC1,CLDN5,LIFR,C7,CLU",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,Endothelial Cells,CL:0000115,Endothelial Cells,CL:0000115,Endothelial cells,18. Endothelial cells,CL:0000115,CL:0000115,endothelial cell,endothelial cell,endothelial cell,endothelial cell,3,3,3,3
623,623,623,623,623,2,Lung,0.25,"PPP1R14A,CCN5,BGN,MYH11,PDGFRB,COX4I2,C2orf40,PRELP,LMOD1,GJA4",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,Smooth Muscle Cells,CL:0000192,Fibroblasts,CL:0000057,Smooth muscle cells,19. Vascular smooth muscle cells,CL:0000192,CL:0000359,smooth muscle cell,vascular associated smooth muscle cell,smooth muscle cell,fibroblast,1,0,1,8
624,624,624,624,624,2,Lung,0.25,"AC005821.1,LRRC38,MKRN9P,KCTD8,RSPO1,GPR1,SYT4,PLPPR4,LINC01902,FABP7",myofibroblast cell,myofibroblast cell,CL:0000186,Ciliated Cells,CL:0000064,Stem Cells,CL:0000034,Neurons,20. Neural cells,CL:0000540,CL:0002319,neuron,neural cell,ciliated cell,stem cell,9,9,-1,19
