,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified
1578,1578,1578,Lung,4,0.25,"RALGPS2,PDK1",Immune (B cell),B cell,CL:0000236,b cell,Unknown,Neurons,Epithelial Cells,Natural killer cells,neuron,CL:0000540,cyanophore,CL:0000747,epithelial cell,CL:0000066,natural killer cell,CL:0000623,12,-1,13,-1
1579,1579,1579,Lung,4,0.25,"KLRD1,AOAH",Immune (NK cell),natural killer cell,CL:0000623,t/nk cell,Natural killer cell,Natural killer cells,Natural Killer Cells,Immune cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,leukocyte,CL:0000738,0,0,0,4
1580,1580,1580,Lung,4,0.25,"ITK,PTPRC",Immune (T cell),T cell,CL:0000084,t/nk cell,T cell,T cells,T cells,T cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,0,0,0,0
1581,1581,1581,Lung,4,0.25,"GPCPD1,DOCK8",Immune (alveolar macrophage),alveolar macrophage,CL:0000583,macrophage/monocyte,Unknown,Hepatocytes,Epithelial cells,B cells,hepatocyte,CL:0000182,cyanophore,CL:0000747,epithelial cell,CL:0000066,b cell,CL:0000236,-1,-1,6,-1
1582,1582,1582,Lung,4,0.25,"SRGN,FER",Immune (mast cell),mast cell,CL:0000097,granulocyte,Unknown,Macrophages,Macrophages,Fibroblasts,macrophage,CL:0000235,cyanophore,CL:0000747,macrophage,CL:0000235,fibroblast,CL:0000057,5,-1,5,10
1583,1583,1583,Lung,4,0.25,"ACTA2,EBF1",Pericyte/SMC,"pericyte,smooth muscle cell","CL:0000669,CL:0000192","pericyte,muscle cell",Smooth muscle cell,"Smooth muscle cells, B cells ",Smooth muscle cells,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,-1,-1,-1,-1
1584,1584,1584,Lung,4,0.25,"TCF4,TIMP3",Endothelial cell (vascular),endothelial cell of vascular tree,CL:0002139,endothelial cell,Fibroblast,Epithelial cells ,Fibroblasts,Endothelial cells,epithelial cell,CL:0000066,fibroblast,CL:0000057,fibroblast,CL:0000057,endothelial cell,CL:0000115,14,-1,-1,1
1585,1585,1585,Lung,4,0.25,"LAMA2,RORA",Fibroblast,fibroblast,CL:0000057,fibroblast,Muscle cell,Muscle cells,Fibroblasts,Alveolar type II cells,muscle cell,CL:0000187,muscle cell,CL:0000187,fibroblast,CL:0000057,pulmonary alveolar type 2 cell,CL:0002063,24,24,0,-1
1586,1586,1586,Lung,4,0.25,"CHST11,PLXDC2",Immune (DC/macrophage),"dendritic cell,macrophage","CL:0000451,CL:0000235","dendritic cell,macrophage/monocyte",Unknown,Neurons,Stromal cells,Goblet cells,neuron,CL:0000540,cyanophore,CL:0000747,stromal cell,CL:0000499,goblet cell,CL:0000160,-1,-1,-1,-1
1587,1587,1587,Lung,4,0.25,"EBF1,PLIN2",Adipocyte,fat cell,CL:0000136,fat cell,Adipocyte,"B cells, Adipocytes",Adipocytes,Macrophages,adipocyte,CL:0000136,adipocyte,CL:0000136,adipocyte,CL:0000136,macrophage,CL:0000235,0,0,0,-1
1588,1588,1588,Lung,4,0.25,PDPN,Alveolar Type I,type I pneumocyte,CL:0002062,epithelial cell,1. Lymphatic Endothelial Cell,Lymphatic endothelial cells,Lymphatic endothelial cells,Dendritic cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,dendritic cell,CL:0000451,-1,-1,-1,-1
1589,1589,1589,Lung,4,0.25,LAMP3,Alveolar Type II,type II pneumocyte,CL:0002063,epithelial cell,2. Dendritic Cell,Dendritic cells,Dendritic cells,Unknown/immature cells,dendritic cell,CL:0000451,dendritic cell,CL:0000451,dendritic cell,CL:0000451,immature B cell,CL:0000816,-1,-1,-1,-1
1590,1590,1590,Lung,4,0.25,CR2,B cell_memory,memory B cell,CL:0000787,b cell,3. B Cell,B cells,B cells,B cells,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,3,3,3,3
1591,1591,1591,Lung,4,0.25,"TUBA1A,DNAH5",Ciliated Epithelial,ciliated epithelial cell,CL:0000067,epithelial cell,"4. Neuron, Ciliated Epithelial Cell",Neurons/Cilia cells,Ciliated epithelial cells,Ciliated epithelial cells,cell,CL:0000000,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,ciliated epithelial cell,CL:0000067,3,0,0,0
1592,1592,1592,Lung,4,0.25,BPIFA1,Club Epithelial,club cell,CL:0000158,epithelial cell,5. Club Cell,Salivary epithelial cells,Secretory epithelial cells,Secretory cells,salivary gland glandular cell,CL:1001596,club cell,CL:0000158,fallopian tube secretory epithelial cell,CL:4030006,secretory cell,CL:0000151,-1,0,-1,2
1593,1593,1593,Lung,4,0.25,"DCN,FBN1,COL1A2,COL6A2,SLIT2,COL6A3",Fibroblast,fibroblast,CL:0000057,fibroblast,6. Fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,0,0,0,0
1594,1594,1594,Lung,4,0.25,RELN,Lymphatic Endothelial,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,7. Cajal-Retzius Cell,Neurons,Neurons,Neuroendocrine cells,neuron,CL:0000540,cajal-retzius cell,CL:0000695,neuron,CL:0000540,neuroendocrine cell,CL:0000165,10,-1,10,-1
1595,1595,1595,Lung,4,0.25,"CPM,PTPRC,LYVE1,C1QA,CD74",Macrophage,macrophage,CL:0000235,macrophage/monocyte,8. Macrophage,Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,0,0,0,0
1596,1596,1596,Lung,4,0.25,TPSAB1,Mast Cell,mast cell,CL:0000097,granulocyte,9. Mast Cell,Mast cells,Mast cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0
1597,1597,1597,Lung,4,0.25,"DES,PDGFRB",Pericyte,pericyte,CL:0000669,pericyte,10. Myofibroblast,Myofibroblasts,Pericytes,Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,CL:0000186,pericyte,CL:0000669,myofibroblast cell,CL:0000186,-1,-1,0,-1
1598,1598,1598,Lung,4,0.25,"CNN1,GUCY1B3,ACTG2",Smooth Muscle,smooth muscle cell,CL:0000192,muscle cell,11. Smooth Muscle Cell,Smooth muscle cells,Smooth muscle cells,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,0,0,0,0
1599,1599,1599,Lung,4,0.25,"TRAC,NKG7,SKAP1",T cell,T cell,CL:0000084,t/nk cell,"12. T Cell, NK Cell",T cells,T cells,T cells,t cell,CL:0000084,mature NK T cell,CL:0000814,t cell,CL:0000084,t cell,CL:0000084,0,-1,0,0
1600,1600,1600,Lung,4,0.25,"BACE2,PECAM1",Vascular Endothelial,endothelial cell of vascular tree,CL:0002139,endothelial cell,13. Endothelial Cell,Endothelial cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,1,1,1,1
1601,1601,1601,Lung,4,0.25,"SFTPD,MUC1",type ii pneumocyte,type II pneumocyte,CL:0002063,epithelial cell,14. Alveolar Type II Cell,Alveolar epithelial cells,Alveolar Type II Epithelial Cells,Alveolar epithelial cells,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar epithelial cell,CL:0000322,1,0,0,1
1602,1602,1602,Lung,4,0.25,"MGAM,MMP25",neutrophil,neutrophil,CL:0000775,granulocyte,15. Enterocyte,Intestinal epithelial cells,Goblet Cells,Goblet cells,intestinal epithelial cell,CL:0002563,enterocyte,CL:0000584,goblet cell,CL:0000160,goblet cell,CL:0000160,-1,-1,-1,-1
1603,1603,1603,Lung,4,0.25,"CD3E,CD69","cd4-positive, alpha-beta t cell","CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,16. Activated T Cell,Activated T cells,T Lymphocytes,T cells,activated type II NK T cell,CL:0000931,activated type II NK T cell,CL:0000931,T cell,CL:0000084,t cell,CL:0000084,-1,-1,3,3
1604,1604,1604,Lung,4,0.25,"CD3E,GNLY","cd8-positive, alpha-beta t cell","CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. Cytotoxic T Cell,Cytotoxic T cells,T Lymphocytes,Cytotoxic T cells,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,T cell,CL:0000084,cytotoxic t cell,CL:0000910,-1,-1,3,-1
1605,1605,1605,Lung,4,0.25,"KLRF1,KLRB1",nk cell,natural killer cell,CL:0000623,t/nk cell,18. Natural Killer Cell,NK cells,Natural Killer Cells,Natural killer cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,0,0,0,0
1606,1606,1606,Lung,4,0.25,"CCL14,POSTN",bronchial vessel endothelial cell,,,endothelial cell,19. Fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1607,1607,1607,Lung,4,0.25,"AC100803.2,DES",smooth muscle cell,smooth muscle cell,CL:0000192,muscle cell,20. Myoepithelial Cell,Myocytes,Smooth Muscle Cells,Myofibroblasts,muscle cell,CL:0000187,myoepithelial cell,CL:0000185,smooth muscle cell,CL:0000192,myofibroblast cell,CL:0000186,2,-1,0,-1
1608,1608,1608,Lung,4,0.25,"IGFBP6,FBLN1",adventitial cell,adventitial cell,CL:0002503,adventitial cell,21. Fibroblast,Fibroblasts,Fibroblasts,Alveolar macrophages,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,alveolar macrophage,CL:0000583,-1,-1,-1,-1
1609,1609,1609,Lung,4,0.25,"APOE,C1QA",macrophage,macrophage,CL:0000235,macrophage/monocyte,"22. Microglia, Macrophage",Microglia,Alveolar Macrophages,Macrophages,microglial cell,CL:0000129,microglial cell,CL:0000129,alveolar macrophage,CL:0000583,macrophage,CL:0000235,-1,-1,-1,0
1610,1610,1610,Lung,4,0.25,"HPGDS,CPA3",basophil,basophil,CL:0000767,granulocyte,23. Mast Cell,Mast cells,Mast Cells,"Prostaglandin-D2 Synthesizing Cell, Mast Cell",mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,-1,-1,-1,-1
1611,1611,1611,Lung,4,0.25,"S100A8,VSIR",classical monocyte,classical monocyte,CL:0000860,macrophage/monocyte,24. Myeloid-Derived Suppressor Cell,Dendritic cells,Myeloid-derived Suppressor Cells,"Neutrophil, Dendritic Cell",dendritic cell,CL:0000451,myeloid suppressor cell,CL:0000889,myeloid suppressor cell,CL:0000889,dendritic cell,CL:0000451,4,-1,-1,4
1612,1612,1612,Lung,4,0.25,"SOX17,NOS1",endothelial cell of artery,endothelial cell of artery,CL:1000413,endothelial cell,25. Endothelial Cell,Endothelial cells,Endothelial Cells,"Endothelial Cell, Neuronal Cell",endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
1613,1613,1613,Lung,4,0.25,"C1orf194,C9orf24",lung ciliated cell,lung ciliated cell,CL:1000271,ciliated cell,B cell,Germ cells,Unknown,Unclassified/Unknown,germ cell,CL:0000586,b cell,CL:0000236,cyanophore,CL:0000747,cyanophore,CL:0000747,-1,-1,-1,-1
1614,1614,1614,Lung,4,0.25,"CLEC5A,PKIB",dendritic cell,dendritic cell,CL:0000451,dendritic cell,Macrophage,"Monocyte, dendritic cells",Myeloid Cells,"Dendritic Cell, Macrophage",monocyte-derived dendritic cell,CL:0011031,macrophage,CL:0000235,myeloid cell,CL:0000763,macrophage dendritic cell progenitor,CL:0002009,-1,-1,-1,-1
1615,1615,1615,Lung,4,0.25,"SCGB1A1,MSMB",respiratory goblet cell,respiratory goblet cell,CL:0002370,epithelial cell,Club cell,Prostate gland cells,Clara Cells,"Clara Cell, Goblet Cell",prostate gland microvascular endothelial cell,CL:2000059,club cell,CL:0000158,club cell,CL:0000158,goblet cell,CL:0000160,-1,-1,-1,1
1616,1616,1616,Lung,4,0.25,"KRT15,ALDH3A1",basal cell,basal cell,CL:0000646,stem cell,Basal cell,"Epithelial cells, stem cells",Basal Cells,"Basal Cell, Lung Stem Cell",epithelial fate stem cell,CL:0000036,basal cell,CL:0000646,basal cell,CL:0000646,bronchioalveolar stem cell,CL:0002638,1,0,0,-1
1617,1617,1617,Lung,4,0.25,"IGHG2,IGHG3",plasma cell,plasma cell,CL:0000786,b cell,Plasma cell,Plasma cells,B Cells,"B Cell, Plasma Cell",plasma cell,CL:0000786,plasma cell,CL:0000786,b cell,CL:0000236,plasma cell,CL:0000786,0,0,4,0
1618,1618,1618,Lung,4,0.25,"CD79A,MS4A1",b cell,B cell,CL:0000236,b cell,B cell,B lymphocytes,B Cells,"B Cell, Plasma Cell",B cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,plasma cell,CL:0000786,0,0,0,-1
1619,1619,1619,Lung,4,0.25,"LPO,TTYH1",serous cell of epithelium of bronchus,serous cell of epithelium of bronchus,CL:1000331,secretory cell,Epithelial cell,Goblet cells,Serous Cells,"Goblet Cell, Epithelial Cell",goblet cell,CL:0000160,epithelial cell,CL:0000066,serous secreting cell,CL:0000313,goblet cell,CL:0000160,-1,5,2,-1
1620,1620,1620,Lung,4,0.25,"LST1,MAFB",non-classical monocyte,non-classical monocyte,CL:0000875,macrophage/monocyte,Monocyte,Macrophages,Macrophages,Lymphocytes,macrophage,CL:0000235,monocyte,CL:0000576,macrophage,CL:0000235,lymphocyte,CL:0000542,3,1,3,4
1621,1621,1621,Lung,4,0.25,"VWF,FAM107A",capillary endothelial cell,capillary endothelial cell,CL:0002144,endothelial cell,Endothelial cell,Endothelial cells,Endothelial cells,Endothelial Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2
1622,1622,1622,Lung,4,0.25,"CA4,EDNRB",capillary aerocyte,,,epithelial cell,Endothelial cell,Melanocytes,Vascular smooth muscle cells,Alveolar Type II Cells,melanocyte,CL:0000148,endothelial cell,CL:0000115,vascular associated smooth muscle cell,CL:0000359,pulmonary alveolar type 2 cell,CL:0002063,-1,-1,-1,-1
1623,1623,1623,Lung,4,0.25,"UPK3B,SCEL",type i pneumocyte,type I pneumocyte,CL:0002062,epithelial cell,Urothelial cell,Urothelial cells,Urothelial cells,Urothelial Cells,urothelial cell,CL:0000731,urothelial cell,CL:0000731,urothelial cell,CL:0000731,urothelial cell,CL:0000731,-1,-1,-1,-1
1624,1624,1624,Lung,4,0.25,"RAMP3,CLU",vein endothelial cell,vein endothelial cell,CL:0002543,endothelial cell,Endothelial cell,Endothelial cells,Pericytes,Neuroendocrine Cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,pericyte,CL:0000669,neuroendocrine cell,CL:0000165,3,3,-1,-1
1625,1625,1625,Lung,4,0.25,"RARRES2,DCN",alveolar fibroblast,,,fibroblast,Adipocyte,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,adipocyte,CL:0000136,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1626,1626,1626,Lung,4,0.25,"STAB2,CCL21",endothelial cell of lymphatic vessel,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,Endothelial cell,Lymphatic endothelial cells,Lymphatic endothelial cells,Immune Cells,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,CL:0000115,endothelial cell of lymphatic vessel,CL:0002138,leukocyte,CL:0000738,0,2,0,-1
1627,1627,1627,Lung,4,0.25,"PLAC9,CNN1",bronchial smooth muscle cell,bronchial smooth muscle cell,CL:0002598,muscle cell,Smooth muscle cell,Smooth muscle cells ,Smooth muscle cells,Smooth Muscle Cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,2,2,2,2
1628,1628,1628,Lung,4,0.25,"CLEC4C,AL357143.1",plasmacytoid dendritic cell,plasmacytoid dendritic cell,CL:0000784,dendritic cell,Dendritic cell,Plasmacytoid dendritic cells,Plasmacytoid dendritic cells,Macrophages,plasmacytoid dendritic cell,CL:0000784,dendritic cell,CL:0000451,plasmacytoid dendritic cell,CL:0000784,macrophage,CL:0000235,0,1,0,-1
1629,1629,1629,Lung,4,0.25,"GPRC5A,WFDC2",club cell,club cell,CL:0000158,epithelial cell,Epithelial cell,Lung epithelial cells,Epithelial cells,Clara Cells,epithelial cell of lung,CL:0000082,epithelial cell,CL:0000066,epithelial cell,CL:0000066,club cell,CL:0000158,-1,2,2,0
1630,1630,1630,Lung,4,0.25,"NPDC1,CLDN5",lung microvascular endothelial cell,lung microvascular endothelial cell,CL:2000016,endothelial cell,Endothelial cell,Endothelial cells ,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3
1631,1631,1631,Lung,4,0.25,"LMOD1,C2orf40",vascular associated smooth muscle cell,vascular associated smooth muscle cell,CL:0000359,muscle cell,Smooth muscle cell,Smooth muscle cells ,Smooth Muscle Cells,Smooth muscle cells,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,smooth muscle cell,CL:0000192,1,1,1,1
1632,1632,1632,Lung,4,0.25,"LRRC38,KCTD8",myofibroblast cell,myofibroblast cell,CL:0000186,myofibroblast cell,Neuronal cell,Fibroblasts ,Neurons or Neuronal-like Cells,Epithelial cells,fibroblast,CL:0000057,neuronal receptor cell,CL:0000006,neuronal receptor cell,CL:0000006,epithelial cell,CL:0000066,-1,-1,-1,13
1633,1633,1633,Lung,4,0.25,"PPP1R14A,NDUFA4L2",pericyte cell,pericyte,CL:0000669,pericyte,Smooth muscle cell,Myotubes ,Vascular Smooth Muscle Cells,Immune cells,myotube,CL:0002372,smooth muscle cell,CL:0000192,vascular associated smooth muscle cell,CL:0000359,leukocyte,CL:0000738,-1,-1,-1,-1
1634,1634,1634,Lung,4,0.25,"ITLN1,RSPO1",mesothelial cell,mesothelial cell,CL:0000077,epithelial cell,Enteroendocrine cell,Enterocytes,Goblet Cells,Alveolar type 1 cells,enterocyte,CL:0000584,enteroendocrine cell,CL:0000164,goblet cell,CL:0000160,pulmonary alveolar type 1 cell,CL:0002062,-1,-1,-1,-1
1635,1635,1635,Lung,4,0.25,"AC009269.2,SCN7A",fibroblast,fibroblast,CL:0000057,fibroblast,Neuronal cell,Neurons,Neuronal or Glial Cells,Alveolar type 2 cells,neuron,CL:0000540,neuronal receptor cell,CL:0000006,glial cell,CL:0000125,pulmonary alveolar type 2 cell,CL:0002063,10,-1,-1,-1
1636,1636,1636,Lung,4,0.25,"AIF1,VCAN",intermediate monocyte,intermediate monocyte,CL:0002393,macrophage/monocyte,Macrophage,Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,3,3,3,3
1637,1637,1637,Lung,4,0.25,"ASCL3,CLNK",pulmonary ionocyte,pulmonary ionocyte,CL:0017000,epithelial cell,B cell,Salivary gland cells,Basal Cells,Neuroendocrine cells,salivary gland cell,CL:0009005,b cell,CL:0000236,basal cell,CL:0000646,neuroendocrine cell,CL:0000165,-1,-1,-1,-1
1638,1638,1638,Lung,4,0.5,"EMP2,ARHGEF26,LAMA3,AGER,LMO7",Alveolar Epithelial Type 1,type I pneumocyte,CL:0002062,epithelial cell,1. Fibroblasts,Endothelial Cells,Alveolar Epithelium,Basal cells,endothelial cell,CL:0000115,fibroblast,CL:0000057,alveolar macrophage,CL:0000583,basal cell,CL:0000646,16,9,-1,-1
1639,1639,1639,Lung,4,0.5,"LINC00926,SP140,CD79A,VPREB3,CD22",B,B cell,CL:0000236,b cell,2. B cells,B cells,B Cells,B lymphocytes,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,B cell,CL:0000236,0,0,0,0
1640,1640,1640,Lung,4,0.5,"KRT19,KRT5,KRT15,KRT17,CLDN1",Basal,basal cell,CL:0000646,stem cell,3. Epithelial cells,Keratinocytes,Basal Cells,Bronchial epithelial cells,keratinocyte,CL:0000312,epithelial cell,CL:0000066,basal cell,CL:0000646,bronchial epithelial cell,CL:0002328,-1,17,0,-1
1641,1641,1641,Lung,4,0.5,"CD99,VCAN,METTL9,CTSS,CSF3R",CD14+ Monocyte,CD14-positive monocyte,CL:0001054,macrophage/monocyte,4. Neutrophils,Monocytes,Monocytes,Mesenchymal stem cells,monocyte,CL:0000576,neutrophil,CL:0000775,monocyte,CL:0000576,mesenchymal stem cell,CL:0000134,1,-1,1,6
1642,1642,1642,Lung,4,0.5,"CAMK4,CD6,CD2,LEF1,TRAT1",CD4 T,"CD4-positive, alpha-beta T cell",CL:0000624,t/nk cell,5. T cells,T cells,T Cells,T lymphocytes,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,T cell,CL:0000084,3,3,3,3
1643,1643,1643,Lung,4,0.5,"SNTN,CDHR3,C20orf85,CAPS,ZMYND10",Ciliated,ciliated cell,CL:0000064,ciliated cell,6. Epithelial cells,Ciliated Cells,Ciliated Cells,Ciliated epithelial cells,ciliated cell,CL:0000064,epithelial cell,CL:0000066,ciliated cell,CL:0000064,ciliated epithelial cell,CL:0000067,0,13,0,-1
1644,1644,1644,Lung,4,0.5,"RGS1,GPR183,FCGR2B,HLA-DPB1,CSF2RA",Dendritic,dendritic cell,CL:0000451,dendritic cell,7. B cells,B cells,Macrophages,B cells,b cell,CL:0000236,b cell,CL:0000236,macrophage,CL:0000235,b cell,CL:0000236,-1,-1,-1,-1
1645,1645,1645,Lung,4,0.5,"C1R,C3,ADH1B,ABLIM1,CFD",Fibroblast,fibroblast,CL:0000057,fibroblast,8. Complement system cells,Macrophages,Fibroblasts,Endothelial cells,macrophage,CL:0000235,His-Purkinje system cell,CL:0010007,fibroblast,CL:0000057,endothelial cell,CL:0000115,-1,-1,0,-1
1646,1646,1646,Lung,4,0.5,"PPFIBP1,TIMP3,IGFBP7,CCL21,PROX1",Lymphatic,,,immune cell,9. Lymphatic endothelial cells,Lymphatic Endothelial Cells,Fibroblasts,Fibroblasts,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell of lymphatic vessel,CL:0002138,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1647,1647,1647,Lung,4,0.5,"C1QA,APOC1,ITGAX,C1QB,SLCO2B1",Macrophage,macrophage,CL:0000235,macrophage/monocyte,10. Macrophage/Dendritic cells,Monocytes/Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,macrophage dendritic cell progenitor,CL:0002009,macrophage,CL:0000235,macrophage,CL:0000235,0,4,0,0
1648,1648,1648,Lung,4,0.5,"KLRF1,NKG7,FCGR3A,KLRD1,SPON2",Natural Killer,natural killer cell,CL:0000623,t/nk cell,11. Natural Killer cells,Natural Killer Cells,Natural Killer (NK) Cells,Natural killer cells,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,natural killer cell,CL:0000623,0,0,0,0
1649,1649,1649,Lung,4,0.5,"PRDX4,SEC11C,TNFRSF17,SSR4,DERL3",Plasma,plasma cell,CL:0000786,b cell,12. Plasma cells,Plasma Cells,Plasma Cells,Plasma cells,plasma cell,CL:0000786,plasma cell,CL:0000786,plasma cell,CL:0000786,plasma cell,CL:0000786,0,0,0,0
1650,1650,1650,Lung,4,0.5,"SFTPB,NAPSA,ABCA3,SFTPA1,SFTPC",Alveolar Epithelial Type 2,type II pneumocyte,CL:0002063,epithelial cell,13. Alveolar epithelial cells,Type II Pneumocytes/Alveolar Cells,Alveolar Type II Cells,Alveolar Type II cells,fetal pre-type II pulmonary alveolar epithelial cell,CL:4040003,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 2 cell,CL:0002063,pulmonary alveolar type 2 cell,CL:0002063,1,1,0,0
1651,1651,1651,Lung,4,0.5,"TPSAB1,HPGDS,GATA2,KIT,HDC",Basophil/Mast,"basophil,mast cell","CL:0000767,CL:0000097",granulocyte,14. Mast cells,Mast Cells,Mast Cells,Club cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,club cell,CL:0000158,-1,-1,-1,-1
1652,1652,1652,Lung,4,0.5,"FCGR3A,LST1,FCN1,AIF1,IFITM2",CD16+ Monocyte,,,macrophage/monocyte,15. Myeloid cells,Monocytes/Macrophages,Macrophages,Macrophages,macrophage,CL:0000235,myeloid cell,CL:0000763,macrophage,CL:0000235,macrophage,CL:0000235,-1,-1,-1,-1
1653,1653,1653,Lung,4,0.5,"CDC42EP1,BTNL9,CD81,NOSTRIN,RAMP3",Capillary,,,blood vessel cell,16. Endothelial cells,Endothelial Cells,Endothelial Cells,Dendritic cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,dendritic cell,CL:0000451,-1,-1,-1,-1
1654,1654,1654,Lung,4,0.5,"GZMH,CCL5,CD8B,CD3D,NKG7",CD8 T,"CD8-positive, alpha-beta T cell",CL:0000625,t/nk cell,17. Cytotoxic T cells,CD8+ T cells,Cytotoxic T Cells,Cytotoxic T cells,"CD8-positive, alpha-beta T cell",CL:0000625,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,0,-1,-1,-1
1655,1655,1655,Lung,4,0.5,"SCGB3A2,SFTPB,CTSE,PIGR,KIAA1324",Club,club cell,CL:0000158,epithelial cell,18. Club cells,Type II Pneumocytes/Alveolar Cells,Club Cells,Clara cells,fetal pre-type II pulmonary alveolar epithelial cell,CL:4040003,club cell,CL:0000158,club cell,CL:0000158,club cell,CL:0000158,-1,0,0,0
1656,1656,1656,Lung,4,0.5,"LTBP1,COL1A1,BGN,COL3A1,ASPN",Myofibroblast,myofibroblast cell,CL:0000186,myofibroblast cell,19. Fibroblasts,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1
1657,1657,1657,Lung,4,0.5,"SEC61B,IRF7,IL3RA,NPC2,TYROBP",Plasmacytoid Dendritic,plasmacytoid dendritic cell,CL:0000784,dendritic cell,20. Dendritic cells,Dendritic Cells,Plasmacytoid Dendritic Cells,Innate lymphoid cells,dendritic cell,CL:0000451,dendritic cell,CL:0000451,plasmacytoid dendritic cell,CL:0000784,innate lymphoid cell,CL:0001065,1,1,0,-1
