,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,tissue,simuround,subset,marker,manual_annotation,manual_CLname,manual_CLID,manual_broadtype,gpt-4-turbo-2024-04-09_annotation,gpt-4-0613_annotation,gpt-4o-2024-08-06_annotation,gpt-4o-mini-2024-07-18_annotation,gpt-4-0613_Clname,gpt-4-0613_CLID,gpt-4-turbo-2024-04-09_Clname,gpt-4-turbo-2024-04-09_CLID,gpt-4o-2024-08-06_Clname,gpt-4o-2024-08-06_CLID,gpt-4o-mini-2024-07-18_Clname,gpt-4o-mini-2024-07-18_CLID,gpt-4-0613_aggrement_modified,gpt-4-turbo-2024-04-09_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified,gpt-4o-mini-2024-07-18_aggrement_modified,gpt-4o-2024-08-06_aggrement_modified_new,gpt-4o-mini-2024-07-18_aggrement_modified_new,gpt-4-0613_aggrement_modified_new,gpt-4-turbo-2024-04-09_aggrement_modified_new
413,413,413,413,Lung,1,1.0,"COX5A,CXCL17,TXN,AGR2,WFDC2,GABRP,S100P,FAM3D,PSCA,CLIC1",Goblet,goblet cell,CL:0000160,epithelial cell,Club Cells,Lung cells,Epithelial Cell,Club Cell,lung goblet cell,CL:1000143,club cell,CL:0000158,epithelial cell,CL:0000066,club cell,CL:0000158,-1,-1,1,-1,0.7500,0.4286,0.6667,0.4286
414,414,414,414,Lung,1,1.0,"TFF3,BSND,STAC2,ATP6V1B1,MFSD6L,ASCL3,HEPACAM2,TMPRSS11E,FOXI1,PHGR1",Ionocyte,ionocyte,CL:0005006,epithelial cell,Intercalated Cells,Kidney cells,Epithelial Cell,Goblet Cell,kidney cell,CL:1000497,renal intercalated cell,CL:0005010,epithelial cell,CL:0000066,goblet cell,CL:0000160,-1,-1,1,-1,0.7500,0.6000,0.4000,0.5000
415,415,415,415,Lung,1,1.0,"SEC11C,PCSK1N,NENF,FAM46A,BEX1,SCGN,CHGA,CPE,PRDX2,EGR1",Neuroendocrine,neuroendocrine cell,CL:0000165,epithelial cell,Neuroendocrine Cells,Neuroendocrine cells,Neuroendocrine Cell,Endothelial Cell,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,neuroendocrine cell,CL:0000165,endothelial cell,CL:0000115,0,0,0,-1,1.0000,0.4000,1.0000,1.0000
416,416,416,416,Lung,1,1.0,"PRR4,TESC,PRH2,LYZ,TCN1,PRB4,PRB3,ZG16B,LPO,PHB",Serous,serous secreting cell,CL:0000313,secretory cell,Salivary Gland Cells,Salivary gland cells,Mucous Cell,Mast Cell,salivary gland cell,CL:0009005,salivary gland cell,CL:0009005,mucus secreting cell,CL:0000319,mast cell,CL:0000097,-1,-1,-1,-1,0.6000,0.2857,0.1667,0.1667
417,417,417,417,Lung,1,1.0,"CTSL,FCER1G,AIF1,C1QB,LYZ,C1QC,HLA-DRB1,LAPTM5,CTSZ,C1QA",Macrophages,macrophage,CL:0000235,macrophage/monocyte,Macrophages,Macrophages,Macrophage,Natural Killer Cell,macrophage,CL:0000235,macrophage,CL:0000235,macrophage,CL:0000235,natural killer cell,CL:0000623,0,0,0,-1,1.0000,0.4000,1.0000,1.0000
418,418,418,418,Lung,1,1.0,"NKG7,GNLY,GZMA,CCL4,PRF1,GZMB,CD7,CTSW,CCL5,CST7",Innate lymphoid cell NK,natural killer cell,CL:0000623,t/nk cell,Cytotoxic T Cells,Cytotoxic T cells,Natural Killer Cell,Bronchial Epithelial Cell,cytotoxic t cell,CL:0000910,cytotoxic t cell,CL:0000910,natural killer cell,CL:0000623,bronchial epithelial cell,CL:0002328,-1,-1,0,-1,1.0000,0.1667,0.4167,0.4167
419,419,419,419,Lung,1,1.0,"CYB5A,MUC1,SFTA3,NAPSA,PEBP4,S100A14,SFTA2,SLC39A8,SLC34A2,SFTPD",AT2,type II pneumocyte,CL:0002063,epithelial cell,Type II Pneumocytes,Lung cells,Alveolar Epithelial Cell,Eosinophil,lung goblet cell,CL:1000143,type II pneumocyte differentiation,GO:0060510,pulmonary alveolar epithelial cell,CL:0000322,eosinophil,CL:0000771,-1,-1,1,-1,0.8333,0.2500,0.6667,-1
420,420,420,420,Lung,1,1.0,"IGFBP7,SPARCL1,MGP,PECAM1,CLEC14A,VWF,RAMP3,GNG11,ACKR1,RAMP2",EC venous,vein endothelial cell,CL:0002543,endothelial cell,Endothelial Cells,Endothelial cells,Endothelial cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,3,3,3,3,0.5000,0.5000,0.5000,0.5000
421,421,421,421,Lung,1,1.0,"CD69,CD3D,TRBC2,CD3E,CORO1A,TRAC,CD2,CCL5,IL32,CXCR4",T cell lineage,T cell,CL:0000084,t/nk cell,T Cells,T cells ,T cells,T cells,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,t cell,CL:0000084,0,0,0,0,1.0000,1.0000,1.0000,1.0000
422,422,422,422,Lung,1,1.0,"TM4SF1,GIMAP7,SOX17,A2M,CLDN5,CRIP2,CLEC14A,PECAM1,SPARCL1,IFI27",EC arterial,endothelial cell of artery,CL:1000413,endothelial cell,Endothelial Cells,Endothelial cells ,Endothelial cells,Mesenchymal stem cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,mesenchymal stem cell,CL:0000134,3,3,3,6,0.5000,0.2857,0.5000,0.5000
423,423,423,423,Lung,1,1.0,"MGP,DCN,BGN,SPARC,LUM,COL6A1,IGFBP7,C1S,CALD1,COL1A2",Fibroblasts,fibroblast,CL:0000057,fibroblast,Fibroblasts,Fibroblasts,Fibroblasts,Extracellular matrix producing cells,fibroblast,CL:0000057,fibroblast,CL:0000057,fibroblast,CL:0000057,extracellular matrix secreting cell,CL:0000327,0,0,0,-1,1.0000,0.5000,1.0000,1.0000
424,424,424,424,Lung,1,1.0,"SFTA2,ADIRF,CEACAM6,AGER,EMP2,CAV1,TSPAN13,KRT7,HOPX,FXYD3",AT1,type I pneumocyte,CL:0002062,epithelial cell,Type II Pneumocytes,Alveolar epithelial cells,Alveolar epithelial cells,Alveolar type II cells,pulmonary alveolar epithelial cell,CL:0000322,type II pneumocyte differentiation,GO:0060510,pulmonary alveolar epithelial cell,CL:0000322,pulmonary alveolar type 2 cell,CL:0002063,1,-1,1,-1,0.8333,0.7143,0.8333,-1
425,425,425,425,Lung,1,1.0,"TMEM231,FAM229B,C12orf75,C11orf97,RP11-295M3.4,RP11-356K23.1,SNTN,CD24,GSTA1,C5orf49",Multiciliated lineage,multi-ciliated epithelial cell,CL:0005012,epithelial cell,Unknown,Renal tubule cells,Uncertain or mixed cell types,Unknown or other lung epithelial cells,kidney cortex tubule cell,CL:1000615,cyanophore,CL:0000747,paraganglial type 1 cell,CL:0000699,epithelial cell of lung,CL:0000082,-1,-1,-1,-1,0.5000,0.3750,0.3750,0.3333
426,426,426,426,Lung,1,1.0,"MS4A1,CORO1A,IGLC2,IGKC,LTB,ISG20,CD37,TSC22D3,IGHA1,CD79A",B cell lineage,B cell,CL:0000236,b cell,B Cells,B cells,B cells,B cells,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,b cell,CL:0000236,0,0,0,0,1.0000,1.0000,1.0000,1.0000
427,427,427,427,Lung,1,1.0,"MUC1,PIGR,TACSTD2,KRT19,CEACAM6,CP,KRT7,CXCL17,WFDC2,BPIFB1",Secretory,secretory cell,CL:0000151,secretory cell,Goblet Cells,Goblet cells,Epithelial cells,Mucous cells,goblet cell,CL:0000160,goblet cell,CL:0000160,epithelial cell,CL:0000066,mucus secreting cell,CL:0000319,-1,-1,12,-1,0.2500,0.5000,0.2000,0.2000
428,428,428,428,Lung,1,1.0,"S100A8,AIF1,S100A12,CD14,VCAN,FCER1G,LST1,FCN1,COTL1,S100A9",Monocytes,monocyte,CL:0000576,macrophage/monocyte,Neutrophils,Neutrophils,Monocytes/macrophages,Macrophages,neutrophil,CL:0000775,neutrophil,CL:0000775,macrophage,CL:0000235,macrophage,CL:0000235,-1,-1,2,2,0.6667,0.6667,0.5714,0.5714
429,429,429,429,Lung,1,1.0,"SELM,PIP,TCN1,CCL28,AZGP1,LTF,PIGR,SEC11C,ZG16B,MARCKSL1",Submucosal Secretory,,,secretory cell,1. Paneth Cells,Epithelial cells,Secretory cells,Secretory epithelial cells,epithelial cell,CL:0000066,paneth cell,CL:0000510,secretory cell,CL:0000151,fallopian tube secretory epithelial cell,CL:4030006,12,-1,0,-1,1.0000,0.4000,0.2500,0.5000
430,430,430,430,Lung,1,1.0,"HYAL2,CLEC14A,CDH5,TM4SF1,IFI27,PECAM1,AQP1,CLDN5,EGFL7,SPARCL1",EC capillary,capillary endothelial cell,CL:0002144,endothelial cell,2. Endothelial Cells,Endothelial cells,Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell,CL:0000115,2,2,2,2,0.6000,0.6000,0.6000,0.6000
431,431,431,431,Lung,1,1.0,"IGFBP7,CLDN5,CCL21,PPFIBP1,ECSCR,GNG11,TM4SF1,RAMP2,MMRN1,SDPR",Lymphatic EC mature,,,endothelial cell,3. Endothelial Cells,Endothelial cells,Lymphatic Endothelial Cells,Endothelial cells,endothelial cell,CL:0000115,endothelial cell,CL:0000115,endothelial cell of lymphatic vessel,CL:0002138,endothelial cell,CL:0000115,-1,-1,-1,-1,0.2000,0.2500,0.2500,0.2500
432,432,432,432,Lung,1,1.0,"IGFBP7,TFF3,AKAP12,CLDN5,GNG11,CCL21,SDPR,TFPI,TIMP3,TCF4",Lymphatic EC differentiating,,,endothelial cell,4. Endothelial Cells,Epithelial cells,Fibroblasts,Epithelial cells,epithelial cell,CL:0000066,endothelial cell,CL:0000115,fibroblast,CL:0000057,epithelial cell,CL:0000066,3,-1,-1,3,-1,-1,-1,-1
433,433,433,433,Lung,1,1.0,"GPR183,HLA-DQA1,HLA-DPB1,MS4A6A,HLA-DRB1,HLA-DMA,HLA-DPA1,CORO1A,HLA-DQB1,ITGB2",Dendritic cells,dendritic cell,CL:0000451,dendritic cell,5. B Cells,B cells,Dendritic Cells,Immune cells,b cell,CL:0000236,b cell,CL:0000236,dendritic cell,CL:0000451,leukocyte,CL:0000738,-1,-1,0,2,1.0000,0.6000,0.4444,0.4444
434,434,434,434,Lung,1,1.0,"PRELP,IGFBP5,TPM2,CTGF,SPARCL1,TAGLN,CYR61,CALD1,MT1X,GPX3",Myofibroblasts,myofibroblast cell,CL:0000186,myofibroblast cell,6. Smooth Muscle Cells,Fibroblasts,Fibroblasts,Fibroblasts,fibroblast,CL:0000057,smooth muscle cell,CL:0000192,fibroblast,CL:0000057,fibroblast,CL:0000057,-1,-1,-1,-1,0.6000,0.6000,0.6000,0.3333
435,435,435,435,Lung,1,1.0,"TPSB2,MS4A2,GATA2,C1orf186,VWA5A,RGS13,KIT,TPSAB1,HPGDS,CPA3",Mast cells,mast cell,CL:0000097,granulocyte,7. Mast Cells,Mast cells,Mast Cells,Mast cells,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,mast cell,CL:0000097,0,0,0,0,1.0000,1.0000,1.0000,1.0000
